"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","5,950.0","6,030.0","5,950.0","5,950.0","+10.0","3","18","-","-","-","-","-","5,994.00","6,049.20","6,091.20","6,113.90","6,481.05","116","275","342"
"2024/03/22","9,814.0","10,155.0","9,787.0","10,050.0","+310.0","1,321","13,270","0","0","0.00","-","15.00","9,823.20","9,896.12","9,892.96","9,771.23","9,161.66","493","521","773"
"2024/03/21","9,899.0","9,921.0","9,691.0","9,740.0","-132.0","297","2,910","0","0","0.00","-","15.00","9,727.20","9,912.12","9,884.99","9,767.33","9,153.73","293","524","771"
"2024/03/19","9,723.0","9,900.0","9,709.0","9,872.0","+172.0","309","3,032","0","0","0.00","-","14.00","9,645.20","9,931.12","9,879.81","9,765.03","9,147.05","319","569","774"
"2024/03/18","9,829.0","9,829.0","9,700.0","9,700.0","-54.0","75","730","0","0","0.00","-","15.00","9,566.40","9,950.64","9,872.97","9,760.64","9,139.11","344","589","773"
"2024/03/15","9,571.0","9,755.0","9,558.0","9,754.0","+184.0","463","4,466","0","0","0.00","-","14.00","9,568.40","9,969.44","9,867.23","9,756.00","9,132.10","437","623","774"
"2024/03/14","9,480.0","9,570.0","9,358.0","9,570.0","+240.0","325","3,074","0","0","0.00","-","14.00","9,589.20","9,985.68","9,859.11","9,750.65","9,123.11","376","666","771"
"2024/03/13","9,425.0","9,477.0","9,330.0","9,330.0","-148.0","423","3,968","0","0","0.00","-","14.00","9,675.00","10,010.88","9,851.51","9,747.11","9,114.51","395","689","773"
"2024/03/12","9,660.0","9,660.0","9,422.0","9,478.0","-232.0","435","4,144","0","0","0.00","-","14.00","9,796.40","10,058.68","9,849.51","9,745.72","9,106.86","460","710","771"
"2024/03/11","9,858.0","9,892.0","9,588.0","9,710.0","-148.0","541","5,257","0","0","0.00","-","15.00","9,949.80","10,091.56","9,849.12","9,739.89","9,098.97","557","744","767"
"2024/03/08","9,999.0","9,999.0","9,850.0","9,858.0","-141.0","157","1,553","0","0","0.00","-","15.00","9,988.20","10,120.56","9,843.27","9,733.14","9,089.22","491","761","779"
"2024/03/07","9,915.0","10,005.0","9,894.0","9,999.0","+62.0","419","4,160","0","0","0.00","-","15.00","10,005.60","10,144.44","9,835.85","9,726.40","9,078.30","669","844","784"
"2024/03/06","10,220.0","10,245.0","9,937.0","9,937.0","-308.0","749","7,573","0","0","0.00","-","15.00","9,999.60","10,151.08","9,829.33","9,719.31","9,066.15","661","864","781"
"2024/03/05","10,005.0","10,250.0","10,000.0","10,245.0","+343.0","920","9,298","0","0","0.00","-","15.00","9,992.20","10,156.60","9,825.51","9,713.89","9,054.47","597","877","772"
"2024/03/04","9,970.0","9,970.0","9,885.0","9,902.0","-43.0","214","2,127","0","0","0.00","-","15.00","9,928.00","10,146.80","9,816.59","9,706.49","9,041.03","466","879","764"
"2024/03/01","9,951.0","10,165.0","9,871.0","9,945.0","-24.0","1,046","10,515","0","0","0.00","-","15.00","9,924.80","10,149.72","9,810.55","9,702.07","9,029.51","568","963","763"
"2024/02/29","10,005.0","10,050.0","9,887.0","9,969.0","+69.0","379","3,780","0","0","0.00","-","15.00","9,911.60","10,167.12","9,801.99","9,694.02","9,017.74","484","1,000","753"
"2024/02/28","9,798.0","9,900.0","9,797.0","9,900.0","-24.0","426","4,192","0","0","0.00","-","15.00","9,905.80","10,190.36","9,792.31","9,685.64","9,004.84","640","1,060","753"
"2024/02/27","9,997.0","9,997.0","9,903.0","9,924.0","+38.0","268","2,666","0","0","0.00","-","15.00","9,960.80","10,229.96","9,781.77","9,680.43","8,992.53","626","1,085","759"
