"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","771.0","782.0","771.0","776.0","+4.0","6,200","4,812","-","-","-","-","1.40","772.00","780.20","752.67","754.23","799.71","7,800","12,568","11,088"
"2024/03/22","798.0","802.0","787.0","798.0","0.0","64,800","51,451","0","6,200","0.00","-","0.80","789.40","864.76","976.09","984.99","915.01","118,340","61,764","86,604"
"2024/03/21","790.0","803.0","790.0","798.0","+17.0","53,100","42,287","0","6,200","0.00","-","0.80","804.00","868.04","979.77","986.41","914.77","122,020","61,876","86,150"
"2024/03/19","775.0","790.0","775.0","781.0","+7.0","55,300","43,275","0","6,200","0.00","-","0.80","817.40","872.12","983.47","988.06","914.54","122,060","62,524","85,842"
"2024/03/18","796.0","807.0","771.0","774.0","-22.0","163,400","127,879","0","6,300","0.00","-","0.90","835.20","876.40","987.03","989.83","914.40","120,000","63,156","85,241"
"2024/03/15","800.0","817.0","790.0","796.0","-75.0","255,100","204,314","0","6,200","0.00","-","0.70","853.60","881.76","990.63","991.81","914.33","97,460","60,736","83,262"
"2024/03/14","866.0","874.0","863.0","871.0","+6.0","83,200","72,344","0","6,200","0.00","-","0.40","871.40","886.44","993.97","993.32","914.14","55,440","55,560","80,085"
"2024/03/13","870.0","877.0","857.0","865.0","-5.0","53,300","46,150","0","6,200","0.00","-","0.40","874.00","889.20","996.49","994.00","913.58","45,200","54,152","79,249"
"2024/03/12","864.0","875.0","851.0","870.0","+4.0","45,000","38,922","0","6,200","0.00","-","0.40","878.80","892.16","998.75","995.08","913.13","42,840","56,372","78,834"
"2024/03/11","882.0","885.0","856.0","866.0","-19.0","50,700","44,018","0","6,200","0.00","-","0.40","880.00","895.64","1,001.15","996.16","912.63","43,780","58,176","78,800"
"2024/03/08","877.0","891.0","877.0","885.0","+1.0","45,000","39,844","0","6,200","0.00","-","0.40","882.40","899.08","1,003.20","997.34","912.10","45,180","63,920","78,437"
