"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","989.0","989.0","989.0","989.0","+11.0","100","99","-","-","-","-","1.80","991.60","964.64","995.69","1,007.96","1,059.46","780","1,152","1,889"
"2024/03/22","-","-","-","-","-","0","-","0","1,600","0.00","-","1.50","1,012.00","1,005.48","961.68","952.39","936.12","300","2,060","1,606"
"2024/03/21","1,018.0","1,018.0","1,015.0","1,015.0","0.0","1,100","1,117","0","1,600","0.00","-","1.50","1,010.20","1,003.52","960.39","951.65","935.76","300","3,248","1,606"
"2024/03/19","-","-","-","-","-","0","-","0","1,500","0.00","-","1.40","1,008.40","1,000.96","959.09","951.04","935.32","120","3,244","1,593"
"2024/03/18","1,010.0","1,010.0","1,010.0","1,010.0","0.0","300","303","0","1,500","0.00","-","1.40","1,008.00","997.60","957.87","950.10","934.93","120","3,304","1,614"
"2024/03/15","1,010.0","1,010.0","1,010.0","1,010.0","0.0","100","101","0","1,500","0.00","-","1.40","1,007.60","994.40","956.57","949.24","934.54","180","3,296","1,621"
"2024/03/14","-","-","-","-","-","0","-","0","1,500","0.00","-","1.40","1,007.00","991.20","955.27","948.37","934.23","260","3,292","1,620"
"2024/03/13","1,007.0","1,007.0","1,006.0","1,006.0","0.0","200","201","0","1,500","0.00","-","1.40","1,009.20","988.16","954.01","947.54","933.83","400","3,340","1,642"
"2024/03/12","-","-","-","-","-","0","-","0","1,500","0.00","-","1.40","1,011.20","985.72","952.85","946.74","933.55","440","3,388","1,886"
"2024/03/11","1,010.0","1,010.0","1,007.0","1,008.0","+1.0","600","605","0","1,700","0.00","-","1.40","1,015.80","982.88","951.57","945.92","933.46","500","3,508","1,889"
"2024/03/08","1,013.0","1,013.0","1,007.0","1,007.0","-10.0","500","505","0","1,700","0.00","-","1.40","1,023.00","980.32","950.37","945.22","933.22","1,040","3,528","1,885"
"2024/03/07","1,017.0","1,017.0","1,017.0","1,017.0","+1.0","700","712","0","1,500","0.00","-","1.40","1,030.00","978.36","949.11","944.45","932.88","4,240","3,508","1,904"
"2024/03/06","1,031.0","1,031.0","1,016.0","1,016.0","-15.0","400","408","0","1,500","0.00","-","1.50","1,022.60","976.00","947.61","943.59","932.54","4,320","3,480","2,141"
"2024/03/05","1,033.0","1,033.0","1,031.0","1,031.0","-13.0","300","310","0","1,400","0.00","-","1.40","1,019.40","973.68","946.69","942.72","932.16","4,580","3,476","2,161"
"2024/03/04","1,069.0","1,069.0","1,032.0","1,044.0","+2.0","3,300","3,493","0","1,400","0.00","-","1.50","1,018.80","970.28","945.28","941.72","931.76","4,560","3,492","2,157"
"2024/03/01","991.0","1,130.0","991.0","1,042.0","+62.0","16,500","18,163","0","100","0.00","-","1.40","1,016.60","965.92","943.69","940.74","931.25","4,920","3,420","2,114"
"2024/02/29","1,002.0","1,002.0","980.0","980.0","-20.0","1,100","1,080","0","200","0.00","-","2.10","1,006.00","962.04","942.07","939.90","930.76","1,920","2,760","1,896"
"2024/02/28","1,028.0","1,028.0","1,000.0","1,000.0","-28.0","1,700","1,709","0","200","0.00","-","2.10","1,004.60","960.64","941.33","939.56","930.57","2,000","2,716","1,902"
