"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","1,005.0","1,005.0","999.0","1,002.0","+2.0","290","291","-","-","-","-","-","1,001.60","-","-","-","-","236","-","-"
"2024/03/22","809.0","809.0","807.5","808.9","+2.8","32,240","26,068","0","0","0.00","-","-","806.38","810.06","816.17","812.20","815.77","19,398","19,208","17,424"
"2024/03/21","809.6","809.6","806.1","806.1","+0.6","5,240","4,235","0","0","0.00","-","-","806.00","810.14","816.22","811.98","815.89","14,962","18,175","17,017"
"2024/03/19","805.9","805.9","804.6","805.5","0.0","40,420","32,533","0","0","0.00","-","-","806.60","810.52","816.27","811.80","816.03","14,012","18,314","17,158"
"2024/03/18","805.2","805.5","804.1","805.5","-0.4","13,900","11,189","0","30","0.00","-","-","807.50","810.98","816.30","811.62","816.18","5,982","16,838","16,823"
"2024/03/15","806.4","806.4","805.2","805.9","-1.1","5,190","4,182","0","0","0.00","-","-","808.40","811.44","816.33","811.49","816.33","4,614","21,499","16,905"
"2024/03/14","809.1","809.1","806.5","807.0","-2.1","10,060","8,126","0","40","0.00","-","-","809.22","811.93","816.35","811.40","816.50","24,406","21,425","16,901"
"2024/03/13","809.1","809.6","808.0","809.1","-0.9","490","396","0","0","0.00","-","-","809.58","812.34","816.38","811.30","816.65","23,624","21,338","16,841"
"2024/03/12","811.9","811.9","809.9","810.0","0.0","270","219","0","0","0.00","-","-","809.24","812.78","816.35","811.18","816.80","25,250","22,296","17,799"
"2024/03/11","811.0","811.2","809.4","810.0","0.0","7,060","5,725","0","50","0.00","-","-","809.80","813.42","816.31","811.09","816.95","28,098","22,594","18,963"
"2024/03/08","810.7","810.7","809.6","810.0","+1.2","104,150","84,320","0","0","0.00","-","-","810.50","813.92","816.25","810.97","817.12","27,288","22,553","18,955"
"2024/03/07","810.5","810.5","807.5","808.8","+1.4","6,150","4,969","0","0","0.00","-","-","810.70","814.42","816.18","810.86","817.29","6,804","19,558","17,629"
"2024/03/05","813.3","813.3","812.0","812.8","-0.7","14,510","11,792","10","0","0.00","0.00","-","811.78","815.45","815.92","810.60","817.68","12,476","19,841","17,750"
"2024/03/04","814.5","814.5","813.0","813.5","+2.5","3,010","2,449","20","0","0.00","0.00","-","811.50","815.72","815.73","810.39","817.88","13,982","19,678","18,552"
"2024/03/01","812.7","812.7","810.8","811.0","0.0","1,730","1,403","10","0","0.00","0.00","-","811.56","815.88","815.59","810.23","818.06","33,228","19,776","18,531"
"2024/02/29","812.4","812.4","810.9","811.0","+0.4","9,100","7,383","10","0","0.00","0.00","-","811.62","816.19","815.46","810.12","818.23","35,924","20,337","18,592"
"2024/02/28","811.4","811.4","810.4","810.6","-0.8","34,030","27,591","0","0","0.00","-","-","811.82","816.54","815.31","810.01","818.41","34,128","20,446","18,558"
"2024/02/27","812.5","812.5","811.2","811.4","-2.4","22,040","17,884","0","10","0.00","-","-","812.06","816.91","815.19","809.92","818.61","30,868","19,432","18,902"
"2024/02/26","811.8","813.9","811.8","813.8","+2.5","99,240","80,700","10","0","0.00","0.00","-","812.20","817.18","814.98","809.85","818.79","28,036","19,477","18,735"
