"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","1,221.5","1,229.0","1,212.0","1,229.0","+7.5","1,800","4,392","-","-","-","-","2.50","1,217.70","1,196.10","1,112.05","1,078.78","1,035.86","2,220","1,516","1,872"
"2024/03/22","1,253.0","1,278.0","1,253.0","1,269.0","+19.0","9,000","11,340","0","1,500","0.00","-","0.20","1,232.20","1,204.48","1,213.05","1,228.64","1,325.03","6,680","6,992","8,190"
"2024/03/21","1,230.0","1,258.0","1,230.0","1,250.0","+27.0","12,000","14,925","0","2,500","0.00","-","0.20","1,219.40","1,200.28","1,212.44","1,229.23","1,325.76","5,560","8,224","8,129"
"2024/03/19","1,223.0","1,225.0","1,215.0","1,223.0","+8.0","5,600","6,835","0","2,500","0.00","-","0.20","1,208.00","1,198.84","1,212.47","1,230.09","1,326.71","4,040","8,284","8,005"
"2024/03/18","1,204.0","1,223.0","1,202.0","1,215.0","+11.0","5,200","6,293","0","2,500","0.00","-","0.20","1,203.40","1,198.68","1,212.69","1,231.18","1,327.77","4,340","8,160","8,010"
"2024/03/15","1,205.0","1,205.0","1,195.0","1,204.0","-1.0","1,600","1,920","0","2,400","0.00","-","0.20","1,200.40","1,198.88","1,212.81","1,232.24","1,328.91","4,900","8,056","8,000"
"2024/03/14","1,191.0","1,210.0","1,191.0","1,205.0","+12.0","3,400","4,092","0","2,400","0.00","-","0.20","1,199.40","1,199.56","1,212.83","1,233.39","1,330.07","6,800","8,212","8,050"
"2024/03/13","1,212.0","1,212.0","1,182.0","1,193.0","-7.0","4,400","5,279","0","2,400","0.00","-","0.20","1,198.40","1,200.04","1,212.77","1,234.63","1,331.33","8,580","8,260","8,120"
"2024/03/12","1,200.0","1,207.0","1,191.0","1,200.0","0.0","7,100","8,508","0","2,600","0.00","-","0.20","1,200.40","1,200.96","1,212.89","1,236.23","1,332.64","9,400","8,236","8,182"
"2024/03/11","1,200.0","1,206.0","1,182.0","1,200.0","+1.0","8,000","9,582","0","2,400","0.00","-","0.20","1,202.80","1,201.40","1,212.96","1,237.80","1,333.99","9,180","8,124","8,161"
"2024/03/08","1,205.0","1,214.0","1,198.0","1,199.0","-1.0","11,100","13,369","0","2,400","0.00","-","0.20","1,204.00","1,202.08","1,213.00","1,239.34","1,335.44","8,140","7,996","8,134"
"2024/03/07","1,214.0","1,219.0","1,198.0","1,200.0","-3.0","12,300","14,869","0","4,600","0.00","-","0.20","1,206.00","1,202.64","1,213.23","1,241.05","1,336.87","6,620","7,744","8,290"
"2024/03/06","1,215.0","1,217.0","1,200.0","1,203.0","-9.0","8,500","10,261","0","4,600","0.00","-","0.20","1,206.00","1,203.08","1,213.51","1,242.85","1,338.42","6,760","7,584","8,330"
"2024/03/05","1,207.0","1,219.0","1,204.0","1,212.0","+6.0","6,000","7,267","0","4,600","0.00","-","0.20","1,203.80","1,203.96","1,213.52","1,244.34","1,340.00","6,740","7,456","8,896"
"2024/03/04","1,214.0","1,214.0","1,203.0","1,206.0","-3.0","2,800","3,387","0","4,600","0.00","-","0.20","1,197.40","1,204.00","1,215.20","1,245.70","1,340.87","6,620","7,544","8,896"
"2024/03/01","1,203.0","1,215.0","1,201.0","1,209.0","+9.0","3,500","4,226","0","4,600","0.00","-","0.20","1,195.20","1,204.76","1,216.85","1,247.02","1,341.95","8,340","7,788","8,885"
"2024/02/29","1,199.0","1,217.0","1,191.0","1,200.0","+8.0","13,000","15,619","0","4,200","0.00","-","0.20","1,192.80","1,204.68","1,218.56","1,248.47","1,343.00","8,260","7,800","8,856"
"2024/02/28","1,189.0","1,207.0","1,187.0","1,192.0","+12.0","8,400","10,093","0","3,400","0.00","-","0.20","1,193.00","1,204.76","1,220.37","1,250.65","1,343.95","6,560","8,428","8,730"
"2024/02/27","1,192.0","1,199.0","1,178.0","1,180.0","-15.0","5,400","6,417","0","3,400","0.00","-","0.20","1,194.20","1,206.08","1,222.41","1,253.02","1,344.87","6,000","8,484","8,686"
"2024/02/26","1,200.0","1,201.0","1,192.0","1,195.0","-2.0","11,400","13,657","0","3,400","0.00","-","0.20","1,198.80","1,208.08","1,224.72","1,255.84","1,345.87","6,280","8,540","8,648"
"2024/02/22","1,200.0","1,200.0","1,191.0","1,197.0","-4.0","3,100","3,716","0","3,400","0.00","-","0.20","1,198.60","1,209.60","1,226.65","1,258.62","1,346.74","5,180","8,444","8,542"
"2024/02/21","1,193.0","1,201.0","1,183.0","1,201.0","+3.0","4,500","5,371","0","3,400","0.00","-","0.20","1,192.00","1,211.84","1,228.33","1,261.04","1,347.71","6,600","8,500","8,526"
"2024/02/20","1,206.0","1,209.0","1,196.0","1,198.0","-5.0","5,600","6,741","0","3,400","0.00","-","0.20","1,184.60","1,213.60","1,229.87","1,263.54","1,348.65","13,660","8,540","8,557"
"2024/02/19","1,199.0","1,209.0","1,190.0","1,203.0","+9.0","6,800","8,151","0","3,400","0.00","-","0.20","1,187.80","1,215.88","1,231.41","1,266.17","1,349.60","15,240","9,584","8,484"
"2024/02/16","1,171.0","1,194.0","1,165.0","1,194.0","+30.0","5,900","6,996","0","3,400","0.00","-","0.20","1,191.00","1,218.36","1,232.97","1,268.89","1,350.44","14,380","9,828","8,456"
"2024/02/15","1,174.0","1,188.0","1,156.0","1,164.0","0.0","10,200","11,961","0","3,400","0.00","-","0.20","1,196.20","1,220.52","1,234.65","1,271.70","1,351.42","13,720","9,724","8,422"
"2024/02/14","1,184.0","1,200.0","1,156.0","1,164.0","-50.0","39,800","46,651","0","3,300","0.00","-","0.20","1,207.60","1,224.16","1,236.69","1,274.66","1,352.53","12,780","9,644","8,421"
"2024/02/13","1,223.0","1,230.0","1,200.0","1,214.0","-5.0","13,500","16,357","0","3,700","0.00","-","0.20","1,218.20","1,227.36","1,238.88","1,277.58","1,353.64","5,740","8,660","7,964"
"2024/02/09","1,219.0","1,225.0","1,206.0","1,219.0","-1.0","2,500","3,035","0","5,700","0.00","-","0.20","1,218.60","1,227.20","1,240.51","1,280.32","1,354.22","3,800","8,392","7,797"
"2024/02/08","1,217.0","1,225.0","1,217.0","1,220.0","-1.0","2,600","3,180","0","5,700","0.00","-","0.20","1,217.00","1,226.56","1,242.01","1,283.08","1,354.76","4,160","8,860","7,800"
