"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","1,644.0","1,666.0","1,591.0","1,601.0","-51.0","110,400","178,827","-","-","-","-","6.20","1,663.40","1,578.36","1,556.45","1,676.31","1,945.66","96,920","184,360","236,554"
"2020/10/16","2,955.0","3,725.0","2,911.0","3,725.0","+700.0","8,889,100","31,272,639","1,629,200","5,600","0.00","0.10","-","3,234.00","2,733.64","2,160.36","1,966.19","1,508.39","2,438,540","1,203,844","1,150,136"
"2018/01/12","2,166.0","2,201.0","2,163.0","2,184.0","+31.0","105,800","231,137","0","44,800","0.00","-","8.50","2,174.40","2,011.36","1,803.28","1,749.20","1,439.11","152,640","193,728","230,536"
"2018/01/10","2,240.0","2,247.0","2,150.0","2,159.0","-61.0","144,900","317,184","0","50,300","0.00","-","8.60","2,152.80","2,016.52","1,793.31","1,734.49","1,425.22","195,200","228,600","235,316"
"2018/01/09","2,198.0","2,290.0","2,178.0","2,220.0","+64.0","261,900","583,041","0","50,500","0.00","-","8.70","2,151.00","2,014.40","1,787.87","1,726.81","1,418.25","216,220","255,576","237,301"
"2018/01/05","2,200.0","2,222.0","2,144.0","2,156.0","-10.0","161,500","350,791","0","51,600","0.00","-","8.70","2,121.80","2,005.12","1,780.21","1,718.61","1,410.71","191,700","251,880","236,986"
"2018/01/04","2,070.0","2,203.0","2,070.0","2,166.0","+103.0","208,700","448,253","0","50,100","0.00","-","8.40","2,098.20","1,995.28","1,774.04","1,711.04","1,403.57","185,680","253,672","238,992"
"2017/12/29","2,125.0","2,130.0","2,051.0","2,063.0","-87.0","199,000","416,609","0","51,500","0.00","-","8.70","2,071.40","1,986.56","1,765.77","1,702.08","1,396.49","179,840","252,720","238,178"
"2017/12/28","2,074.0","2,161.0","2,060.0","2,150.0","+76.0","250,000","534,033","0","72,700","0.00","-","8.50","2,057.60","1,979.72","1,758.60","1,693.74","1,390.06","159,860","250,656","238,908"
"2017/12/27","2,038.0","2,110.0","2,018.0","2,074.0","+36.0","139,300","287,993","0","72,600","0.00","-","8.30","2,028.00","1,970.56","1,748.97","1,684.70","1,383.18","150,860","253,772","240,524"
"2017/12/26","2,020.0","2,088.0","2,001.0","2,038.0","+6.0","131,400","270,194","0","74,200","0.00","-","8.30","2,011.20","1,963.12","1,740.07","1,676.14","1,376.73","153,440","259,164","240,697"
"2017/12/25","1,990.0","2,104.0","1,990.0","2,032.0","+38.0","179,500","369,423","0","76,000","0.00","-","8.20","1,997.80","1,953.52","1,732.33","1,667.86","1,370.50","213,180","262,960","240,845"
"2017/12/22","1,990.0","2,011.0","1,978.0","1,994.0","-8.0","99,100","197,649","0","68,000","0.00","-","8.20","1,984.00","1,942.24","1,724.76","1,660.09","1,364.39","227,180","269,840","240,526"
"2017/12/21","2,030.0","2,041.0","1,995.0","2,002.0","+12.0","205,000","413,306","0","61,300","0.00","-","8.20","1,959.20","1,930.48","1,718.99","1,652.75","1,358.50","240,540","269,504","241,310"
"2017/12/20","1,980.0","2,064.0","1,975.0","1,990.0","+19.0","152,200","306,689","0","68,400","0.00","-","8.20","1,918.80","1,916.04","1,713.47","1,645.33","1,352.60","211,020","268,056","243,301"
"2017/12/19","1,989.0","2,085.0","1,967.0","1,971.0","+8.0","430,100","870,758","0","65,900","0.00","-","7.90","1,883.60","1,903.96","1,708.85","1,637.48","1,346.81","228,420","269,292","243,736"
"2017/12/18","1,900.0","1,987.0","1,890.0","1,963.0","+93.0","249,500","485,605","0","69,400","0.00","-","7.40","1,856.80","1,891.28","1,705.20","1,629.87","1,341.21","190,680","259,172","241,164"
"2017/12/15","1,823.0","1,906.0","1,821.0","1,870.0","+70.0","165,900","309,886","0","66,200","0.00","-","7.20","1,841.20","1,880.56","1,702.43","1,622.32","1,335.95","189,300","253,272","241,704"
"2017/12/14","1,810.0","1,843.0","1,800.0","1,800.0","-14.0","57,400","104,280","0","51,800","0.00","-","7.30","1,847.20","1,872.84","1,700.08","1,615.86","1,331.18","186,980","253,132","245,108"
"2017/12/13","1,837.0","1,893.0","1,788.0","1,814.0","-23.0","239,200","437,458","0","52,200","0.00","-","7.60","1,875.20","1,868.84","1,697.24","1,609.96","1,326.70","219,940","257,356","247,560"
"2017/12/12","1,871.0","1,882.0","1,832.0","1,837.0","-48.0","241,400","445,810","0","45,100","0.00","-","7.30","1,893.00","1,864.80","1,693.80","1,604.11","1,322.15","214,360","259,780","246,686"
"2017/12/11","1,885.0","1,915.0","1,848.0","1,885.0","-15.0","242,600","455,837","0","41,900","0.00","-","7.30","1,929.60","1,856.60","1,689.71","1,598.30","1,317.59","226,460","262,920","246,932"
"2017/12/08","1,932.0","1,962.0","1,869.0","1,900.0","-40.0","154,300","297,915","0","38,200","0.00","-","6.80","1,967.60","1,844.12","1,685.11","1,591.32","1,312.75","288,100","269,564","248,232"
"2017/12/07","1,916.0","1,973.0","1,890.0","1,940.0","+37.0","222,200","429,605","0","33,900","0.00","-","7.10","2,065.80","1,828.80","1,679.61","1,583.82","1,307.86","360,420","279,064","251,877"
"2017/12/06","2,020.0","2,050.0","1,903.0","1,903.0","-117.0","211,300","413,190","0","34,300","0.00","-","7.50","2,099.00","1,814.96","1,674.81","1,576.10","1,302.89","479,840","282,972","254,890"
"2017/12/05","2,067.0","2,147.0","1,986.0","2,020.0","-55.0","301,900","610,329","0","30,100","0.00","-","7.00","2,116.00","1,801.04","1,669.95","1,568.97","1,297.99","471,480","284,028","258,397"
"2017/12/04","2,300.0","2,319.0","2,008.0","2,075.0","-316.0","550,800","1,161,642","0","36,800","0.00","-","7.90","2,094.00","1,782.00","1,661.81","1,560.97","1,292.64","452,360","283,548","258,853"
"2017/12/01","2,100.0","2,471.0","2,020.0","2,391.0","+285.0","515,900","1,179,689","0","28,800","0.00","-","7.30","2,068.60","1,761.40","1,653.15","1,552.28","1,286.82","379,180","272,760","254,801"
"2017/11/30","1,999.0","2,160.0","1,997.0","2,106.0","+118.0","819,300","1,724,371","0","25,800","0.00","-","7.00","1,968.80","1,725.52","1,640.48","1,540.56","1,279.30","305,480","260,020","251,614"
"2017/11/29","1,888.0","1,997.0","1,876.0","1,988.0","+78.0","169,500","332,408","0","26,700","0.00","-","6.60","1,931.80","1,701.28","1,630.95","1,531.35","1,273.11","207,200","234,892","243,902"
"2017/11/28","2,000.0","2,000.0","1,869.0","1,910.0","-38.0","206,300","397,382","0","27,200","0.00","-","6.90","1,911.80","1,681.68","1,623.11","1,523.52","1,267.35","228,120","235,620","248,656"
"2017/11/27","1,900.0","1,948.0","1,878.0","1,948.0","+56.0","184,900","351,661","0","27,100","0.00","-","6.80","1,889.40","1,665.36","1,616.29","1,516.76","1,262.05","232,120","234,644","253,804"
"2017/11/24","1,961.0","1,966.0","1,888.0","1,892.0","-29.0","147,400","282,772","0","22,800","0.00","-","6.90","1,849.80","1,648.64","1,607.25","1,510.50","1,256.60","265,440","237,800","253,693"
"2017/11/22","1,888.0","1,985.0","1,883.0","1,921.0","+33.0","327,900","633,356","0","25,900","0.00","-","6.90","1,811.40","1,633.40","1,598.41","1,505.18","1,251.45","254,100","241,816","252,793"
"2017/11/21","1,800.0","1,888.0","1,775.0","1,888.0","+90.0","274,100","503,376","0","26,600","0.00","-","6.60","1,755.40","1,614.96","1,589.41","1,498.92","1,245.97","222,280","243,272","250,077"
"2017/11/20","1,762.0","1,809.0","1,759.0","1,798.0","+48.0","226,300","404,981","0","22,200","0.00","-","6.30","1,715.40","1,598.08","1,580.48","1,493.28","1,240.71","204,080","245,920","248,230"
"2017/11/17","1,700.0","1,762.0","1,682.0","1,750.0","+50.0","351,500","607,989","0","23,700","0.00","-","6.00","1,686.60","1,587.36","1,572.64","1,487.75","1,235.88","194,240","265,420","246,837"
"2017/11/16","1,631.0","1,700.0","1,607.0","1,700.0","+59.0","90,700","151,285","0","23,200","0.00","-","6.10","1,675.60","1,581.80","1,566.04","1,482.38","1,231.25","144,340","264,400","243,868"
"2017/11/15","1,688.0","1,719.0","1,641.0","1,641.0","-47.0","168,800","280,147","0","24,800","0.00","-","6.10","1,671.00","1,575.44","1,560.17","1,477.22","1,226.74","158,680","265,560","245,205"
"2017/11/14","1,657.0","1,710.0","1,650.0","1,688.0","+34.0","183,100","309,060","0","27,400","0.00","-","6.00","1,682.80","1,571.84","1,555.09","1,472.62","1,222.28","157,520","270,556","247,104"
"2017/11/13","1,735.0","1,737.0","1,649.0","1,654.0","-41.0","177,100","297,850","0","29,600","0.00","-","6.00","1,687.80","1,566.56","1,548.65","1,467.66","1,217.63","180,860","273,248","245,769"
"2017/11/10","1,637.0","1,695.0","1,634.0","1,695.0","+18.0","102,000","170,485","0","28,600","0.00","-","6.50","1,683.40","1,565.20","1,542.73","1,462.71","1,213.00","209,420","279,896","244,410"
