"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","747.0","751.0","743.0","744.0","-4.0","17,700","13,205","-","-","-","-","-","737.40","730.08","747.73","752.32","755.68","30,280","35,308","28,569"
"2022/11/21","730.0","736.0","730.0","734.0","+4.0","17,400","12,755","0","5,200","0.00","-","-","726.20","733.24","756.16","764.39","773.27","16,540","32,040","29,488"
"2022/11/18","735.0","735.0","728.0","730.0","0.0","26,100","19,137","0","5,200","0.00","-","-","723.00","733.56","757.17","764.74","773.35","17,780","32,832","29,500"
"2022/11/17","719.0","731.0","719.0","730.0","+12.0","17,000","12,361","0","5,200","0.00","-","-","722.40","733.24","758.11","765.09","773.46","16,520","33,364","29,296"
"2022/11/16","718.0","720.0","718.0","718.0","-1.0","10,600","7,616","0","5,200","0.00","-","-","719.80","733.12","759.08","765.39","773.66","18,680","33,840","29,534"
"2022/11/14","722.0","727.0","718.0","718.0","-9.0","23,600","17,014","0","5,200","0.00","-","-","721.80","734.80","761.41","765.93","773.93","23,240","35,580","29,677"
"2022/11/11","727.0","727.0","720.0","727.0","+10.0","19,800","14,348","0","5,200","0.00","-","-","723.20","736.36","762.61","766.10","774.03","23,400","35,976","29,574"
"2022/11/10","722.0","725.0","717.0","717.0","-5.0","27,800","20,019","0","5,200","0.00","-","-","721.80","737.40","763.67","766.50","774.16","30,340","36,396","29,537"
"2022/09/27","743.0","757.0","741.0","750.0","+9.0","61,800","46,385","0","5,200","0.00","-","-","755.40","768.44","777.39","780.73","775.79","39,840","28,404","29,473"
"2022/09/26","750.0","756.0","740.0","741.0","-15.0","51,900","38,721","0","3,200","0.00","-","-","755.00","769.80","777.84","781.24","775.57","44,000","26,444","29,040"
"2022/09/22","756.0","761.0","755.0","756.0","-5.0","26,100","19,748","0","2,700","0.00","-","-","759.60","771.64","778.19","781.36","775.32","39,160","25,544","28,565"
"2022/09/21","761.0","763.0","757.0","761.0","-8.0","21,000","15,971","0","3,600","0.00","-","-","761.20","773.36","778.43","781.75","775.01","39,760","25,864","28,525"
"2022/09/16","767.0","769.0","748.0","748.0","-16.0","82,600","62,447","0","3,600","0.00","-","-","766.20","776.12","778.64","782.24","774.55","35,540","24,768","28,396"
"2022/09/15","767.0","767.0","756.0","764.0","0.0","27,700","21,092","0","3,600","0.00","-","-","771.40","778.28","779.21","782.76","774.41","25,660","23,388","27,746"
"2022/09/14","768.0","775.0","764.0","764.0","-13.0","29,100","22,336","0","3,100","0.00","-","-","774.00","779.00","779.51","783.03","774.20","26,000","23,032","27,633"
"2022/08/04","785.0","785.0","768.0","768.0","-13.0","13,600","10,510","0","2,100","0.00","-","-","788.80","790.60","784.29","787.75","771.01","15,540","32,884","28,416"
"2022/08/03","785.0","787.0","780.0","781.0","-4.0","14,000","10,959","0","2,000","0.00","-","-","795.80","789.84","784.56","787.42","771.15","19,800","34,368","28,336"
"2022/08/02","809.0","809.0","785.0","785.0","-25.0","21,000","16,650","0","1,900","0.00","-","-","799.60","789.72","784.51","787.11","771.19","20,080","34,500","28,425"
"2022/07/19","812.0","812.0","792.0","797.0","-11.0","23,200","18,471","0","2,400","0.00","-","-","796.20","770.88","783.40","783.74","771.20","41,840","37,424","29,826"
"2022/07/14","794.0","798.0","786.0","796.0","+1.0","32,500","25,820","0","2,400","0.00","-","-","787.40","768.08","783.48","783.57","771.46","35,040","34,104","29,149"
"2022/07/13","786.0","799.0","786.0","795.0","+10.0","18,000","14,318","0","2,100","0.00","-","-","783.20","767.40","783.75","783.54","771.69","33,460","33,676","29,102"
"2022/07/12","796.0","796.0","785.0","785.0","-13.0","30,700","24,214","0","3,100","0.00","-","-","780.20","766.96","784.15","783.46","771.91","50,660","34,128","29,442"
"2022/07/08","775.0","781.0","763.0","763.0","-12.0","43,100","33,142","0","2,800","0.00","-","-","774.80","765.28","785.04","783.21","772.36","49,900","32,440","30,090"
"2022/07/04","775.0","789.0","775.0","788.0","+19.0","35,900","28,147","0","2,400","0.00","-","-","768.00","766.76","786.60","783.08","772.94","35,500","28,008","29,885"
"2022/07/01","758.0","769.0","758.0","769.0","+13.0","43,500","33,300","0","6,200","0.00","-","-","764.20","767.00","786.41","782.76","772.91","30,500","29,332","29,653"
"2022/06/30","754.0","765.0","754.0","756.0","+7.0","30,100","22,810","0","6,200","0.00","-","-","764.20","768.12","786.44","782.76","772.91","24,460","28,200","29,521"
"2022/06/28","769.0","779.0","768.0","778.0","+9.0","17,300","13,410","0","5,400","0.00","-","-","768.20","771.24","786.61","782.80","772.84","15,760","26,360","30,374"
"2022/06/27","777.0","777.0","763.0","769.0","0.0","10,900","8,382","0","5,400","0.00","-","-","764.40","771.64","786.24","782.55","772.64","15,860","26,940","30,658"
"2022/01/19","741.0","749.0","737.0","737.0","-16.0","33,400","24,750","0","1,800","0.00","-","-","748.80","753.12","752.75","761.71","755.73","22,140","31,444","30,341"
"2022/01/07","743.0","750.0","737.0","741.0","-1.0","28,200","20,913","0","800","0.00","-","-","756.00","749.52","760.49","759.05","760.18","18,080","37,972","33,464"
"2022/01/06","755.0","761.0","742.0","742.0","-21.0","17,000","12,720","0","800","0.00","-","-","763.60","748.08","761.80","758.75","760.80","16,160","38,040","33,776"
"2021/07/15","736.0","743.0","733.0","740.0","+3.0","45,600","33,696","0","9,500","0.00","-","-","733.20","717.92","758.00","783.21","830.09","40,680","40,572","63,076"
"2021/07/14","737.0","741.0","735.0","737.0","-3.0","8,100","5,971","0","9,100","0.00","-","-","730.20","717.24","760.00","784.26","830.94","41,500","40,468","62,958"
"2021/07/13","732.0","740.0","729.0","740.0","+9.0","37,900","27,854","0","9,100","0.00","-","-","728.80","716.72","761.80","785.54","831.69","66,500","41,284","63,390"
"2021/07/12","729.0","736.0","725.0","731.0","+13.0","40,500","29,607","0","12,200","0.00","-","-","725.40","715.92","763.37","786.82","832.44","64,900","41,336","63,408"
"2021/07/09","716.0","723.0","711.0","718.0","-7.0","71,300","51,134","0","12,100","0.00","-","-","723.60","715.12","765.33","788.12","833.17","61,040","41,216","63,288"
"2021/06/18","711.0","711.0","706.0","706.0","-5.0","48,800","34,581","0","13,200","0.00","-","-","708.20","711.44","794.60","809.12","844.42","36,120","111,372","64,848"
"2021/06/17","709.0","711.0","706.0","711.0","+1.0","17,700","12,565","0","15,300","0.00","-","-","710.00","713.00","796.40","810.60","845.25","36,020","111,888","64,600"
"2021/06/14","720.0","720.0","704.0","707.0","-8.0","39,800","28,211","0","15,400","0.00","-","-","717.80","718.56","801.49","815.20","847.35","39,760","118,708","65,824"
"2021/06/10","723.0","726.0","717.0","723.0","-1.0","43,000","31,054","0","14,800","0.00","-","-","717.40","725.60","804.97","818.65","848.73","45,420","116,696","65,514"
"2021/06/09","719.0","728.0","718.0","724.0","+4.0","28,500","20,619","0","14,100","0.00","-","-","717.00","728.20","806.60","820.41","849.51","45,520","116,020","65,669"
"2021/06/04","715.0","725.0","708.0","709.0","-12.0","78,900","56,410","0","16,400","0.00","-","-","711.20","737.00","812.45","825.68","851.61","53,940","116,216","65,465"
"2021/06/03","716.0","722.0","716.0","721.0","+5.0","43,500","31,293","0","16,400","0.00","-","-","713.40","740.92","814.40","827.36","852.35","73,620","114,680","64,641"
"2021/06/02","703.0","717.0","702.0","716.0","+11.0","52,400","37,365","0","17,100","0.00","-","-","712.20","744.88","816.27","829.03","853.01","181,060","113,600","64,318"
"2021/05/31","718.0","718.0","704.0","705.0","-15.0","54,800","38,934","0","20,300","0.00","-","-","705.20","754.04","820.47","832.41","854.21","280,920","111,612","64,008"
"2021/05/28","716.0","721.0","708.0","720.0","+5.0","177,300","126,674","0","18,000","0.00","-","-","705.20","759.16","822.49","834.35","854.74","304,020","110,588","63,589"
"2021/05/25","703.0","707.0","688.0","699.0","-6.0","287,600","200,712","0","14,700","0.00","-","-","703.80","775.60","828.21","839.70","855.87","162,980","70,308","50,464"
"2021/05/24","704.0","712.0","697.0","705.0","+1.0","170,300","119,967","0","12,100","0.00","-","-","709.40","780.92","830.13","841.40","856.40","135,820","59,452","46,898"
"2021/05/21","704.0","706.0","699.0","704.0","0.0","120,100","84,436","0","10,300","0.00","-","-","714.00","786.04","832.09","842.96","856.98","123,480","53,292","44,854"
"2021/05/20","707.0","716.0","704.0","704.0","-3.0","105,100","74,445","0","10,300","0.00","-","-","722.20","791.32","834.23","844.66","857.50","111,800","49,488","43,744"
"2021/05/19","716.0","721.0","707.0","707.0","-20.0","131,800","93,831","0","8,700","0.00","-","-","729.80","796.24","836.28","846.26","857.99","109,020","46,996","42,514"
"2021/04/16","844.0","846.0","839.0","846.0","+2.0","23,800","20,084","0","3,800","0.00","-","-","838.20","856.24","860.09","863.59","858.62","20,100","40,196","35,808"
"2021/04/05","842.0","843.0","837.0","841.0","+1.0","22,900","19,242","0","1,100","0.00","-","-","845.20","862.96","864.52","870.16","855.80","39,880","48,000","37,262"
"2021/04/02","847.0","847.0","837.0","840.0","+1.0","16,200","13,635","0","1,600","0.00","-","-","859.20","862.96","865.03","871.07","855.51","51,760","48,292","37,404"
"2021/04/01","842.0","854.0","837.0","839.0","-1.0","39,500","33,322","100","0","0.00","-","-","869.20","862.24","865.41","872.35","855.36","55,880","51,408","37,600"
"2021/03/31","858.0","862.0","840.0","840.0","-26.0","43,800","37,254","100","0","0.00","-","-","875.80","862.40","865.67","872.56","855.31","56,080","51,796","37,234"
"2021/03/23","894.0","894.0","878.0","878.0","-9.0","31,500","27,863","200","0","0.00","0.00","-","882.00","857.16","865.44","870.96","852.77","54,480","47,536","36,754"
"2021/03/19","872.0","896.0","869.0","895.0","+20.0","61,900","55,124","200","0","0.00","0.00","-","875.00","855.20","865.71","870.22","851.74","59,620","46,944","37,214"
"2021/03/18","865.0","879.0","864.0","875.0","0.0","91,300","79,621","200","0","0.00","0.00","-","866.40","853.84","865.48","869.82","851.04","58,400","45,240","37,160"
"2021/03/16","865.0","865.0","858.0","865.0","0.0","44,300","38,180","0","0","0.00","-","-","860.20","853.28","865.48","869.46","849.78","53,040","42,336","36,164"
"2021/03/15","859.0","865.0","855.0","865.0","+13.0","50,100","43,158","100","0","0.00","0.00","-","863.00","852.96","865.95","869.41","849.19","55,700","41,500","36,449"
"2021/03/12","858.0","858.0","846.0","852.0","-7.0","55,800","47,619","0","300","0.00","-","-","861.00","852.48","866.04","869.36","848.63","53,620","40,636","36,272"
"2021/03/11","865.0","865.0","856.0","859.0","-1.0","70,500","60,654","0","0","0.00","-","-","860.40","852.40","866.59","869.48","848.19","54,780","39,752","35,869"
"2021/03/10","872.0","872.0","852.0","860.0","-19.0","44,500","38,238","0","200","0.00","-","-","856.60","851.96","866.95","869.63","847.68","47,040","37,556","35,544"
"2021/03/08","858.0","859.0","843.0","855.0","+6.0","39,700","33,828","0","1,700","0.00","-","-","845.40","850.20","868.15","869.65","846.41","41,320","34,960","35,440"
"2021/03/05","840.0","852.0","833.0","849.0","+9.0","61,600","51,925","0","1,500","0.00","-","-","842.60","850.56","868.76","869.91","845.75","39,420","34,844","35,228"
"2021/03/04","838.0","840.0","825.0","840.0","-3.0","31,800","26,534","0","1,500","0.00","-","-","837.20","850.92","869.77","870.25","845.28","45,920","32,896","34,724"
"2021/02/24","846.0","852.0","837.0","845.0","-2.0","40,500","34,216","0","3,300","0.00","-","-","847.60","855.28","875.95","874.76","843.75","37,320","28,632","36,754"
"2021/02/22","846.0","850.0","840.0","847.0","+11.0","34,800","29,458","0","1,000","0.00","-","-","852.20","856.32","876.09","875.62","843.47","34,520","28,800","36,696"
"2021/02/17","864.0","867.0","856.0","865.0","-3.0","26,600","22,966","0","0","0.00","-","-","862.00","861.84","875.95","877.62","842.62","25,260","27,568","36,037"
"2021/02/16","865.0","868.0","855.0","868.0","+7.0","26,500","22,853","0","400","0.00","-","-","862.00","863.36","875.75","877.84","842.11","24,800","27,856","35,962"
"2021/02/15","863.0","863.0","848.0","861.0","+6.0","36,800","31,522","0","1,400","0.00","-","-","862.60","864.24","875.56","878.06","841.64","28,480","28,196","35,788"
"2021/02/12","861.0","861.0","853.0","855.0","-6.0","17,100","14,647","0","1,400","0.00","-","-","861.80","865.36","875.36","878.21","840.99","25,800","27,900","35,489"
"2021/02/10","866.0","866.0","856.0","861.0","-4.0","19,300","16,612","0","1,400","0.00","-","-","861.40","866.24","875.23","878.23","840.42","28,080","27,640","35,548"
"2021/02/09","870.0","870.0","859.0","865.0","-6.0","24,300","20,989","0","1,400","0.00","-","-","859.20","867.32","875.15","878.26","839.86","30,960","27,884","35,604"
"2021/02/08","857.0","872.0","852.0","871.0","+14.0","44,900","38,804","0","1,400","0.00","-","-","855.80","867.64","874.91","878.21","839.05","29,220","27,460","35,553"
"2021/02/05","859.0","859.0","851.0","857.0","+4.0","23,400","20,023","0","2,400","0.00","-","-","850.20","868.24","874.85","877.92","838.35","24,280","26,484","35,162"
"2019/12/04","762.0","806.0","760.0","802.0","+37.0","72,500","57,235","100","0","0.00","0.00","-","771.40","779.20","723.92","719.66","735.62","33,920","44,264","41,086"
"2019/10/30","739.0","760.0","728.0","760.0","+25.0","120,000","90,294","1,800","0","0.00","0.00","-","738.40","719.44","700.24","707.42","725.35","55,320","44,672","41,572"
"2019/07/08","747.0","756.0","739.0","743.0","+1.0","40,100","29,978","5,000","0","0.00","0.00","-","740.80","728.72","751.08","751.58","757.16","56,020","33,296","29,494"
"2019/07/05","745.0","750.0","732.0","742.0","-5.0","109,200","81,085","5,400","0","0.00","0.00","-","738.60","727.32","751.49","751.45","757.51","53,060","32,180","29,390"
