"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2022/05/27","556.0","556.0","542.0","547.0","-9.0","700","385","-","-","-","-","-","551.00","547.12","562.08","570.02","577.40","1,220","800","1,513"
"2022/05/26","551.0","556.0","551.0","556.0","+17.0","800","444","-","-","-","-","-","553.40","547.20","562.92","570.43","577.57","1,160","776","1,566"
"2022/05/25","546.0","546.0","539.0","539.0","-13.0","1,700","924","-","-","-","-","-","553.20","546.60","563.59","570.83","577.72","1,060","772","1,565"
"2022/05/24","566.0","567.0","548.0","552.0","-9.0","1,700","946","-","-","-","-","-","556.20","546.88","564.67","571.39","577.96","840","804","1,586"
"2022/05/23","564.0","567.0","561.0","561.0","+2.0","1,200","677","-","-","-","-","-","558.40","546.60","565.31","571.82","578.13","500","744","1,580"
"2022/05/20","555.0","559.0","555.0","559.0","+4.0","400","223","-","-","-","-","-","558.80","546.04","565.65","572.17","578.25","360","720","1,586"
"2022/05/19","550.0","555.0","550.0","555.0","+1.0","300","166","-","-","-","-","-","559.60","545.84","566.07","572.57","578.45","280","716","1,582"
"2022/05/18","550.0","554.0","550.0","554.0","0.0","600","332","-","-","-","-","-","561.20","545.84","566.63","573.03","578.70","340","704","1,604"
"2022/05/17","-","-","-","-","-","0","-","-","-","-","-","-","560.60","545.88","567.20","573.51","578.93","420","692","1,601"
"2022/05/16","563.0","563.0","563.0","563.0","0.0","500","282","-","-","-","-","-","554.80","545.36","567.67","574.03","579.18","420","704","1,612"
"2022/05/13","-","-","-","-","-","0","-","-","-","-","-","-","549.00","545.48","568.00","574.58","579.37","600","768","1,606"
"2022/05/12","550.0","564.0","550.0","563.0","+12.0","600","335","-","-","-","-","-","545.60","545.04","568.31","574.90","579.55","800","776","1,625"
"2022/05/11","552.0","552.0","550.0","551.0","0.0","1,000","551","-","-","-","-","-","539.60","544.20","568.55","575.20","579.74","680","816","1,637"
"2022/05/10","-","-","-","-","-","0","-","-","-","-","-","-","536.00","543.80","569.11","575.62","580.02","520","816","1,652"
"2022/05/09","546.0","552.0","534.0","534.0","-12.0","1,400","768","-","-","-","-","-","535.40","543.92","569.93","576.21","580.35","820","816","1,666"
"2022/05/06","543.0","548.0","534.0","546.0","0.0","1,000","545","-","-","-","-","-","536.60","544.04","570.80","576.94","580.68","660","804","1,653"
"2022/05/02","-","-","-","-","-","0","-","-","-","-","-","-","536.40","543.68","571.44","577.58","581.09","460","860","1,662"
"2022/04/28","533.0","533.0","533.0","533.0","+2.0","200","107","-","-","-","-","-","538.80","544.36","572.28","578.27","581.58","540","884","1,673"
"2022/04/27","534.0","535.0","531.0","531.0","-9.0","1,500","800","-","-","-","-","-","539.20","544.80","573.13","578.95","582.14","800","1,192","1,673"
"2022/04/26","535.0","540.0","535.0","540.0","0.0","600","324","-","-","-","-","-","540.00","546.36","574.07","579.69","582.73","1,160","1,232","1,672"
"2022/04/25","-","-","-","-","-","0","-","-","-","-","-","-","540.20","546.24","574.85","580.33","583.27","1,160","1,260","1,674"
"2022/04/22","535.0","545.0","535.0","545.0","+10.0","400","216","-","-","-","-","-","541.00","546.16","575.49","580.89","583.73","1,180","1,288","1,709"
"2022/04/21","533.0","535.0","533.0","535.0","0.0","1,500","801","-","-","-","-","-","540.20","546.08","576.00","581.60","584.20","1,240","1,324","1,725"
"2022/04/20","550.0","554.0","535.0","535.0","-6.0","3,300","1,778","-","-","-","-","-","542.40","546.48","576.59","582.39","584.71","1,440","1,320","1,733"
"2022/04/19","547.0","547.0","541.0","541.0","-8.0","600","326","-","-","-","-","-","544.40","546.36","577.05","583.16","585.22","820","1,244","1,761"
"2022/04/18","549.0","549.0","549.0","549.0","+8.0","100","55","-","-","-","-","-","545.60","546.32","577.65","583.87","585.73","820","1,244","1,769"
"2022/04/15","545.0","545.0","541.0","541.0","-5.0","700","381","-","-","-","-","-","546.60","545.96","578.17","584.48","586.24","860","1,272","1,776"
"2022/04/14","549.0","549.0","546.0","546.0","+1.0","2,500","1,370","-","-","-","-","-","549.40","546.08","578.91","585.17","586.83","720","1,248","1,770"
"2022/04/13","544.0","545.0","544.0","545.0","-2.0","200","109","-","-","-","-","-","551.20","545.96","579.56","585.77","587.38","280","1,192","1,781"
"2022/04/12","553.0","556.0","547.0","547.0","-7.0","600","331","-","-","-","-","-","552.20","545.56","580.23","586.45","587.96","300","1,208","1,796"
"2022/04/11","555.0","555.0","554.0","554.0","0.0","300","166","-","-","-","-","-","556.00","545.28","580.88","586.82","588.57","600","1,224","1,822"
"2022/04/08","-","-","-","-","-","0","-","-","-","-","-","-","555.60","545.64","581.48","587.27","589.15","580","1,212","1,830"
"2022/04/07","556.0","556.0","555.0","555.0","+5.0","300","167","-","-","-","-","-","553.00","545.96","582.09","587.67","589.73","900","1,256","1,846"
"2022/04/06","552.0","552.0","550.0","550.0","-16.0","300","165","-","-","-","-","-","550.20","545.96","582.72","588.07","590.33","1,040","1,340","1,854"
"2022/04/05","550.0","566.0","550.0","566.0","+14.0","2,100","1,172","-","-","-","-","-","547.60","546.40","583.59","588.55","590.93","980","1,472","1,856"
"2022/04/04","552.0","552.0","552.0","552.0","+10.0","200","110","-","-","-","-","-","541.80","546.92","584.28","588.82","591.48","780","1,468","1,834"
"2022/04/01","543.0","556.0","541.0","542.0","+1.0","1,600","872","-","-","-","-","-","538.80","548.20","584.85","589.15","592.06","1,220","1,992","1,846"
"2022/03/31","540.0","555.0","540.0","541.0","0.0","1,000","550","-","-","-","-","-","540.40","552.92","585.53","589.66","592.68","1,020","2,472","1,825"
"2022/03/30","-","-","-","-","-","0","-","-","-","-","-","-","541.00","556.08","586.23","590.03","593.31","2,400","2,656","1,824"
"2022/03/29","537.0","537.0","535.0","537.0","0.0","1,100","589","-","-","-","-","-","547.60","559.68","586.97","590.53","593.92","2,900","2,752","1,840"
