"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","265.0","267.0","263.0","267.0","+1.0","3,000","795","-","-","-","-","-","267.20","265.36","270.11","266.44","263.96","3,280","4,728","10,892"
"2024/03/18","309.0","313.0","309.0","311.0","+3.0","6,600","2,051","0","19,800","0.00","-","-","308.40","307.16","288.84","283.10","271.77","9,120","24,288","24,976"
"2024/03/15","308.0","310.0","307.0","308.0","0.0","17,000","5,251","0","20,800","0.00","-","-","308.00","307.16","288.23","282.68","271.45","12,340","24,720","25,041"
"2024/03/14","308.0","310.0","308.0","308.0","0.0","6,900","2,129","0","68,600","0.00","-","-","308.60","307.04","287.63","282.28","271.16","12,700","25,196","24,894"
"2024/03/13","311.0","312.0","307.0","308.0","+1.0","6,500","2,008","0","68,200","0.00","-","-","309.40","306.96","287.03","281.87","270.86","18,220","28,136","25,308"
"2024/03/12","309.0","310.0","306.0","307.0","-2.0","8,600","2,655","0","68,300","0.00","-","-","308.60","307.32","286.43","281.49","270.58","19,500","31,376","25,456"
"2024/03/11","311.0","314.0","306.0","309.0","-2.0","22,700","7,042","0","68,200","0.00","-","-","307.80","307.40","285.85","281.07","270.29","20,000","37,552","26,028"
"2024/03/08","312.0","314.0","310.0","311.0","-1.0","18,800","5,858","0","71,600","0.00","-","-","306.40","306.56","285.21","280.67","269.97","22,000","44,744","25,813"
"2024/03/07","305.0","317.0","305.0","312.0","+8.0","34,500","10,717","0","72,500","0.00","-","-","305.60","305.52","284.53","280.31","269.65","21,420","46,096","25,741"
"2024/03/06","304.0","306.0","303.0","304.0","+1.0","12,900","3,925","0","55,600","0.00","-","-","305.40","304.28","283.87","279.82","269.32","17,500","45,172","25,476"
"2024/03/05","303.0","306.0","302.0","303.0","+1.0","11,100","3,362","0","70,400","0.00","-","-","308.20","303.36","283.33","279.45","269.03","19,180","45,660","26,241"
"2024/03/04","308.0","309.0","302.0","302.0","-5.0","32,700","10,002","0","55,600","0.00","-","-","311.20","302.44","283.00","279.06","268.75","24,880","46,056","26,414"
"2024/03/01","310.0","314.0","307.0","307.0","-4.0","15,900","4,925","0","55,800","0.00","-","-","313.60","301.64","282.53","278.62","268.48","34,400","45,112","26,328"
"2024/02/29","312.0","315.0","311.0","311.0","-7.0","14,900","4,646","0","55,800","0.00","-","-","313.20","300.56","282.03","278.21","268.19","32,920","44,952","26,192"
"2024/02/27","310.0","321.0","309.0","318.0","+4.0","39,600","12,451","0","53,800","0.00","-","-","308.80","297.88","280.87","277.27","267.54","32,600","45,028","26,038"
