"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","8,750.0","8,750.0","8,710.0","8,720.0","-10.0","10,170","88,828","-","-","-","-","-","8,656.00","8,463.20","8,416.93","8,324.50","8,083.35","11,642","10,636","10,950"
"2022/09/29","16,800.0","16,845.0","16,725.0","16,780.0","+340.0","97,651","1,640,480","37,495","120","0.00","5.00","-","16,634.00","17,426.60","17,068.33","16,861.05","17,233.03","130,050","98,063","97,526"
"2022/09/27","16,525.0","16,635.0","16,515.0","16,625.0","+275.0","48,801","809,458","45,421","60","0.00","5.00","-","16,926.00","17,545.20","17,075.87","16,870.35","17,250.20","91,938","93,480","96,410"
"2022/09/26","16,430.0","16,480.0","16,310.0","16,350.0","-625.0","171,191","2,811,567","42,830","60","0.00","0.00","-","17,039.00","17,622.00","17,082.33","16,878.10","17,261.20","98,808","94,758","96,896"
"2022/09/20","17,415.0","17,415.0","17,325.0","17,410.0","+220.0","64,621","1,123,926","76,111","325","0.00","5.00","-","17,633.00","17,810.80","17,082.00","16,889.75","17,289.30","90,561","89,023","97,090"
"2022/09/06","17,260.0","17,380.0","17,235.0","17,370.0","+210.0","66,370","1,149,897","60,380","246","0.00","5.00","-","17,306.00","17,846.00","16,866.47","16,911.70","17,343.28","81,430","81,897","100,113"
"2022/09/05","17,255.0","17,275.0","17,160.0","17,160.0","-270.0","66,565","1,145,871","54,080","262","0.00","5.00","-","17,346.00","17,845.20","16,842.67","16,918.25","17,348.93","84,410","82,710","101,176"
"2022/09/02","17,435.0","17,480.0","17,370.0","17,430.0","+305.0","74,749","1,302,662","63,293","236","0.00","5.00","-","17,406.00","17,855.00","16,821.13","16,929.60","17,355.63","97,486","84,389","105,343"
"2021/05/18","14,760.0","14,820.0","14,750.0","14,810.0","+10.0","83,207","1,229,436","0","1,915","0.00","-","-","14,666.00","15,116.40","14,594.93","14,319.90","13,358.80","154,740","105,803","106,471"
"2021/05/17","14,850.0","14,860.0","14,780.0","14,800.0","+160.0","131,293","1,945,790","0","1,945","0.00","-","-","14,636.00","15,128.80","14,586.00","14,303.90","13,342.40","185,078","105,626","106,687"
"2021/05/14","14,560.0","14,660.0","14,550.0","14,640.0","+180.0","83,629","1,221,479","0","5,004","0.00","-","-","14,704.00","15,143.60","14,575.20","14,287.10","13,325.95","172,987","104,498","105,795"
"2020/03/26","8,410.0","8,500.0","8,270.0","8,320.0","-240.0","54,340","454,778","0","7,270","0.00","-","-","8,048.00","8,993.20","9,586.13","9,463.60","8,946.05","67,922","85,558","43,793"
"2020/03/25","8,470.0","8,560.0","8,330.0","8,560.0","+470.0","102,330","864,970","0","8,730","0.00","-","-","7,910.00","9,086.00","9,599.87","9,467.60","8,944.75","72,792","85,168","43,284"
"2020/03/13","7,590.0","8,030.0","7,380.0","7,890.0","-200.0","121,710","932,763","0","8,300","0.00","-","-","8,340.00","9,836.80","9,721.20","9,519.60","8,954.90","118,520","75,582","38,806"
"2020/03/10","8,430.0","8,820.0","8,350.0","8,790.0","+420.0","139,420","1,199,874","0","13,480","0.00","-","-","9,092.00","10,071.60","9,760.00","9,525.50","8,958.15","106,864","67,774","35,487"
"2022/10/03","15,980.0","16,115.0","15,905.0","16,080.0","-285.0","192,575","3,086,207","28,249","299","0.01","0.00","-","16,458.00","17,294.60","17,080.07","16,855.50","17,212.78","134,266","105,111","96,208"
"2022/09/30","16,420.0","16,455.0","16,330.0","16,365.0","-415.0","124,275","2,036,286","30,675","189","0.01","0.00","-","16,512.00","17,369.20","17,075.00","16,857.90","17,224.50","129,989","99,848","96,334"
"2022/09/28","16,560.0","16,615.0","16,330.0","16,440.0","-185.0","208,031","3,415,771","47,143","633","0.01","0.00","-","16,732.00","17,471.20","17,067.40","16,863.70","17,240.90","120,620","98,279","97,754"
"2022/09/22","16,880.0","17,005.0","16,805.0","16,975.0","-295.0","124,576","2,106,365","58,902","385","0.01","0.00","-","17,298.00","17,703.00","17,088.53","16,883.80","17,272.95","76,393","89,969","96,631"
"2022/09/15","17,620.0","17,675.0","17,575.0","17,645.0","+130.0","59,115","1,042,541","59,987","542","0.01","5.00","-","17,954.00","17,874.20","17,062.53","16,904.45","17,307.30","103,661","88,738","98,051"
"2022/09/14","17,625.0","17,685.0","17,515.0","17,515.0","-890.0","151,687","2,669,734","50,456","688","0.01","5.00","-","18,003.00","17,877.80","17,047.87","16,911.85","17,315.18","123,634","88,939","99,476"
