"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2021/12/21","1,427.0","1,435.0","1,206.0","1,206.0","0.0","1,272,300","1,742,492","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2024/03/22","4,565.0","4,615.0","4,500.0","4,580.0","+15.0","88,200","403,323","0","2,400","0.00","-","4.00","4,534.00","4,726.00","4,848.07","4,572.10","4,104.73","187,480","175,180","127,321"
"2024/03/21","4,630.0","4,650.0","4,490.0","4,565.0","-60.0","155,700","707,827","0","1,600","0.00","-","4.00","4,540.00","4,770.40","4,838.73","4,559.10","4,100.03","213,280","183,420","127,178"
"2024/03/19","4,500.0","4,650.0","4,475.0","4,625.0","+125.0","124,600","570,295","0","1,600","0.00","-","3.60","4,558.00","4,814.60","4,829.87","4,546.70","4,095.60","234,480","184,652","126,636"
"2024/03/18","4,410.0","4,580.0","4,410.0","4,500.0","+100.0","150,600","679,588","0","1,000","0.00","-","3.60","4,512.00","4,855.20","4,822.13","4,533.30","4,090.75","238,820","186,624","125,770"
"2024/03/15","4,540.0","4,605.0","4,400.0","4,400.0","-210.0","418,300","1,858,213","0","2,700","0.00","-","3.60","4,475.00","4,907.60","4,817.13","4,521.50","4,086.75","226,840","185,856","124,894"
"2024/03/14","4,725.0","4,745.0","4,530.0","4,610.0","-45.0","217,200","1,004,410","0","1,800","0.00","-","3.60","4,487.00","4,970.80","4,813.13","4,509.80","4,083.20","169,800","172,216","121,329"
"2024/03/13","4,490.0","4,675.0","4,405.0","4,655.0","+260.0","261,700","1,195,854","0","2,900","0.00","-","3.60","4,478.00","5,021.60","4,804.47","4,496.25","4,078.13","144,200","167,228","119,402"
"2024/03/12","4,345.0","4,460.0","4,310.0","4,395.0","+80.0","146,300","642,340","0","2,100","0.00","-","3.60","4,473.00","5,067.80","4,794.73","4,483.45","4,072.78","128,660","159,140","117,440"
"2024/03/11","4,390.0","4,405.0","4,290.0","4,315.0","-145.0","90,700","392,993","0","2,200","0.00","-","4.00","4,506.00","5,122.40","4,789.13","4,473.10","4,067.93","129,660","156,844","118,556"
"2024/03/08","4,495.0","4,570.0","4,440.0","4,460.0","-105.0","133,100","597,102","0","1,800","0.00","-","4.00","4,550.00","5,174.20","4,786.53","4,464.25","4,063.40","137,380","155,700","123,824"
"2024/03/07","4,630.0","4,660.0","4,520.0","4,565.0","-65.0","89,200","409,462","0","1,200","0.00","-","4.00","4,580.00","5,224.60","4,778.33","4,455.50","4,058.38","153,140","154,080","125,042"
"2024/03/06","4,600.0","4,770.0","4,560.0","4,630.0","+70.0","184,000","857,006","0","400","0.00","-","4.00","4,602.00","5,267.20","4,766.73","4,445.65","4,053.13","178,680","153,972","128,710"
"2024/03/05","4,485.0","4,595.0","4,400.0","4,560.0","+25.0","151,300","683,700","0","300","0.00","-","3.50","4,582.00","5,306.80","4,758.33","4,435.75","4,046.93","176,860","150,416","139,338"
"2024/03/04","4,630.0","4,660.0","4,510.0","4,535.0","-75.0","129,300","588,676","0","300","0.00","-","4.00","4,605.00","5,347.20","4,745.07","4,425.60","4,039.73","188,020","149,744","139,696"
"2024/03/01","4,700.0","4,865.0","4,565.0","4,610.0","-65.0","211,900","991,966","0","400","0.00","-","3.50","4,667.00","5,385.40","4,732.60","4,416.40","4,032.43","189,940","147,604","139,629"
"2024/02/29","4,550.0","4,810.0","4,535.0","4,675.0","+145.0","216,900","1,018,420","0","1,600","0.00","-","3.50","4,747.00","5,415.00","4,718.13","4,408.00","4,024.60","169,780","142,560","137,921"
"2024/02/28","4,610.0","4,750.0","4,495.0","4,530.0","-145.0","174,900","803,296","0","1,900","0.00","-","4.00","4,828.00","5,441.20","4,702.53","4,399.05","4,016.93","147,300","136,696","136,000"
"2024/02/27","4,775.0","4,785.0","4,645.0","4,675.0","-170.0","207,100","973,990","0","800","0.00","-","4.00","4,924.00","5,466.40","4,689.80","4,392.50","4,010.08","144,100","131,640","135,497"
"2024/02/26","5,000.0","5,040.0","4,845.0","4,845.0","-165.0","138,900","681,628","0","800","0.00","-","5.10","5,011.00","5,485.80","4,675.93","4,384.45","4,001.75","165,400","125,792","134,542"
"2024/02/22","5,110.0","5,130.0","4,980.0","5,010.0","-70.0","111,100","560,201","0","700","0.00","-","4.40","5,148.00","5,496.80","4,660.00","4,373.65","3,992.63","180,580","122,496","134,082"
"2024/02/21","5,010.0","5,160.0","5,010.0","5,080.0","+70.0","104,500","529,242","0","700","0.00","-","4.40","5,282.00","5,502.00","4,643.07","4,362.25","3,983.40","195,700","122,128","135,285"
"2024/02/20","5,130.0","5,160.0","4,975.0","5,010.0","-100.0","158,900","799,241","0","1,200","0.00","-","4.60","5,404.00","5,502.80","4,621.67","4,349.00","3,974.10","233,640","120,428","135,686"
