"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","584.0","585.0","580.0","582.0","-1.0","66,300","38,657","-","-","-","-","-","576.00","577.24","578.36","584.32","607.57","62,620","139,888","143,748"
"2014/06/18","660.0","680.0","605.0","605.5","0.0","4,336,200","5,660,178","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021/11/15","500.0","500.0","494.0","496.0","0.0","32,300","16,057","0","4,800","0.00","-","-","487.60","490.88","486.49","491.26","494.23","23,400","20,744","22,124"
"2021/11/12","483.0","496.0","483.0","496.0","+13.0","37,000","18,181","0","7,900","0.00","-","-","486.00","490.32","486.56","491.43","494.06","19,240","19,892","21,802"
"2021/11/11","482.0","487.0","479.0","483.0","+2.0","23,100","11,134","0","8,900","0.00","-","-","484.80","489.76","486.65","491.58","493.85","15,460","19,576","21,533"
"2021/11/10","482.0","482.0","480.0","481.0","-1.0","8,800","4,236","0","8,200","0.00","-","-","487.60","489.76","486.81","491.88","493.71","12,780","19,760","21,620"
"2021/11/09","488.0","488.0","482.0","482.0","-6.0","15,800","7,671","0","8,200","0.00","-","-","490.80","489.84","486.96","492.16","493.58","12,760","20,080","21,997"
"2021/11/08","492.0","492.0","488.0","488.0","-2.0","11,500","5,630","0","6,900","0.00","-","-","493.80","489.88","487.16","492.52","493.44","12,880","19,916","22,130"
"2021/11/05","494.0","495.0","489.0","490.0","-7.0","18,100","8,893","0","5,900","0.00","-","-","494.20","489.68","487.33","492.92","493.28","13,680","20,188","22,129"
"2021/11/04","498.0","498.0","495.0","497.0","0.0","9,700","4,818","0","3,200","0.00","-","-","494.00","489.64","487.51","493.31","493.12","13,600","20,164","22,032"
"2021/11/02","494.0","497.0","494.0","497.0","0.0","8,700","4,317","0","6,000","0.00","-","-","492.80","489.48","487.60","493.71","492.94","12,700","20,856","22,049"
"2021/11/01","496.0","498.0","494.0","497.0","+7.0","16,400","8,139","0","4,100","0.00","-","-","491.40","489.16","487.72","493.98","492.74","13,540","21,436","22,133"
"2021/10/29","489.0","490.0","488.0","490.0","+1.0","15,500","7,581","0","7,000","0.00","-","-","490.80","488.68","487.88","494.23","492.54","12,460","21,344","22,217"
"2021/10/28","489.0","496.0","489.0","489.0","-2.0","17,700","8,697","0","6,800","0.00","-","-","491.60","488.44","488.16","494.52","492.37","11,760","21,804","22,736"
"2021/10/27","490.0","492.0","490.0","491.0","+1.0","5,200","2,552","0","6,800","0.00","-","-","492.40","488.04","488.32","494.82","492.15","12,540","21,900","22,874"
"2021/10/26","493.0","496.0","490.0","490.0","-4.0","12,900","6,356","0","4,100","0.00","-","-","493.80","487.72","488.52","495.16","491.91","14,980","22,560","23,050"
"2021/10/25","497.0","497.0","492.0","494.0","0.0","11,000","5,438","0","4,100","0.00","-","-","495.80","487.84","488.85","495.47","491.82","19,120","23,004","23,168"
"2021/10/22","498.0","498.0","493.0","494.0","+1.0","12,000","5,942","0","4,100","0.00","-","-","496.40","487.60","489.08","495.60","491.70","25,420","23,560","23,613"
"2021/10/21","498.0","499.0","493.0","493.0","-5.0","21,600","10,693","0","4,000","0.00","-","-","497.00","487.76","489.52","495.73","491.57","42,020","24,184","24,736"
"2021/10/20","500.0","500.0","495.0","498.0","-2.0","17,400","8,671","0","6,300","0.00","-","-","494.40","488.08","489.59","495.78","491.46","41,480","24,524","24,852"
"2021/10/19","497.0","500.0","492.0","500.0","+3.0","33,600","16,680","0","6,300","0.00","-","-","491.00","488.12","489.61","495.83","491.33","40,300","24,472","24,950"
"2021/10/18","496.0","497.0","485.0","497.0","0.0","42,500","20,877","0","5,600","0.00","-","-","488.00","488.00","489.67","495.87","491.18","35,660","25,520","26,529"
"2021/10/15","500.0","501.0","491.0","497.0","+17.0","95,000","47,218","0","7,100","0.00","-","-","485.80","487.52","489.89","495.94","491.07","29,560","24,340","29,106"
"2021/09/28","485.0","489.0","481.0","489.0","+4.0","23,200","11,257","0","2,200","0.00","-","-","484.00","483.20","495.12","496.59","492.23","21,220","24,996","36,700"
"2021/09/27","485.0","489.0","485.0","485.0","+1.0","14,100","6,854","0","2,200","0.00","-","-","484.80","482.44","495.59","496.54","492.36","21,380","25,192","36,706"
"2021/09/24","487.0","487.0","481.0","484.0","+5.0","27,000","13,059","0","2,000","0.00","-","-","485.40","482.00","496.08","496.56","492.49","23,540","25,012","36,897"
"2021/09/21","480.0","487.0","480.0","483.0","-10.0","21,700","10,475","0","4,100","0.00","-","-","492.60","481.80","497.08","496.65","492.89","25,660","24,776","37,325"
"2021/09/17","485.0","493.0","485.0","493.0","+5.0","24,000","11,743","0","4,100","0.00","-","-","495.80","481.72","497.64","496.71","493.04","24,540","26,052","37,644"
"2021/09/16","501.0","501.0","486.0","488.0","-10.0","24,900","12,214","0","4,100","0.00","-","-","496.60","481.36","498.01","496.67","493.10","31,700","26,272","38,293"
"2018/05/21","1,200.0","1,200.0","1,187.0","1,196.0","+1.0","114,700","136,915","0","32,200","0.00","-","-","1,191.20","1,301.92","1,291.27","1,269.35","1,184.34","119,300","129,888","148,362"
"2018/05/18","1,209.0","1,209.0","1,188.0","1,195.0","+2.0","115,900","139,171","0","21,100","0.00","-","-","1,191.40","1,308.60","1,292.12","1,269.05","1,183.38","123,260","127,828","147,797"
"2018/05/14","1,205.0","1,205.0","1,183.0","1,197.0","+2.0","134,500","160,580","0","29,600","0.00","-","-","1,233.80","1,336.20","1,296.35","1,268.39","1,179.40","257,380","121,204","149,177"
