"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2023/07/26","914.0","980.0","769.0","776.0","0.0","11,691,100","10,322,064","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2024/03/22","642.0","642.0","621.0","631.0","-11.0","47,500","30,074","0","16,100","0.00","-","0.90","613.80","625.88","655.13","665.13","-","50,800","59,188","114,966"
"2024/03/21","615.0","644.0","615.0","642.0","+39.0","109,900","69,580","0","16,900","0.00","-","0.60","606.80","626.36","657.17","665.65","-","52,620","59,508","133,929"
"2024/03/19","606.0","613.0","601.0","603.0","0.0","30,200","18,346","0","16,100","0.00","-","0.80","597.40","626.40","658.83","666.25","-","42,380","57,716","155,518"
"2024/03/18","591.0","609.0","591.0","603.0","+13.0","37,500","22,588","0","16,100","0.00","-","0.60","598.80","627.40","662.77","667.00","-","45,480","58,964","189,101"
"2024/03/15","592.0","595.0","589.0","590.0","-6.0","28,900","17,103","0","16,100","0.00","-","0.50","600.00","629.00","666.37","668.09","-","67,540","59,768","192,908"
"2024/03/14","590.0","604.0","590.0","596.0","+1.0","56,600","33,782","0","16,100","0.00","-","0.90","605.80","631.40","668.15","669.20","-","70,800","60,332","207,989"
"2024/03/13","615.0","615.0","588.0","595.0","-15.0","58,700","35,054","0","16,100","0.00","-","0.70","611.40","633.76","668.51","670.60","-","70,520","59,824","207,976"
"2024/03/12","601.0","610.0","600.0","610.0","+1.0","45,700","27,627","0","16,200","0.00","-","0.80","620.00","636.44","668.72","672.07","-","68,080","59,212","210,018"
"2024/03/11","619.0","626.0","590.0","609.0","-10.0","147,800","89,456","0","17,200","0.00","-","0.80","623.20","638.04","668.31","673.68","-","71,360","59,016","212,136"
"2024/03/08","634.0","634.0","619.0","619.0","-5.0","45,200","28,107","0","16,900","0.00","-","0.90","627.60","639.96","667.81","675.84","-","53,820","55,196","213,346"
"2024/03/07","647.0","647.0","624.0","624.0","-14.0","55,200","34,861","0","16,900","0.00","-","0.80","630.00","642.08","667.61","678.04","-","56,620","55,456","223,009"
"2024/03/06","626.0","647.0","620.0","638.0","+12.0","46,500","29,493","0","17,400","0.00","-","0.90","633.00","644.24","668.89","679.75","-","52,200","55,620","224,225"
"2024/03/05","630.0","630.0","616.0","626.0","-5.0","62,100","38,662","0","18,400","0.00","-","0.80","635.40","645.60","669.65","680.86","-","55,560","55,752","225,328"
"2024/03/04","638.0","649.0","626.0","631.0","0.0","60,100","38,279","0","18,400","0.00","-","0.60","640.20","647.76","670.08","681.79","-","55,120","56,060","225,544"
"2024/03/01","635.0","645.0","630.0","631.0","-8.0","59,200","37,604","0","18,400","0.00","-","0.60","640.60","650.32","670.49","682.66","-","55,860","56,516","226,494"
"2024/02/29","650.0","652.0","634.0","639.0","-11.0","33,100","21,200","0","18,500","0.00","-","0.70","641.60","652.84","670.88","683.30","-","51,160","57,128","227,517"
"2024/02/28","660.0","663.0","646.0","650.0","0.0","63,300","41,486","0","18,500","0.00","-","0.70","639.80","654.92","671.43","683.63","-","51,120","60,748","228,616"
"2024/02/27","640.0","653.0","638.0","650.0","+17.0","59,900","38,714","0","18,400","0.00","-","0.60","637.60","657.12","672.04","683.97","-","46,340","65,556","229,308"
