"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","1,236.5","1,252.5","1,220.5","1,240.0","+5.0","1,747,100","4,322,845","-","-","-","-","-","1,299.50","1,298.36","1,225.46","1,238.87","1,318.31","1,918,340","1,310,460","1,414,826"
"2020/10/09","2,720.0","2,840.0","2,715.0","2,815.0","+115.0","1,438,200","8,049,302","480,700","2,000","0.00","0.15","-","2,676.00","2,429.60","2,269.40","2,213.05","1,826.29","832,740","865,672","931,130"
"2020/10/08","2,635.0","2,725.0","2,625.0","2,700.0","+80.0","901,000","4,850,412","506,100","2,300","0.00","0.15","-","2,635.00","2,405.50","2,260.73","2,203.98","1,819.53","734,600","855,104","930,418"
"2020/10/20","2,910.0","2,965.0","2,895.0","2,950.0","+70.0","794,500","4,682,107","417,600","4,900","0.01","0.15","-","2,880.00","2,624.10","2,333.67","2,271.40","1,876.65","674,760","813,440","921,541"
"2020/10/13","2,830.0","2,830.0","2,710.0","2,765.0","-50.0","866,700","4,786,515","423,500","5,100","0.01","0.15","-","2,743.00","2,480.10","2,286.60","2,229.25","1,839.99","933,640","856,036","932,240"
"2020/10/12","2,835.0","2,850.0","2,800.0","2,815.0","0.0","718,000","4,053,945","433,200","4,000","0.01","0.15","-","2,719.00","2,453.80","2,278.43","2,221.20","1,833.22","864,140","857,988","930,594"
"2020/10/07","2,635.0","2,675.0","2,600.0","2,620.0","-25.0","744,300","3,918,528","503,000","5,300","0.01","0.15","-","2,617.00","2,381.90","2,252.93","2,195.93","1,813.63","554,400","840,304","929,294"
"2020/09/23","2,400.0","2,535.0","2,400.0","2,520.0","+157.5","1,697,700","8,394,301","471,900","5,000","0.01","0.15","-","2,361.00","2,201.30","2,180.00","2,113.18","1,761.15","1,005,640","805,776","1,024,204"
"2020/07/07","2,245.0","2,362.5","2,242.5","2,337.5","+117.5","1,606,500","7,457,463","536,200","6,500","0.01","0.10","-","2,210.50","2,125.70","1,829.53","1,693.93","1,575.33","1,022,700","1,135,188","1,372,781"
"2020/05/25","2,077.5","2,105.0","2,047.5","2,100.0","+72.5","721,000","3,005,785","636,800","8,700","0.01","0.10","-","2,010.00","1,795.20","1,499.18","1,475.38","1,437.73","828,200","1,161,784","1,648,753"
"2020/05/22","2,025.0","2,045.0","2,005.0","2,027.5","+32.5","714,600","2,897,521","612,900","6,900","0.01","0.10","-","1,990.00","1,772.90","1,489.25","1,468.40","1,432.99","915,820","1,179,508","1,661,248"
"2020/05/21","1,985.0","2,010.0","1,952.5","1,995.0","+27.5","933,000","3,711,175","645,800","8,100","0.01","0.10","-","1,966.00","1,750.60","1,480.29","1,462.15","1,428.61","894,640","1,215,876","1,664,517"
"2020/05/18","1,947.5","2,015.0","1,945.0","2,000.0","+92.5","1,159,100","4,615,650","671,600","4,800","0.01","0.55","-","1,885.50","1,688.24","1,454.91","1,445.24","1,416.29","1,230,060","1,231,992","1,663,536"
"2020/05/15","1,892.5","1,925.0","1,867.5","1,907.5","+12.5","608,700","2,312,610","605,000","5,900","0.01","0.10","-","1,852.50","1,664.28","1,446.15","1,439.53","1,412.15","1,185,800","1,238,188","1,660,874"
"2020/05/14","1,877.5","1,945.0","1,875.0","1,895.0","+40.0","1,482,600","5,666,560","585,000","7,700","0.01","0.55","-","1,847.50","1,642.26","1,438.74","1,435.08","1,408.46","1,305,480","1,262,936","1,667,006"
"2020/05/13","1,790.0","1,855.0","1,780.0","1,855.0","+85.0","1,320,800","4,822,503","502,600","6,700","0.01","0.20","-","1,840.50","1,619.94","1,431.27","1,431.33","1,405.19","1,292,580","1,274,000","1,657,537"
"2020/05/11","1,895.0","1,905.0","1,800.0","1,835.0","-47.5","937,800","3,447,526","538,500","8,000","0.01","0.10","-","1,819.50","1,584.24","1,419.30","1,425.98","1,400.00","1,179,280","1,297,772","1,643,246"
"2020/11/09","2,960.0","3,070.0","2,935.0","3,060.0","+150.0","995,800","6,035,466","360,700","8,200","0.02","0.15","-","2,929.00","2,816.60","2,439.60","2,378.20","1,967.87","1,110,640","960,936","911,077"
"2020/11/05","2,895.0","3,030.0","2,890.0","3,015.0","+175.0","1,387,600","8,274,556","392,300","6,400","0.02","0.10","-","2,883.00","2,786.60","2,417.93","2,359.95","1,951.77","1,192,520","914,068","917,893"
"2020/10/19","2,875.0","2,920.0","2,850.0","2,880.0","+40.0","585,100","3,381,244","398,400","6,300","0.02","0.10","-","2,843.00","2,594.10","2,323.13","2,262.85","1,869.11","689,200","823,184","925,414"
"2020/10/16","2,865.0","2,870.0","2,810.0","2,840.0","-25.0","626,400","3,557,515","389,900","6,800","0.02","0.10","-","2,830.00","2,565.30","2,313.83","2,255.05","1,861.73","715,780","830,512","928,048"
"2020/10/15","2,865.0","2,880.0","2,845.0","2,865.0","0.0","613,900","3,518,069","396,100","6,600","0.02","0.10","-","2,825.00","2,538.20","2,304.97","2,246.93","1,854.54","878,140","846,840","930,025"
"2020/10/14","2,790.0","2,865.0","2,785.0","2,865.0","+100.0","753,900","4,289,456","429,800","6,900","0.02","0.15","-","2,792.00","2,510.70","2,295.90","2,238.23","1,847.31","935,560","862,448","932,789"
"2020/09/28","2,585.0","2,610.0","2,525.0","2,585.0","0.0","773,200","3,981,517","506,700","8,000","0.02","0.15","-","2,521.50","2,248.50","2,201.20","2,139.90","1,776.28","1,107,540","846,976","1,018,329"
"2020/09/25","2,555.0","2,595.0","2,530.0","2,585.0","+30.0","844,000","4,335,285","492,800","8,500","0.02","0.15","-","2,472.50","2,231.40","2,193.20","2,131.33","1,771.21","1,131,240","838,712","1,024,413"
"2020/09/24","2,530.0","2,635.0","2,515.0","2,555.0","+35.0","1,488,500","7,624,558","492,000","10,700","0.02","0.15","-","2,423.00","2,215.30","2,186.27","2,122.60","1,766.11","1,131,380","830,212","1,027,306"
"2020/07/09","2,347.5","2,385.0","2,325.0","2,347.5","+37.5","1,262,500","5,945,992","458,700","10,100","0.02","0.10","-","2,283.00","2,145.80","1,854.65","1,712.40","1,585.68","1,027,080","1,129,904","1,326,116"
"2020/07/08","2,337.5","2,342.5","2,300.0","2,310.0","-27.5","910,200","4,225,213","470,400","8,900","0.02","0.10","-","2,239.00","2,135.30","1,842.27","1,702.68","1,580.40","983,960","1,129,636","1,349,193"
"2020/05/27","2,050.0","2,072.5","2,035.0","2,057.5","-37.5","1,131,100","4,650,671","553,700","11,400","0.02","0.10","-","2,055.00","1,830.90","1,518.65","1,487.80","1,446.95","870,180","1,099,420","1,634,370"
"2020/05/26","2,130.0","2,135.0","2,070.0","2,095.0","-5.0","851,200","3,583,768","581,200","9,000","0.02","0.10","-","2,037.00","1,815.40","1,509.30","1,481.91","1,442.47","806,280","1,126,160","1,640,980"
"2020/05/20","2,002.5","2,020.0","1,947.5","1,967.5","+7.5","811,600","3,203,728","586,500","10,800","0.02","0.10","-","1,946.00","1,729.00","1,471.53","1,456.39","1,424.40","1,004,560","1,206,576","1,664,297"
"2020/05/19","1,997.5","2,007.5","1,930.0","1,960.0","-40.0","960,800","3,772,678","604,800","10,600","0.02","0.10","-","1,923.50","1,707.94","1,462.97","1,450.73","1,420.35","1,106,400","1,215,896","1,664,085"
"2020/05/12","1,780.0","1,795.0","1,735.0","1,770.0","-65.0","1,579,100","5,589,038","457,300","9,400","0.02","0.10","-","1,826.50","1,599.28","1,424.69","1,428.20","1,402.09","1,228,240","1,308,852","1,649,838"
"2020/05/08","1,875.0","1,895.0","1,850.0","1,882.5","+22.5","1,207,100","4,528,673","546,800","9,700","0.02","0.10","-","1,798.00","1,568.20","1,412.95","1,423.03","1,397.56","1,200,100","1,316,032","1,648,464"
"2020/05/07","1,797.5","1,875.0","1,795.0","1,860.0","+75.0","1,418,100","5,244,661","451,400","11,100","0.02","0.10","-","1,764.00","1,549.66","1,406.08","1,419.75","1,394.76","1,324,720","1,350,072","1,650,673"
"2020/10/30","2,825.0","2,965.0","2,790.0","2,900.0","+60.0","1,349,100","7,835,538","368,300","11,600","0.03","0.10","-","2,782.00","2,752.60","2,392.73","2,333.05","1,930.13","1,321,920","861,320","932,036"
"2020/10/21","2,975.0","3,000.0","2,930.0","2,930.0","-20.0","690,700","4,082,346","389,100","10,700","0.03","0.15","-","2,893.00","2,651.20","2,343.83","2,280.13","1,883.96","662,120","809,456","916,032"
"2020/10/06","2,600.0","2,650.0","2,595.0","2,645.0","+45.0","519,200","2,735,339","529,900","17,900","0.03","0.10","-","2,615.00","2,360.90","2,246.23","2,188.28","1,808.24","536,660","838,668","936,378"
"2020/10/01","-","-","-","-","-","0","-","485,800","16,300","0.03","0.15","-","2,604.00","2,299.60","2,224.63","2,164.60","1,792.18","591,860","830,956","964,682"
"2020/09/30","2,635.0","2,670.0","2,610.0","2,610.0","-20.0","655,600","3,448,733","487,900","16,300","0.03","0.15","-","2,593.00","2,281.90","2,217.73","2,157.10","1,787.06","889,560","854,548","1,001,893"
"2020/09/29","2,575.0","2,645.0","2,545.0","2,630.0","+45.0","686,500","3,586,216","511,600","15,800","0.03","0.15","-","2,575.00","2,265.70","2,209.70","2,148.85","1,781.73","1,097,980","846,736","1,006,412"
"2020/09/18","2,332.5","2,362.5","2,312.5","2,362.5","+22.5","734,300","3,446,618","409,900","10,900","0.03","0.10","-","2,307.50","2,185.80","2,174.00","2,104.10","1,756.35","824,160","763,608","1,015,554"
