"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","-","-","-","-","-","0","-","-","-","-","-","-","10,580.00","10,880.00","10,652.80","9,962.10","9,859.50","0","0","0"
"2024/03/22","-","-","-","-","-","0","-","0","0","0.00","-","-","20,565.00","19,648.60","19,195.60","19,205.75","18,996.55","16","21","18"
"2024/03/21","20,550.0","20,995.0","20,550.0","20,830.0","+605.0","64","1,326","0","0","0.00","-","-","20,495.00","19,555.40","19,175.33","19,189.00","18,986.40","24","22","18"
"2024/03/19","20,020.0","20,225.0","20,020.0","20,225.0","0.0","4","80","0","0","0.00","-","-","20,315.00","19,471.40","19,155.07","19,175.60","18,976.25","11","20","18"
"2024/03/18","-","-","-","-","-","0","-","0","0","0.00","-","-","20,256.00","19,411.20","19,145.73","19,166.55","18,968.23","10","32","18"
"2024/03/15","20,105.0","20,470.0","20,105.0","20,470.0","-10.0","14","284","0","0","0.00","-","-","20,148.00","19,338.60","19,133.13","19,151.20","18,958.70","10","32","18"
"2024/03/14","20,105.0","20,480.0","19,880.0","20,480.0","0.0","40","814","0","0","0.00","-","-","20,040.00","19,277.80","19,119.53","19,135.50","18,953.68","8","32","18"
"2024/03/13","-","-","-","-","-","0","-","0","0","0.00","-","-","19,909.00","19,206.20","19,102.13","19,119.70","18,948.60","14","30","17"
"2024/03/12","-","-","-","-","-","0","-","0","0","0.00","-","-","19,857.00","19,157.80","19,092.07","19,105.35","18,946.28","14","30","17"
"2024/03/11","-","-","-","-","-","0","-","0","0","0.00","-","-","19,805.00","19,111.40","19,082.00","19,091.00","18,943.95","32","30","17"
"2024/03/08","19,780.0","19,930.0","19,780.0","19,930.0","+105.0","4","79","0","0","0.00","-","-","19,686.00","19,079.80","19,075.47","19,076.65","18,941.63","38","30","19"
"2024/03/07","19,875.0","20,045.0","19,825.0","19,825.0","0.0","69","1,379","0","0","0.00","-","-","19,518.00","19,048.20","19,062.13","19,062.30","18,939.30","37","30","19"
"2024/03/06","-","-","-","-","-","0","-","0","0","0.00","-","-","19,371.00","19,020.00","19,047.27","19,048.05","18,937.50","24","30","18"
"2024/03/05","19,510.0","19,745.0","19,500.0","19,670.0","+335.0","90","1,759","0","0","0.00","-","-","19,255.00","18,980.80","19,034.47","19,035.35","18,933.85","24","30","18"
"2024/03/04","19,400.0","19,400.0","19,205.0","19,335.0","0.0","30","581","0","0","0.00","-","-","19,139.00","18,950.40","19,021.67","19,022.65","18,930.20","6","26","17"
"2024/03/01","-","-","-","-","-","0","-","0","0","0.00","-","-","19,090.00","18,933.40","19,016.07","19,013.30","18,931.50","1","25","16"
"2024/02/29","-","-","-","-","-","0","-","0","0","0.00","-","-","19,067.00","18,913.60","19,014.87","19,008.75","18,934.50","1","25","17"
"2024/02/28","-","-","-","-","-","0","-","0","0","0.00","-","-","19,044.00","18,893.80","19,018.33","19,010.10","18,937.50","1","25","17"
"2024/02/27","-","-","-","-","-","0","-","0","0","0.00","-","-","19,021.00","18,879.60","19,021.27","19,009.50","18,939.53","45","25","21"
"2024/02/26","19,015.0","19,120.0","19,015.0","19,090.0","0.0","6","114","0","0","0.00","-","-","19,034.00","18,865.40","19,024.07","19,011.95","18,941.20","45","27","23"
"2024/02/22","-","-","-","-","-","0","-","0","0","0.00","-","-","19,047.00","18,853.80","19,032.00","19,014.40","18,941.25","44","27","23"
"2024/02/21","-","-","-","-","-","0","-","0","0","0.00","-","-","19,053.00","18,846.80","19,035.67","19,019.70","18,941.78","45","27","23"
"2024/02/20","18,680.0","18,975.0","18,680.0","18,975.0","0.0","222","4,152","0","0","0.00","-","-","18,958.00","18,839.80","19,039.33","19,021.90","18,942.38","49","27","23"
"2024/02/19","-","-","-","-","-","0","-","0","0","0.00","-","-","18,909.00","18,834.40","19,044.60","19,024.10","18,942.00","4","18","20"
"2024/02/16","19,155.0","19,155.0","19,155.0","19,155.0","+150.0","2","38","0","0","0.00","-","-","18,822.00","18,821.80","19,047.47","19,022.65","18,940.73","66","18","20"
"2024/02/15","19,005.0","19,005.0","19,005.0","19,005.0","+505.0","1","19","0","0","0.00","-","-","18,722.00","18,811.20","19,051.80","19,021.10","18,942.28","67","18","20"
"2024/02/14","18,500.0","18,500.0","18,500.0","18,500.0","-230.0","20","370","0","0","0.00","-","-","18,711.00","18,791.00","19,058.13","19,021.25","18,944.58","67","19","20"
"2024/02/13","18,730.0","18,730.0","18,730.0","18,730.0","+10.0","1","19","0","0","0.00","-","-","18,749.00","18,803.00","19,066.87","19,026.45","18,948.70","63","19","20"
"2024/02/09","18,655.0","18,725.0","18,655.0","18,720.0","+65.0","310","5,784","0","0","0.00","-","-","18,747.00","18,846.80","19,077.00","19,029.35","18,951.83","64","19","20"
"2024/02/08","18,660.0","18,660.0","18,655.0","18,655.0","-295.0","5","93","0","0","0.00","-","-","18,757.00","18,891.00","19,085.00","19,032.35","18,953.03","2","8","18"
"2024/02/07","18,950.0","18,950.0","18,950.0","18,950.0","+260.0","1","19","0","0","0.00","-","-","18,854.00","18,917.20","19,088.73","19,036.00","18,955.40","1","8","18"
"2024/02/06","18,690.0","18,690.0","18,690.0","18,690.0","-30.0","1","19","0","0","0.00","-","-","18,892.00","18,931.60","19,088.07","19,036.70","18,956.15","1","8","18"
"2024/02/05","19,355.0","19,355.0","18,720.0","18,720.0","-50.0","3","57","0","0","0.00","-","-","18,978.00","18,955.60","19,090.87","19,040.00","18,955.58","13","8","18"
"2024/02/02","18,770.0","18,770.0","18,770.0","18,770.0","0.0","1","19","0","0","0.00","-","-","18,972.00","18,985.80","19,087.87","19,043.00","18,955.93","13","7","18"
"2024/02/01","-","-","-","-","-","0","-","0","0","0.00","-","-","19,000.00","19,014.00","19,084.20","19,046.10","18,956.03","13","7","18"
"2024/01/31","19,140.0","19,140.0","19,140.0","19,140.0","+20.0","2","38","0","0","0.00","-","-","18,954.00","19,027.40","19,075.60","19,045.50","18,954.28","13","7","18"
"2024/01/30","18,735.0","19,150.0","18,735.0","19,120.0","+430.0","63","1,206","0","0","0.00","-","-","18,845.00","19,040.80","19,067.00","19,044.90","18,952.93","13","8","18"
"2024/01/29","18,690.0","18,690.0","18,690.0","18,690.0","0.0","1","19","0","0","0.00","-","-","18,740.00","19,035.60","19,057.40","19,046.60","18,949.48","1","5","17"
"2024/01/26","-","-","-","-","-","0","-","0","0","0.00","-","-","18,749.00","19,047.60","19,053.53","19,052.35","18,949.03","1","5","17"
"2024/01/25","18,910.0","18,910.0","18,910.0","18,910.0","0.0","1","19","0","0","0.00","-","-","18,714.00","19,035.20","19,046.73","19,053.25","18,946.50","8","5","17"
"2024/01/24","-","-","-","-","-","0","-","0","0","0.00","-","-","18,692.00","19,022.80","19,039.93","19,054.25","18,943.98","8","5","17"
"2024/01/23","18,825.0","18,825.0","18,595.0","18,595.0","-140.0","6","112","0","0","0.00","-","-","18,733.00","19,023.00","19,040.47","19,058.30","18,941.50","8","13","17"
"2024/01/22","18,735.0","18,735.0","18,735.0","18,735.0","0.0","1","19","0","0","0.00","-","-","18,774.00","19,032.60","19,048.87","19,059.85","18,938.53","9","13","18"
"2024/01/19","18,545.0","18,945.0","18,545.0","18,735.0","0.0","35","656","0","0","0.00","-","-","18,795.00","19,036.60","19,052.80","19,060.00","18,932.85","9","13","18"
"2024/01/18","-","-","-","-","-","0","-","0","0","0.00","-","-","18,816.00","19,040.60","19,060.80","19,060.15","18,927.18","2","11","17"
"2024/01/17","-","-","-","-","-","0","-","0","0","0.00","-","-","18,834.00","19,042.00","19,067.93","19,054.95","18,923.03","3","11","17"
"2024/01/16","18,435.0","18,800.0","18,435.0","18,800.0","0.0","13","243","0","0","0.00","-","-","18,774.00","19,043.40","19,077.33","19,049.75","18,919.23","9","11","17"
"2024/01/15","-","-","-","-","-","0","-","0","0","0.00","-","-","18,774.00","19,044.80","19,082.60","19,044.55","18,914.73","7","16","17"
"2024/01/12","18,840.0","18,840.0","18,840.0","18,840.0","-50.0","1","19","0","0","0.00","-","-","18,971.00","19,068.80","19,087.33","19,038.95","18,908.53","7","16","18"
"2024/01/11","18,890.0","18,890.0","18,890.0","18,890.0","+390.0","1","19","0","0","0.00","-","-","19,168.00","19,092.80","19,089.60","19,038.65","18,902.33","14","16","18"
"2024/01/10","18,500.0","18,500.0","18,500.0","18,500.0","-300.0","30","555","0","0","0.00","-","-","19,252.00","19,114.80","19,091.07","19,037.85","18,895.88","14","16","18"
"2024/01/09","18,800.0","18,800.0","18,800.0","18,800.0","0.0","6","113","0","0","0.00","-","-","19,414.00","19,147.20","19,098.00","19,040.95","18,891.38","8","15","18"
"2024/01/05","-","-","-","-","-","0","-","0","0","0.00","-","-","19,512.00","19,167.60","19,100.93","19,041.05","18,885.40","7","14","17"
"2024/01/04","18,315.0","19,825.0","18,305.0","19,825.0","0.0","34","665","0","0","0.00","-","-","19,442.00","19,147.00","19,090.20","19,030.90","18,873.70","7","15","17"
"2023/12/29","-","-","-","-","-","0","-","0","0","0.00","-","-","19,372.00","19,135.00","19,079.47","19,020.75","18,859.88","0","14","17"
"2023/12/28","19,310.0","19,310.0","19,310.0","19,310.0","+20.0","3","58","0","0","0.00","-","-","19,405.00","19,143.60","19,075.60","19,017.40","18,848.35","0","14","17"
"2023/12/27","19,290.0","19,290.0","19,290.0","19,290.0","0.0","1","19","0","0","0.00","-","-","19,438.00","19,149.20","19,071.73","19,014.05","18,836.83","1","15","17"
"2023/12/26","-","-","-","-","-","0","-","0","0","0.00","-","-","19,378.00","19,144.60","19,068.13","19,010.90","18,828.48","0","15","17"
"2023/12/25","-","-","-","-","-","0","-","0","0","0.00","-","-","19,281.00","19,132.60","19,062.07","19,005.90","18,819.20","1","15","17"
"2023/12/22","-","-","-","-","-","0","-","0","0","0.00","-","-","19,106.00","19,120.60","19,056.80","18,998.60","18,809.93","1","15","17"
"2023/12/21","19,005.0","19,475.0","19,005.0","19,475.0","0.0","4","77","0","0","0.00","-","-","18,931.00","19,119.20","19,051.53","18,991.30","18,799.70","1","19","17"
"2023/12/20","-","-","-","-","-","0","-","0","0","0.00","-","-","18,756.00","19,097.40","19,046.27","18,984.00","18,789.48","40","19","17"
"2023/12/19","18,990.0","18,990.0","18,990.0","18,990.0","0.0","1","19","0","0","0.00","-","-","18,725.00","19,086.20","19,050.27","18,982.15","18,781.68","40","19","17"
"2023/12/18","-","-","-","-","-","0","-","0","0","0.00","-","-","18,694.00","19,075.00","19,053.93","18,979.35","18,775.23","40","19","17"
"2023/12/15","-","-","-","-","-","0","-","0","0","0.00","-","-","18,741.00","19,079.40","19,059.27","18,980.45","18,770.73","40","19","17"
"2023/12/14","18,760.0","18,760.0","18,600.0","18,600.0","0.0","200","3,736","0","0","0.00","-","-","18,788.00","19,092.00","19,064.73","18,982.20","18,766.23","40","19","17"
"2023/12/13","-","-","-","-","-","0","-","0","0","0.00","-","-","18,835.00","19,108.00","19,070.07","18,983.95","18,761.73","0","12","15"
"2023/12/12","-","-","-","-","-","0","-","0","0","0.00","-","-","18,835.00","19,128.60","19,068.93","18,983.35","18,753.25","25","12","15"
"2023/12/11","-","-","-","-","-","0","-","0","0","0.00","-","-","18,956.00","19,147.60","19,067.80","18,980.45","18,744.78","25","26","15"
"2023/12/08","-","-","-","-","-","0","-","0","0","0.00","-","-","19,077.00","19,166.20","19,066.67","18,977.55","18,736.30","25","30","15"
"2023/12/07","-","-","-","-","-","0","-","0","0","0.00","-","-","19,198.00","19,200.20","19,059.27","18,974.65","18,727.83","26","32","15"
"2023/12/06","19,050.0","19,105.0","18,410.0","18,835.0","0.0","127","2,356","0","0","0.00","-","-","19,293.00","19,216.80","19,051.87","18,971.75","18,721.35","26","32","15"
"2023/12/05","-","-","-","-","-","0","-","0","0","0.00","-","-","19,388.00","19,233.40","19,044.47","18,968.85","18,714.88","0","27","13"
"2023/12/04","-","-","-","-","-","0","-","0","0","0.00","-","-","19,362.00","19,230.60","19,029.00","18,960.95","18,705.38","2","27","13"
"2023/12/01","19,440.0","19,440.0","19,440.0","19,440.0","0.0","3","58","0","0","0.00","-","-","19,379.00","19,227.80","19,020.60","18,952.90","18,696.68","5","27","13"
"2023/11/30","-","-","-","-","-","0","-","0","0","0.00","-","-","19,396.00","19,229.40","19,012.20","18,944.85","18,688.03","5","27","13"
"2023/11/29","-","-","-","-","-","0","-","0","0","0.00","-","-","19,424.00","19,236.20","19,005.53","18,935.55","18,680.03","9","27","13"
"2023/11/28","19,995.0","19,995.0","19,200.0","19,310.0","-215.0","7","138","0","0","0.00","-","-","19,397.00","19,230.00","18,998.87","18,926.25","18,672.03","9","28","13"
"2023/11/27","19,525.0","19,525.0","19,525.0","19,525.0","0.0","18","351","0","0","0.00","-","-","19,370.00","19,237.20","18,992.20","18,916.95","18,665.50","7","28","13"
"2023/11/24","19,525.0","19,525.0","19,525.0","19,525.0","+75.0","1","20","0","0","0.00","-","-","19,300.00","19,229.00","18,982.67","18,905.50","18,657.90","4","31","13"
"2023/11/22","19,350.0","19,450.0","19,350.0","19,450.0","0.0","19","368","0","0","0.00","-","-","19,283.00","19,205.40","18,975.33","18,894.05","18,650.30","24","31","13"
"2023/11/21","-","-","-","-","-","0","-","0","0","0.00","-","-","19,179.00","19,183.40","18,969.00","18,884.55","18,643.08","20","31","12"
"2023/11/20","-","-","-","-","-","0","-","0","0","0.00","-","-","19,086.00","19,172.40","18,966.33","18,877.80","18,637.23","20","31","12"
"2023/11/17","19,175.0","19,175.0","19,175.0","19,175.0","-265.0","1","19","0","0","0.00","-","-","18,993.00","19,145.20","18,963.67","18,871.05","18,631.38","20","31","13"
"2023/11/16","19,440.0","19,440.0","19,440.0","19,440.0","+510.0","100","1,944","0","0","0.00","-","-","18,900.00","19,118.00","18,957.93","18,864.30","18,625.53","20","31","13"
"2023/11/15","18,740.0","18,930.0","18,740.0","18,930.0","0.0","2","38","0","0","0.00","-","-","18,795.00","19,080.20","18,948.67","18,854.95","18,618.35","1","27","11"
"2023/11/14","-","-","-","-","-","0","-","0","0","0.00","-","-","18,809.00","19,062.80","18,946.20","18,850.70","18,613.73","4","28","12"
"2023/11/13","-","-","-","-","-","0","-","0","0","0.00","-","-","18,937.00","19,050.40","18,947.47","18,851.80","18,610.20","5","28","12"
"2023/11/10","18,615.0","18,710.0","18,615.0","18,710.0","-205.0","2","37","0","0","0.00","-","-","19,057.00","19,038.00","18,947.47","18,852.90","18,606.65","74","28","12"
"2023/11/09","18,885.0","18,915.0","18,780.0","18,915.0","-85.0","4","75","0","0","0.00","-","-","19,175.00","19,025.60","18,947.47","18,853.35","18,603.10","94","27","12"
"2023/11/08","19,290.0","19,290.0","19,000.0","19,000.0","-350.0","17","324","0","0","0.00","-","-","19,329.00","19,005.00","18,945.60","18,851.75","18,597.63","104","27","12"
"2023/11/07","19,500.0","19,500.0","19,350.0","19,350.0","+40.0","5","97","0","0","0.00","-","-","19,379.00","18,990.40","18,942.60","18,849.30","18,591.73","100","28","12"
"2023/11/06","19,605.0","19,835.0","19,310.0","19,310.0","+10.0","346","6,814","0","0","0.00","-","-","19,359.00","18,985.40","18,934.93","18,843.35","18,589.45","100","28","12"
