"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2019/07/12","124.6","125.0","110.3","113.6","-10.6","560,700","196,715","-","-","-","-","3.30","122.33","111.51","111.09","119.42","145.89","704,980","357,088","240,102"
"2024/03/22","500.0","551.0","497.0","543.0","+51.0","531,200","281,071","0","1,223,100","0.00","-","4.90","486.80","418.53","575.84","697.21","539.35","329,720","283,408","333,673"
"2024/03/21","490.0","505.0","481.0","492.0","+14.0","230,900","114,337","0","1,258,200","0.00","-","4.70","468.40","413.92","583.00","701.15","537.95","331,840","267,020","329,456"
"2024/03/19","486.0","509.0","471.0","478.0","-1.0","265,900","129,310","0","1,290,000","0.00","-","4.70","452.60","411.29","590.97","705.56","536.81","370,180","260,004","330,548"
"2024/03/18","438.0","500.0","431.0","479.0","+37.0","459,800","217,698","0","1,327,300","0.00","-","4.40","437.40","408.71","599.22","709.95","535.73","367,600","254,380","330,378"
"2024/03/15","443.0","459.0","435.0","442.0","-9.0","160,800","71,723","0","1,396,600","0.00","-","4.50","418.20","406.43","607.88","713.93","534.67","356,140","240,340","326,370"
"2024/03/14","416.0","469.0","415.0","451.0","+38.0","541,800","243,904","0","1,397,800","0.00","-","4.10","404.00","406.35","617.05","717.68","533.79","352,200","235,704","329,446"
"2024/03/13","403.0","463.0","403.0","413.0","+11.0","422,600","182,507","0","1,479,000","0.00","-","4.00","391.20","406.08","625.88","721.19","532.87","275,200","216,912","328,752"
"2024/03/12","368.0","418.0","361.0","402.0","+19.0","253,000","101,115","0","1,501,600","0.00","-","3.80","388.60","407.51","634.62","724.66","532.14","236,100","202,148","326,960"
"2024/03/11","389.0","409.0","352.0","383.0","+12.0","402,500","149,908","0","1,501,600","0.00","-","3.70","388.20","409.43","643.55","728.24","531.45","251,260","196,628","325,369"
"2024/03/08","386.0","386.0","371.0","371.0","-16.0","141,100","53,031","0","1,486,200","0.00","-","3.80","397.60","412.45","652.89","731.75","530.85","387,560","184,352","322,998"
"2024/03/07","400.0","404.0","382.0","387.0","-13.0","156,800","61,254","0","1,486,300","0.00","-","4.00","407.40","416.61","662.39","735.19","530.32","500,460","181,016","322,724"
"2024/03/06","392.0","428.0","387.0","400.0","0.0","227,100","91,123","0","1,475,800","0.00","-","4.00","403.20","420.67","671.32","738.47","529.71","521,460","178,232","323,580"
"2024/03/05","416.0","435.0","398.0","400.0","-30.0","328,800","135,221","0","1,471,200","0.00","-","4.30","403.40","424.67","680.43","741.45","529.04","514,480","172,204","323,369"
"2024/03/04","444.0","500.0","425.0","430.0","+10.0","1,084,000","504,604","0","1,377,800","0.00","-","4.20","403.00","429.27","689.34","744.22","528.37","468,820","163,428","321,406"
"2024/03/01","342.0","425.0","330.0","420.0","+54.0","705,600","261,015","0","1,493,400","0.00","-","3.60","392.20","432.55","697.18","746.50","527.55","277,480","123,536","308,042"
"2024/02/29","393.0","393.0","360.0","366.0","-35.0","261,800","98,302","0","1,674,100","0.00","-","4.00","384.33","437.35","705.20","748.88","526.77","162,760","101,532","299,789"
"2024/02/28","400.0","424.0","381.0","401.0","+3.0","192,200","76,705","0","1,658,700","0.00","-","11.90","391.73","444.44","713.81","751.75","526.19","118,040","104,516","297,761"
"2024/02/27","380.3","419.6","374.0","398.0","+22.0","100,500","119,390","0","551,800","0.00","-","11.20","395.53","449.93","721.96","754.25","525.42","87,460","113,516","299,764"
"2024/02/26","374.3","388.6","362.6","376.0","-4.6","127,300","144,370","0","551,800","0.00","-","11.40","398.60","456.17","730.43","756.68","524.62","83,380","127,524","306,120"
"2024/02/22","403.0","409.0","356.3","380.6","-22.3","132,000","151,007","0","521,700","0.00","-","12.00","401.67","460.47","739.72","759.22","523.93","90,180","127,640","307,746"
"2024/02/21","411.6","413.6","403.0","403.0","-17.0","38,200","46,668","0","447,000","0.00","-","12.60","410.13","463.84","749.18","761.44","523.25","71,900","134,836","310,789"
"2024/02/20","411.6","422.3","400.6","420.0","+6.6","39,300","48,763","0","446,000","0.00","-","12.40","415.07","466.72","758.08","763.65","522.37","88,560","148,768","313,421"
"2024/02/19","386.6","423.3","386.6","413.3","+22.0","80,100","97,767","0","446,000","0.00","-","11.70","416.33","469.35","766.70","765.61","521.45","91,800","177,076","317,774"
"2024/02/16","416.6","416.6","350.3","391.3","-31.6","161,300","188,418","0","440,000","0.00","-","12.60","416.33","470.48","774.19","767.86","520.60","100,840","185,296","320,568"
"2024/02/15","422.0","435.0","420.3","423.0","-4.6","40,600","51,800","0","438,900","0.00","-","12.80","422.47","472.49","782.41","769.12","519.94","90,340","204,796","323,642"
"2024/02/14","426.3","436.3","408.3","427.6","+1.3","121,500","151,500","0","438,900","0.00","-","12.70","425.87","471.20","790.11","769.84","519.13","91,200","228,424","329,268"
"2024/02/13","413.3","433.0","409.3","426.3","+13.0","55,500","70,593","0","427,800","0.00","-","12.40","429.20","471.56","796.89","770.23","518.29","81,300","235,920","331,821"
"2024/02/09","416.6","439.0","412.6","413.3","-8.6","125,300","159,247","0","427,800","0.00","-","12.60","433.67","472.57","803.65","770.53","517.52","80,900","245,372","337,262"
"2024/02/08","434.3","439.3","419.3","422.0","-18.0","108,800","139,676","0","427,800","0.00","-","13.20","441.00","475.37","810.37","770.81","516.85","78,840","257,696","341,060"
"2024/02/07","447.0","454.3","435.6","440.0","-4.3","44,900","59,686","0","393,300","0.00","-","13.30","448.33","480.65","816.44","770.66","516.11","76,200","280,520","346,250"
"2024/02/06","441.6","449.6","430.0","444.3","-4.3","72,000","95,395","0","390,300","0.00","-","13.40","455.33","486.39","821.46","769.73","515.28","78,760","325,900","351,124"
"2024/02/05","453.0","454.6","439.3","448.6","-1.3","53,500","71,597","0","385,300","0.00","-","13.50","464.13","490.83","826.23","768.33","514.45","81,800","368,700","358,101"
"2024/02/02","456.6","456.6","433.3","450.0","-8.6","115,000","152,770","0","385,300","0.00","-","13.70","474.40","491.28","830.37","766.76","513.60","86,380","414,072","362,393"
"2024/02/01","471.6","486.6","444.0","458.6","-16.3","95,600","132,339","0","377,700","0.00","-","14.20","487.40","491.01","834.51","765.18","512.74","85,260","462,728","366,037"
"2024/01/31","488.0","488.3","471.3","475.0","-13.3","57,700","82,547","0","373,200","0.00","-","14.60","498.07","495.73","838.19","763.31","511.85","83,480","491,260","367,869"
"2024/01/30","500.0","503.0","478.3","488.3","-11.6","87,200","127,754","0","371,400","0.00","-","15.00","511.07","506.47","841.38","761.23","510.89","103,040","500,980","370,240"
"2024/01/29","501.6","514.0","485.0","500.0","-15.0","76,400","113,725","0","367,900","0.00","-","15.40","522.07","523.33","844.40","759.02","509.85","152,880","506,648","372,238"
"2024/01/26","500.6","518.3","489.0","515.0","+3.0","109,400","165,848","0","368,100","0.00","-","15.30","529.73","543.21","847.04","756.70","508.78","221,040","514,652","375,321"
"2024/01/25","544.3","544.3","511.6","512.0","-28.0","86,700","135,218","0","364,200","0.00","-","16.20","537.53","564.01","849.20","754.23","507.63","289,300","517,028","376,632"
"2024/01/24","555.6","555.6","510.3","540.0","-3.3","155,500","245,279","0","364,300","0.00","-","16.30","531.80","584.73","851.15","751.78","506.50","298,000","530,392","377,169"
"2024/01/23","533.3","551.6","505.0","543.3","+5.0","336,400","529,415","0","348,900","0.00","-","16.10","516.80","601.13","852.72","749.04","505.21","329,280","540,208","376,902"
"2024/01/22","577.3","599.3","524.6","538.3","-15.6","417,200","697,669","0","353,400","0.00","-","16.60","503.13","619.53","854.19","746.26","503.91","339,300","532,124","373,785"
"2024/01/19","483.3","556.0","483.3","554.0","+70.6","450,700","714,181","0","360,900","0.00","-","14.50","492.60","638.07","855.69","743.50","502.62","405,260","519,980","369,630"
"2024/01/18","458.0","498.3","455.3","483.3","+18.3","130,200","188,034","0","427,700","0.00","-","13.90","470.13","658.44","856.85","740.60","501.26","372,240","508,512","365,065"
"2024/01/17","466.6","477.0","431.0","465.0","-10.0","311,900","427,100","0","424,500","0.00","-","14.20","461.80","682.04","858.80","738.40","500.26","475,960","511,008","366,677"
"2024/01/16","478.6","515.0","471.0","475.0","-10.6","386,500","563,469","0","423,500","0.00","-","14.50","446.93","706.57","860.64","736.38","499.34","539,840","526,668","364,212"
"2024/01/15","460.0","524.3","450.0","485.6","+44.0","747,000","1,050,294","0","424,000","0.00","-","13.20","439.27","730.91","862.62","734.27","498.37","524,320","521,872","365,237"
"2024/01/12","431.6","443.3","408.3","441.6","0.0","285,600","362,651","0","427,000","0.00","-","13.20","432.47","755.55","864.37","731.97","497.35","433,280","498,712","359,786"
"2024/01/11","381.0","474.6","376.6","441.6","+51.0","648,800","837,881","0","427,000","0.00","-","11.70","440.80","782.28","866.99","730.11","496.55","462,840","512,400","360,396"
"2024/01/10","426.6","432.3","372.6","390.6","-46.0","631,300","749,835","0","426,500","0.00","-","13.10","463.27","810.61","867.99","728.28","495.74","468,960","507,524","352,968"
"2024/01/09","456.3","458.3","424.0","436.6","-15.0","308,900","404,728","0","428,500","0.00","-","13.50","501.80","837.79","869.38","726.98","495.19","578,580","489,188","345,605"
"2024/01/05","487.3","493.3","450.0","451.6","-31.6","291,800","410,511","0","428,500","0.00","-","14.50","525.53","863.52","869.78","725.21","494.42","745,200","485,428","343,232"
"2024/01/04","517.6","528.3","470.3","483.3","-70.6","433,400","645,841","0","396,800","0.00","-","16.60","527.20","889.05","869.85","723.28","493.56","924,400","486,268","341,594"
"2023/12/29","606.6","663.3","541.6","554.0","-29.3","679,400","1,224,363","0","373,200","0.00","-","17.50","519.20","913.59","869.29","721.04","492.54","1,104,000","479,060","338,144"
"2023/12/28","551.3","658.0","526.3","583.3","+28.0","1,179,400","2,093,547","0","361,700","0.00","-","16.60","523.73","936.56","867.33","718.09","491.19","1,129,900","458,252","332,390"
"2023/12/27","445.0","560.0","433.3","555.3","+95.3","1,142,000","1,771,936","0","354,800","0.00","-","13.80","555.73","958.43","864.18","714.86","489.69","954,160","426,736","318,936"
"2023/12/26","433.3","531.6","400.0","460.0","+16.6","1,187,800","1,615,565","0","35,800","0.00","-","13.30","626.67","980.75","860.84","711.90","488.35","771,540","400,644","304,309"
"2023/12/25","443.3","491.3","443.3","443.3","-133.3","1,331,400","1,797,119","0","31,900","0.00","-","17.30","734.07","1,005.08","858.59","709.89","487.50","589,280","364,660","288,720"
