year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,,False,132,10,6,1,30.8,0.0
2000,3,12,02/01/30,False,296,14,13,4,76.2,40.0
2001,3,12,02/01/30,False,512,34,48,6,35.3,0.0
2002,3,12,02/05/14,False,618,71,40,20,17.7,0.0
2003,3,12,03/05/15,False,632,-54,-55,-70,-56.9,0.0
2004,3,12,04/05/13,False,620,-124,-134,-727,-406.0,0.0
2005,3,12,05/05/12,False,894,-1,-5,0,-0.2,0.0
2006,3,12,06/05/15,False,731,-95,-117,-432,-144.8,0.0
2007,3,12,07/05/14,False,960,-95,-98,-360,-113.8,0.0
2008,3,12,08/05/12,False,1007,-236,-243,-422,-131.7,0.0
2009,3,12,09/05/14,False,1012,-67,-72,-257,-80.1,0.0
2010,3,12,10/05/13,False,911,-51,-59,-55,-17.3,0.0
2011,3,12,11/05/12,False,675,-158,-179,-184,-57.5,0.0
2012,3,12,12/05/11,False,1008,-54,-67,-85,-26.8,0.0
2013,3,12,13/05/14,False,1273,74,77,56,17.8,0.0
2014,3,12,14/05/14,False,1343,74,75,104,32.5,0.0
2015,3,12,15/05/14,False,1283,35,37,3,1.1,0.0
2016,3,12,16/05/13,False,858,-186,-197,-241,-75.1,0.0
2017,3,12,17/05/12,False,995,-97,-96,-112,-35.1,0.0
2018,3,12,18/05/11,False,1267,25,25,15,4.8,0.0
2019,3,3,19/05/10,False,710,147,148,131,40.7,
2019,3,12,18/05/11,True,1300,30,30,20,,0.0
2019,3,12,19/04/18,True,1480,60,60,30,,0.0
2019,3,12,19/05/09,True,1482,81,83,63,,0.0
2019,3,12,19/05/10,False,1482,81,83,63,19.6,0.0
2019,6,3,19/08/02,False,299,1,4,3,1.2,
2019,9,3,19/11/01,False,374,50,57,48,15.1,
2019,12,3,20/02/06,False,231,-17,-15,-16,-5.0,
2020,3,3,20/05/15,False,590,67,70,53,16.6,
2020,3,12,19/05/10,True,1500,90,90,65,,0.0
2020,3,12,20/05/15,False,1494,101,116,88,27.6,0.0
2020,6,3,20/08/05,False,348,-3,-8,-10,-3.3,
2020,9,3,20/11/05,False,225,-40,-45,-43,-13.4,
2020,12,3,21/02/04,False,216,-21,-12,-12,-3.8,
2021,3,3,21/05/13,False,555,110,124,106,33.2,
2021,3,12,20/05/15,True,,,,,,0.0
2021,3,12,21/01/29,True,1285,-5,-25,-30,,0.0
2021,3,12,21/05/10,True,1344,46,59,41,,0.0
2021,3,12,21/05/13,False,1344,46,59,41,12.9,0.0
2021,6,3,21/08/11,False,239,-42,-54,-45,-14.1,
2021,9,3,21/11/08,False,252,-50,-42,-64,-20.0,
2021,12,3,22/02/03,False,216,-63,-61,-58,-18.0,
2022,3,3,22/05/13,False,314,11,9,12,3.7,
2022,3,12,21/05/13,True,1350,50,60,40,,0.0
2022,3,12,22/02/22,True,1040,-160,-160,-170,,0.0
2022,3,12,22/05/13,False,1021,-144,-148,-155,-48.3,0.0
2022,6,3,22/08/08,False,186,-89,-95,-94,-29.4,
2022,9,3,22/11/08,False,227,-68,-68,-69,-21.4,
2022,12,3,23/02/07,False,213,-57,-57,-58,-18.0,
2023,3,3,23/05/12,False,416,33,32,-3,-0.9,
2023,3,12,22/05/13,True,1450,70,80,60,,0.0
2023,3,12,23/02/07,True,1020,-220,-230,-230,,0.0
2023,3,12,23/05/10,True,1042,-181,-188,-224,,0.0
2023,3,12,23/05/12,False,1042,-181,-188,-224,-69.5,0.0
2023,6,3,23/08/10,False,334,-69,-71,-19,-6.0,
2023,9,3,23/11/10,False,332,-79,-78,-78,-24.2,
2023,12,3,24/02/09,False,351,-17,-17,182,56.7,
2024,3,3,24/05/14,False,581,94,94,70,21.8,
2024,3,12,23/05/12,True,1800,10,10,10,,0.0
2024,3,12,23/12/22,True,1500,-170,-170,30,9.3,0.0
2024,3,12,24/05/10,True,1598,-71,-72,155,-48.2,0
2024,3,12,24/05/14,False,1598,-71,-72,155,48.2,0
2024,6,3,24/08/09,False,231,-128,-134,-117,-36.3,
2024,9,3,24/11/12,False,288,-85,-79,-84,-26.1,
2025,3,12,24/05/14,True,1900,50,50,30,9.3,0
