year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/05/21,False,103123,11544,12437,5377,63.9,12.0
2000,3,12,00/05/18,False,106246,8032,9091,2926,34.9,12.0
2001,3,12,01/05/16,False,121201,10280,11795,6703,80.1,13.0
2002,3,12,02/05/16,False,105891,5079,5838,2988,36.9,13.0
2003,3,12,03/05/12,False,110071,7664,6986,3301,40.6,13.0
2004,3,12,04/05/10,False,100849,4618,4374,2191,27.3,13.0
2005,3,12,05/05/10,False,104096,6314,6690,4071,51.5,15.0
2006,3,12,06/05/09,False,106871,6047,7487,4081,51.6,17.0
2007,3,12,07/05/08,False,118713,6726,7956,4240,56.1,20.0
2008,3,12,08/05/08,False,119567,4610,3732,1277,17.3,21.0
2009,3,12,09/05/12,False,91456,-7886,-6664,-14565,-203.9,17.0
2010,3,12,10/05/11,False,84484,-4512,-4623,-6040,-84.6,13.0
2011,3,12,11/05/10,False,105914,5061,3900,2660,37.2,14.0
2012,3,12,12/05/09,False,107658,2134,3192,1157,16.2,15.0
2013,3,12,13/05/10,False,90813,-3359,476,-6237,-87.3,15.0
2014,3,12,14/05/09,False,104689,4215,5816,3183,44.6,16.0
2015,3,12,15/05/12,False,107294,3877,5655,2258,31.7,18.0
2016,3,12,16/05/10,False,109815,4778,4337,-591,-8.5,20.0
2017,3,12,17/05/11,False,100401,3019,4750,2623,37.7,21.0
2018,3,12,18/05/10,False,114767,6197,7005,-10905,-156.6,22.0
2019,3,3,19/05/10,False,31560,1340,1404,-454,-6.5,
2019,3,12,18/05/10,True,125000,6200,6400,4300,,23.0
2019,3,12,18/12/07,True,125000,6200,6400,-5700,,23.0
2019,3,12,19/05/10,False,122860,5473,7122,-7953,-114.2,23.0
2019,6,3,19/08/02,False,29226,683,1062,934,13.4,
2019,9,3,19/11/05,False,30587,1280,1528,1168,16.8,
2019,12,3,20/02/05,False,30821,264,684,505,7.3,
2020,3,3,20/05/18,False,29041,322,347,205,3.0,
2020,3,12,19/05/10,True,126000,6000,6600,5000,,24.0
2020,3,12,20/02/05,True,123000,2500,3500,2500,,24.0
2020,3,12,20/05/18,False,119675,2549,3621,2812,40.6,24.0
2020,6,3,20/08/11,False,25029,279,847,573,8.4,
2020,9,3,20/11/10,False,28571,329,486,77,1.1,
2020,12,3,21/02/12,False,30761,345,643,395,5.8,
2021,3,3,21/05/13,False,31712,620,1039,658,9.6,
2021,3,12,20/05/18,True,120000,2400,3200,2500,,25.0
2021,3,12,21/02/12,True,116000,1600,2500,1750,,25.0
2021,3,12,21/05/13,False,116073,1573,3015,1703,24.9,25.0
2021,6,3,21/08/06,False,31195,636,1072,953,13.9,
2021,9,3,21/11/09,False,33880,1103,1479,1408,20.6,
2021,12,3,22/02/10,False,37685,1916,2470,2756,40.3,
2022,3,3,22/05/11,False,39438,2772,3573,2785,40.7,
2022,3,12,21/05/13,True,130000,4000,4500,3300,,26.0
2022,3,12,21/11/09,True,132500,4600,5600,4700,,26.0
2022,3,12,22/02/10,True,138000,5100,6400,6100,,27.0
2022,3,12,22/04/28,True,142000,6300,8500,7850,,27.0
2022,3,12,22/05/11,False,142198,6427,8594,7902,115.5,27.0
2022,6,3,22/08/08,False,41014,2528,4044,3589,52.5,
2022,9,3,22/11/07,False,46614,3419,4547,-791,-11.6,
2022,12,3,23/02/08,False,49644,3753,3369,3528,51.6,
2023,3,3,23/05/09,False,47453,2976,3303,1488,21.8,
2023,3,12,22/05/11,True,153000,7800,8600,7400,,28.0
2023,3,12,22/11/07,True,170000,11000,13500,7500,,29.0
2023,3,12,23/02/08,True,170000,11000,13500,7500,,30.0
2023,3,12,23/05/09,False,184725,12676,15263,7814,114.2,30.0
2023,6,3,23/08/09,False,44910,2284,3504,3409,49.8,
2023,9,3,23/11/08,False,47645,3405,4104,2643,38.6,
2023,12,3,24/02/09,False,46196,2257,2162,1953,28.6,
2024,3,3,24/05/09,False,42892,958,1637,248,3.6,
2024,3,12,23/05/09,True,186000,10300,10800,8200,119.9,32.0
2024,3,12,24/05/09,False,181643,8904,11407,8253,120.6,33
2024,6,3,24/08/06,False,41150,151,1443,1728,25.3,
2024,9,3,24/11/06,False,43357,1606,1659,2333,34.1,
2025,3,12,24/05/09,True,185000,10000,11000,8300,121.3,34
2025,3,12,24/11/06,True,176000,5200,7000,6100,89.2,34
