year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,,False,15049,1349,1166,477,79.5,5.0
2000,3,12,01/03/07,False,13097,1183,1101,578,96.5,5.0
2001,3,12,01/05/25,False,13042,1514,1304,694,76.6,5.0
2002,3,12,02/05/24,False,12877,1151,1019,562,56.3,7.5
2003,3,12,03/05/23,False,13745,1325,1130,602,56.4,5.0
2004,3,12,04/05/21,False,13877,1358,1157,594,55.4,5.0
2005,3,12,05/05/20,False,14684,1329,1136,636,60.4,5.0
2006,3,12,06/05/19,False,14519,1424,1246,384,35.4,5.0
2007,3,12,07/05/18,False,13778,1273,1203,526,52.7,5.0
2008,3,12,08/05/16,False,14121,1438,1255,713,71.4,10.0
2009,3,12,09/05/15,False,13379,1318,1161,635,63.7,5.0
2010,3,12,10/05/14,False,10921,1068,937,382,38.3,5.0
2011,3,12,11/05/13,False,10205,1039,938,388,39.0,5.0
2012,3,12,12/05/15,False,10654,1004,906,254,25.6,5.0
2013,3,12,13/05/14,False,12169,1169,1100,709,71.2,10.0
2014,3,12,14/05/14,False,11435,1280,1223,686,68.9,5.0
2015,3,12,15/05/13,False,11733,1233,1209,653,65.6,7.5
2016,3,12,16/05/13,False,12057,1238,1203,759,76.3,8.0
2017,3,12,17/05/15,False,12502,1414,1391,908,91.2,15.0
2018,3,12,18/05/15,False,13493,1481,1480,964,96.8,20.0
2019,3,3,19/05/15,False,3324,351,342,194,19.5,
2019,3,12,18/05/15,True,12636,1396,1361,908,,15.0
2019,3,12,19/05/15,False,13686,1487,1465,935,94.0,17.5
2019,6,3,19/08/07,False,3666,470,465,301,30.3,
2019,9,3,19/11/07,False,3694,435,428,279,28.0,
2019,12,3,20/02/07,False,3641,375,371,254,25.5,
2020,3,3,20/05/25,False,3426,149,155,69,6.9,
2020,3,12,19/05/15,True,13577,1270,1237,805,,17.5
2020,3,12,20/05/25,False,14427,1429,1419,903,90.7,22.5
2020,6,3,20/08/07,False,3358,353,351,195,19.6,
2020,9,3,20/11/06,False,3434,345,347,163,16.4,
2020,12,3,21/02/08,False,3207,319,335,227,22.8,
2021,3,3,21/05/14,False,3384,286,281,160,16.1,
2021,3,12,20/05/25,True,13625,1245,1198,791,,17.5
2021,3,12,21/05/14,False,13383,1303,1314,745,74.9,17.5
2021,6,3,21/08/06,False,3666,376,370,296,29.8,
2021,9,3,21/11/08,False,3736,432,429,291,29.3,
2021,12,3,22/02/07,False,3604,352,375,253,25.4,
2022,3,3,22/05/13,False,3293,320,329,193,19.4,
2022,3,12,21/05/14,True,13400,1350,1300,800,,17.5
2022,3,12,22/05/13,False,14299,1480,1503,1033,103.8,25.0
2022,6,3,22/08/08,False,3641,487,484,330,33.2,
2022,9,3,22/11/07,False,3730,441,438,298,30.0,
2022,12,3,23/02/07,False,3538,307,313,211,21.2,
2023,3,3,23/05/15,False,3515,357,357,243,24.4,
2023,3,12,22/05/13,True,14010,1426,1380,900,,27.5
2023,3,12,23/05/15,False,14424,1592,1592,1082,108.7,30.0
2023,6,3,23/08/08,False,3904,564,562,385,38.7,
2023,9,3,23/11/07,False,4054,534,530,361,36.3,
2023,12,3,24/02/07,False,3850,490,483,587,59.0,
2024,3,3,24/05/15,False,3672,370,372,250,25.1,
2024,3,12,23/05/15,True,15000,1657,1626,1104,,30.0
2024,3,12,23/11/07,True,15200,1825,1818,1240,,38.0
2024,3,12,23/12/15,True,15200,1825,1818,1554,156.1,38.0
2024,3,12,24/05/15,False,15480,1958,1947,1583,159.0,42
2024,6,3,24/08/07,False,4041,567,576,400,40.2,
2024,9,3,24/11/07,False,4251,621,625,485,48.7,
2025,3,12,24/05/15,True,15804,1960,1961,1341,134.7,46
2025,3,12,24/11/07,True,15889,1993,2004,1418,142.4,50
