year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,12,12,00/02/24,False,31849,3446,3596,1934,508.3,85.0
2000,12,12,01/02/26,False,28824,3005,3112,1853,487.0,100.0
2001,12,12,02/02/22,False,27642,2801,2954,1437,377.6,85.0
2002,12,12,03/02/27,False,21612,1657,1778,788,207.3,85.0
2003,12,12,04/02/26,False,22624,1960,2093,1057,255.0,85.0
2004,12,12,05/02/22,False,19760,743,861,477,106.6,85.0
2005,12,12,06/02/23,False,26756,505,700,491,110.9,100.0
2006,12,12,07/02/23,False,18218,155,243,126,33.5,85.0
2007,12,12,08/02/15,False,16188,152,408,52,13.9,85.0
2008,12,12,09/02/12,False,15197,-350,-264,-1020,-274.7,85.0
2009,12,12,10/02/12,False,10658,238,432,264,75.1,85.0
2010,12,12,11/02/10,False,16660,410,551,271,79.4,85.0
2011,12,12,12/02/10,False,12986,-342,-154,-278,-85.1,85.0
2012,12,12,13/02/08,False,13319,-476,-278,-797,-253.9,85.0
2013,12,12,14/02/14,False,18177,203,428,321,102.7,50.0
2014,12,12,15/02/10,False,13014,337,498,302,97.9,50.0
2015,12,12,16/02/10,False,10943,366,534,367,127.6,50.0
2016,12,12,17/02/10,False,11016,309,444,311,110.9,50.0
2017,12,12,18/02/09,False,10257,305,448,366,133.3,50.0
2018,12,12,19/02/08,False,10213,129,253,160,58.4,50.0
2019,3,3,19/05/10,False,2969,98,83,32,11.7,
2019,6,3,19/08/08,False,2477,-60,7,12,4.4,
2019,9,3,19/11/08,False,3400,120,138,100,36.5,
2019,12,3,20/02/07,False,2855,-14,38,44,16.1,
2019,12,12,19/02/08,True,12200,30,140,80,,50.0
2019,12,12,19/11/08,True,11500,30,140,80,,50.0
2019,12,12,20/02/03,True,11701,144,266,188,,50.0
2019,12,12,20/02/07,False,11701,144,266,188,68.8,50.0
2020,3,3,20/05/08,False,3736,431,421,252,103.9,
2020,6,3,20/08/07,False,2193,159,221,144,62.3,
2020,9,3,20/11/06,False,2803,62,103,78,34.5,
2020,12,3,21/02/10,False,2228,-3,36,29,13.0,
2020,12,12,20/02/07,True,11000,140,260,160,,50.0
2020,12,12,20/05/08,True,11000,320,430,260,,50.0
2020,12,12,20/08/04,True,11000,550,660,410,,50.0
2020,12,12,20/11/06,True,11000,650,780,500,,50.0
2020,12,12,21/02/10,False,10960,649,781,503,225.1,50.0
2021,3,3,21/05/11,False,1956,261,270,161,74.9,
2021,6,3,21/08/11,False,991,-200,-126,-90,-41.9,
2021,9,3,21/11/10,False,1940,-112,-98,-50,-23.3,
2021,12,3,22/02/10,False,2746,-48,-14,24,11.1,
2021,12,12,21/02/10,True,9400,60,170,100,,50.0
2021,12,12,21/08/04,True,8000,-80,50,20,,50.0
2021,12,12,22/02/07,True,7633,-99,32,45,,50.0
2021,12,12,22/02/10,False,7633,-99,32,45,20.8,50.0
2022,3,3,22/05/10,False,3191,363,367,217,100.7,
2022,6,3,22/08/09,False,1873,-200,-115,-59,-27.4,
2022,9,3,22/11/10,False,2156,-87,-68,-40,-18.6,
2022,12,3,23/02/10,False,2678,70,103,72,33.5,
2022,12,12,22/02/10,True,10800,30,150,80,,50.0
2022,12,12,22/08/03,True,10000,30,150,80,,50.0
2022,12,12,23/02/03,True,9898,146,287,190,,50.0
2022,12,12,23/02/10,False,9898,146,287,190,88.4,50.0
2023,3,3,23/05/10,False,2459,176,185,102,47.4,
2023,6,3,23/08/09,False,2132,-122,-30,-11,-5.1,
2023,9,3,23/11/10,False,2696,100,126,90,41.8,
2023,12,3,24/02/08,False,3372,84,132,89,41.3,
2023,12,12,23/02/10,True,11000,30,150,80,,50.0
2023,12,12,23/11/10,True,11000,140,260,160,,50.0
2023,12,12,24/02/02,True,10659,238,413,270,,50.0
2023,12,12,24/02/08,False,10659,238,413,270,125.1,50.0
2024,3,3,24/05/10,False,3763,389,392,242,112.1,
2024,6,3,24/08/07,False,1900,-68,32,27,12.5,
2024,9,3,24/11/07,False,2030,-67,-46,-22,-10.2,
2024,12,12,24/02/08,True,11000,70,200,120,55.7,50.0
2024,12,12,24/08/02,True,10000,70,200,120,55.7,50
2024,12,12,24/11/07,True,10000,160,340,210,97.4,50
2024,12,12,25/02/03,True,9743,273,479,321,148.8,50
