year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2020,8,12,,False,,,-974,-976,-34.4,0
2021,8,12,,False,800,,-525,-527,-15.1,0
2022,8,12,,False,,-1844,-1776,-1779,-39.8,0
2023,8,12,,False,2500,212,225,223,4.0,0
2023,11,3,,False,,-415,-413,-414,-7.3,
2024,2,3,,False,,-394,-388,-388,-6.9,
2024,5,3,24/07/16,False,0,-371,-374,-375,-6.7,
2024,8,3,24/10/11,False,,-621,-649,-650,-11.1,
2024,8,12,24/06/14,True,,-2273,-2278,-2280,-34.8,0
2024,8,12,24/10/11,False,,-1801,-1824,-1827,-31.1,0
2024,11,3,25/01/14,False,0,-624,-615,-616,-9.1,
2025,8,12,24/10/11,True,,-2434,-2378,-2380,-35.2,0
