year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2021,3,12,,False,1292,,24,24,19.4,0
2022,3,12,,False,1103,-21,-20,-33,-24.6,0
2023,3,12,,False,813,-179,-179,-287,-225.1,0
2023,6,3,,False,182,-76,-75,-76,-61.3,
2023,9,3,,False,227,-51,-50,-50,-40.3,
2023,12,3,,False,253,1,-2,-2,-1.6,
2024,3,3,24/04/26,False,423,162,162,155,125.0,
2024,3,12,24/04/26,False,1085,36,35,27,21.8,0
2024,6,3,24/08/09,False,113,-125,-127,-128,-90.4,
2024,9,3,24/11/14,False,122,-110,-109,-110,-76.5,
2024,12,9,24/06/25,True,700,-90,-91,-93,-63.9,
2024,12,9,24/08/09,True,700,-90,-91,-93,-63.7,0
2024,12,9,24/11/21,True,520,-215,-210,-213,-147.1,0
2025,3,12,24/04/26,True,1250,120,119,100,69.3,
