year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,,False,102582,5863,4591,2202,1336.5,25.0
2000,3,12,00/09/20,False,119366,7393,6084,2557,1551.7,25.0
2001,3,12,01/05/07,False,132055,7977,6751,3432,191.5,20.0
2002,3,12,02/05/07,False,148276,9863,9064,4436,207.8,20.0
2003,3,12,03/05/07,False,164060,11200,10661,6088,264.2,20.0
2004,3,12,04/05/11,False,180519,11432,11377,6057,244.2,20.0
2005,3,12,05/05/09,False,193860,12608,12644,7191,290.5,25.0
2006,3,12,06/05/09,False,200161,11103,11198,4153,167.1,25.0
2007,3,12,07/05/07,False,207337,9590,9713,5483,223.1,30.0
2008,3,12,08/05/07,False,224653,10443,10611,5887,239.5,30.0
2009,3,12,09/04/28,False,233959,7793,8206,2502,101.8,35.0
2010,3,12,10/04/28,False,232300,7412,7786,3691,150.2,35.0
2011,3,12,11/05/06,False,235530,8000,8407,3800,157.2,40.0
2012,3,12,12/04/26,False,222322,10041,10579,4417,185.2,40.0
2013,3,12,13/04/24,False,231657,8212,8990,2066,88.0,40.0
2014,3,12,14/04/30,False,242684,7180,8054,2015,87.2,45.0
2015,3,12,15/04/27,False,258319,2814,3786,-4673,-202.1,45.0
2016,3,12,16/04/27,False,260624,4656,5875,1975,85.4,45.0
2017,3,12,17/04/27,False,266423,5723,7062,3510,153.5,45.0
2018,3,12,18/04/26,False,268205,4573,6060,3869,169.7,45.0
2019,3,3,19/04/25,False,64659,545,754,-896,-39.3,
2019,3,12,18/04/26,True,272000,5000,6500,4000,,45.0
2019,3,12,18/10/25,True,267500,4200,5900,3500,,45.0
2019,3,12,19/04/25,False,265788,4361,5517,2016,88.4,45.0
2019,6,3,19/07/24,False,64937,828,1057,686,30.1,
2019,9,3,19/10/25,False,71541,1774,2017,1334,59.1,
2019,12,3,20/01/24,False,65375,1239,1472,904,40.2,
2020,3,3,20/04/24,False,68460,1834,2027,898,40.0,
2020,3,12,19/04/25,True,267000,4800,6400,4100,,45.0
2020,3,12,19/10/25,True,267000,4800,5900,3700,,45.0
2020,3,12,20/04/24,False,270313,5675,6573,3822,170.4,45.0
2020,6,3,20/07/22,False,73757,3140,3394,2160,96.9,
2020,9,3,20/10/23,False,74792,3401,3622,2451,109.9,
2020,12,3,21/01/22,False,67529,2187,2433,1639,73.5,
2021,3,3,21/04/26,False,68414,1832,2132,859,38.5,
2021,3,12,20/04/24,True,270000,5000,6000,4000,,45.0
2021,3,12,20/07/22,True,277000,7000,8000,4800,,45.0
2021,3,12,20/10/23,True,280000,8500,9500,5800,,45.0
2021,3,12,21/01/22,True,282000,9500,10500,6500,,50.0
2021,3,12,21/04/26,False,284492,10560,11581,7109,318.7,50.0
2021,6,3,21/07/27,False,70216,1896,2125,1364,61.2,
2021,9,3,21/10/26,False,74168,2562,2830,1892,84.8,
2021,12,3,22/01/27,False,67114,1800,2052,1378,61.8,
2022,3,3,22/04/27,False,67964,1451,1691,196,8.8,
2022,3,12,21/04/26,True,282000,7500,8500,5500,,45.0
2022,3,12,21/10/26,True,282000,8000,9000,5800,,50.0
2022,3,12,22/04/27,False,279462,7709,8698,4830,216.4,50.0
2022,6,3,22/07/28,False,68834,1567,1836,1178,52.8,
2022,9,3,22/10/26,False,73725,2463,2732,1633,73.1,
2022,12,3,23/01/26,False,69915,1749,1998,1296,58.0,
2023,3,3,23/04/28,False,69397,832,1106,70,3.1,
2023,3,12,22/04/27,True,283000,8200,9200,5500,,50.0
2023,3,12,22/10/26,True,280000,7000,8100,4600,,50.0
2023,3,12,23/04/28,False,281871,6611,7672,4177,187.1,50.0
2023,6,3,23/07/26,False,70564,1754,2035,1313,58.8,
2023,9,3,23/10/26,False,75370,2638,2882,1734,77.7,
2023,12,3,24/01/25,False,69896,1681,1963,1259,56.4,
2024,3,3,24/04/26,False,70130,1528,1729,407,18.2,
2024,3,12,23/04/28,True,286500,6000,7000,4200,,50.0
2024,3,12,23/10/26,True,286500,7000,8000,4800,214.9,50.0
2024,3,12,24/04/26,False,285960,7601,8609,4713,211.0,80
2024,6,3,24/07/26,False,71336,1605,1820,1180,52.9,
2024,9,3,24/10/25,False,76040,2502,2723,1535,68.8,
2024,12,3,25/01/23,False,69619,1674,1932,1271,56.9,
2025,3,12,24/04/26,True,292000,8000,9000,5700,255.2,80
2025,3,12,24/10/25,True,289000,7800,8700,5400,241.8,80
