year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,,False,20748,1315,860,160,463.9,0.0
2000,3,12,,False,16200,-22,-253,-206,-8.3,0.0
2001,3,12,02/03/08,False,18855,1271,1392,739,23.5,11.25
2002,3,12,02/05/20,False,19589,1790,1884,972,30.7,7.5
2003,3,12,03/05/15,False,17610,1123,834,463,13.1,7.5
2004,3,12,04/05/10,False,16241,705,513,306,8.7,7.5
2005,3,12,05/04/28,False,21138,2470,2375,1410,39.8,11.25
2006,3,12,06/04/27,False,31343,8368,8212,4849,133.2,27.5
2007,3,12,07/04/27,False,43248,15898,15839,9287,252.4,52.5
2008,3,12,08/04/28,False,53634,20961,20462,11499,312.5,80.0
2009,3,12,09/04/28,False,52088,14693,14173,8247,224.1,80.0
2010,3,12,10/04/28,False,31908,1563,435,124,3.4,15.0
2011,3,12,11/04/27,False,33758,-4320,-5011,-4173,-113.4,10.0
2012,3,12,12/04/27,False,62227,6445,5990,3134,85.2,35.0
2013,3,12,13/04/26,False,55875,4108,3926,2075,56.4,20.0
2014,3,12,14/04/28,False,42909,1182,326,-2906,-79.0,5.0
2015,3,12,15/04/28,False,40356,2764,3496,2666,72.5,20.0
2016,3,12,16/04/28,False,41149,-1643,-2058,-8840,-240.3,5.0
2017,3,12,17/04/28,False,39180,2050,1226,579,15.8,5.0
2018,3,12,18/04/27,False,43431,3322,2809,1857,50.5,15.0
2019,3,3,19/04/26,False,12035,687,493,6730,183.0,
2019,3,12,18/04/27,True,42200,1700,1600,1000,,
2019,3,12,18/07/30,True,44600,1800,2100,800,,
2019,3,12,18/11/28,True,42600,1500,1900,-1500,,
2019,3,12,19/02/07,True,43500,2000,2000,-1300,,5.0
2019,3,12,19/04/26,False,43666,2308,2422,-1322,-36.0,5.0
2019,6,3,19/07/31,False,9465,297,88,8,0.2,
2019,9,3,19/10/31,False,9920,398,488,443,12.1,
2019,12,3,20/01/31,False,8943,146,230,102,2.8,
2020,3,3,20/05/14,False,9861,311,516,183,5.0,
2020,3,12,19/04/26,True,40300,1500,1600,1000,,
2020,3,12,20/01/31,True,38300,1000,900,500,,
2020,3,12,20/05/14,False,38189,1152,1322,736,20.0,5.0
2020,6,3,20/08/05,False,6612,-168,-41,-2190,-59.5,
2020,9,3,20/10/29,False,1692,-803,-766,-781,-21.2,
2020,12,3,21/01/28,False,2902,-1132,-1177,-1218,-33.1,
2021,3,3,21/05/12,False,5847,-1322,-859,-894,-24.3,
2021,3,12,20/05/14,True,,,,,,
2021,3,12,20/08/05,True,18000,-3000,-3000,-5000,,
2021,3,12,20/10/29,True,18000,-3000,-3000,-5000,,0.0
2021,3,12,21/05/12,False,17053,-3425,-2843,-5083,-138.2,0.0
2021,6,3,21/08/05,False,6243,-574,-551,-559,-15.2,
2021,9,3,21/11/05,False,5451,-426,-362,-374,-10.2,
2021,12,3,22/02/04,False,8435,-328,-222,-233,-6.3,
2022,3,3,22/05/13,False,8420,-586,-584,-1946,-52.9,
2022,3,12,21/05/12,True,24000,-3400,-3600,-3700,,0.0
2022,3,12,22/02/04,True,27000,-2800,-3100,-3200,,0.0
2022,3,12,22/05/13,False,28549,-1914,-1719,-3112,-84.6,0.0
2022,6,3,22/08/04,False,8702,422,958,817,22.2,
2022,9,3,22/11/02,False,10930,1595,1948,1375,37.4,
2022,12,3,23/02/07,False,11423,640,-197,-128,-3.5,
2023,3,3,23/05/12,False,12019,2123,2014,2324,63.2,
2023,3,12,22/05/13,True,,,,,,
2023,3,12,22/08/04,True,41000,1800,2400,1600,,15.0
2023,3,12,22/11/02,True,43000,3000,3900,2900,,20.0
2023,3,12,23/02/07,True,44000,3500,3500,2800,,20.0
2023,3,12,23/05/12,False,43074,4780,4723,4388,119.3,35.0
2023,6,3,23/08/04,False,14130,1691,2469,2073,56.3,
2023,9,3,23/11/07,False,12861,2248,2880,2429,66.0,
2023,12,3,24/02/06,False,14325,2433,1348,1130,30.7,
2024,3,3,24/05/13,False,14006,1916,2663,4057,110.3,
2024,3,12,23/05/12,True,54000,6500,6300,5300,,40.0
2024,3,12,23/11/07,True,54000,7100,7400,6200,,40.0
2024,3,12,24/02/06,True,55000,7500,8300,7000,190.2,50.0
2024,3,12,24/05/13,False,55322,8288,9360,9689,263.3,70
2024,6,3,24/08/07,False,12466,3091,3729,2568,69.8,
2024,9,3,24/11/06,False,13758,3185,1290,955,26.0,
2025,3,12,24/05/13,True,57000,11000,10600,7100,192.9,50
2025,3,12,24/11/06,True,53500,10400,9400,6100,165.8,45
