year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2021,4,12,,False,651,,-4895,-4893,-73.0,0
2022,4,12,,False,910,-6404,-5563,-5484,-73.7,0
2022,7,3,,False,232,-4863,-4657,-4747,-56.9,
2022,10,3,,False,532,-1438,-504,-414,-5.1,
2023,1,3,,False,550,357,-875,-876,-10.7,
2023,4,3,,False,478,-3721,-3278,-3227,-38.7,
2023,4,12,,False,1792,-9665,-9314,-9264,-111.2,0
2023,7,3,,False,577,-2470,-1776,-1776,-19.7,
2023,10,3,,False,650,7049,-1153,-1153,-12.8,
2024,1,3,,False,767,-11569,-2894,-2895,-32.0,
2024,4,3,24/06/13,False,858,-4565,-3396,-3357,-37.1,
2024,4,12,24/06/13,False,2852,-11555,-9219,-9181,-101.5,0
2024,7,3,24/09/13,False,239,-7597,-8579,-8579,-81.0,
2024,10,3,24/12/13,False,486,-4524,-4367,-4367,-39.3,
2025,4,12,24/06/13,True,,,,,,0
2025,4,12,24/12/13,True,8000,-17000,-18500,-18500,-158.5,0
