year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2000,3,12,00/05/22,False,26845,1034,1085,522,115.5,20.0
2001,3,12,01/05/25,False,48652,1161,1288,388,66.2,20.0
2002,3,12,02/05/24,False,53969,267,424,-111,-16.1,20.0
2003,3,12,03/05/23,False,60809,325,442,-54,-7.8,20.0
2004,3,12,04/05/21,False,47858,339,381,-52,-7.7,20.0
2005,3,12,05/05/20,False,34167,1172,1282,305,45.2,20.0
2006,3,12,06/05/19,False,34228,1331,1421,680,100.3,20.0
2008,1,10,07/03/16,False,27253,986,1061,425,61.7,17.0
2009,1,12,08/03/14,False,33871,735,882,448,65.2,20.0
2010,1,12,09/03/13,False,32656,1108,1205,446,65.0,20.0
2011,1,12,10/03/12,False,31273,1229,1354,462,67.9,20.0
2012,1,12,11/03/11,False,29679,570,669,223,32.8,20.0
2013,1,12,12/03/09,False,30409,747,895,231,33.9,20.0
2014,1,12,13/03/12,False,33737,1445,1601,716,105.2,20.0
2015,1,12,14/03/14,False,34719,1196,1320,607,89.1,20.0
2016,1,12,15/03/13,False,36246,1628,1751,976,143.3,24.0
2017,1,12,16/03/11,False,37906,1940,2042,1121,164.6,24.0
2018,1,12,17/03/13,False,31650,1606,1917,1158,170.0,24.0
2019,1,12,18/03/13,False,31075,1397,1736,1061,156.0,24.0
2019,4,3,19/06/12,False,7235,272,302,206,30.6,
2019,7,3,19/09/12,False,7304,149,202,122,18.1,
2019,10,3,19/12/12,False,7344,234,280,180,26.7,
2020,1,3,20/03/12,False,8078,411,455,170,25.2,
2020,1,12,19/03/13,False,30413,1324,1394,789,117.0,24.0
2020,4,3,20/06/12,False,7710,486,546,345,51.2,
2020,7,3,20/09/14,False,6654,128,233,8,1.2,
2020,10,3,20/12/11,False,7127,212,276,196,29.1,
2021,1,3,21/03/12,False,8088,542,595,140,20.8,
2021,1,12,19/03/13,True,30610,1420,1460,810,,24.0
2021,1,12,20/03/12,False,29961,1066,1239,678,100.6,24.0
2021,1,12,21/03/12,False,29579,1368,1650,689,102.3,24
2021,4,3,21/06/14,False,6674,248,291,180,26.8,
2021,7,3,21/09/13,False,7315,186,229,110,16.4,
2021,10,3,21/12/13,False,7442,226,287,399,59.3,
2022,1,3,22/03/14,False,8293,476,500,283,42.1,
2022,1,12,20/03/12,True,29000,1120,1270,700,,24.0
2022,1,12,21/03/12,False,29579,1368,1650,689,102.3,24.0
2022,1,12,22/03/14,False,29724,1136,1307,972,144.5,24
2022,4,3,22/06/13,False,7625,352,355,219,32.7,
2022,7,3,22/09/13,False,7673,235,261,197,29.3,
2022,10,3,22/12/13,False,7719,305,307,190,28.2,
2023,1,3,23/03/14,False,8524,608,583,280,41.6,
2023,1,12,21/03/12,True,30800,1170,1350,650,,24.0
2023,1,12,22/03/08,True,29724,1136,1307,972,,24.0
2023,1,12,22/03/14,False,29724,1136,1307,972,144.5,24.0
2023,1,12,23/03/14,False,31541,1500,1506,886,131.8,24
2023,4,3,23/06/13,False,7831,511,471,297,44.1,
2023,7,3,23/09/13,False,7869,387,434,277,41.2,
2023,10,3,23/12/13,False,7832,386,406,345,51.3,
2024,1,3,24/03/14,False,8577,592,618,416,61.9,
2024,1,12,22/03/14,True,31100,1240,1360,760,,24.0
2024,1,12,23/03/14,False,31541,1500,1506,886,131.8,24.0
2024,1,12,24/03/14,False,32109,1876,1929,1335,198.5,30
2024,4,3,24/06/13,False,8025,486,533,353,52.6,
2024,7,3,24/09/13,False,7901,237,270,162,24.1,
2024,10,3,24/12/13,False,7905,279,363,245,36.5,
2025,1,12,23/03/14,True,31570,1500,1540,820,,24.0
2025,1,12,23/12/13,True,31800,1800,1850,1200,,24.0
2025,1,12,24/03/14,False,32109,1876,1929,1335,198.5,30.0
2025,1,12,24/03/14,True,32300,1520,1570,940,139.7,30
2026,1,12,24/03/14,True,32300,1520,1570,940,139.7,30.0
