year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/06/11,False,94482,3373,2584,1099,74.2,10.0
2000,3,12,00/05/17,False,98334,3628,3151,1450,97.9,10.0
2001,3,12,01/05/10,False,128514,4533,4114,2066,139.5,10.0
2002,3,12,02/05/07,False,139621,4610,4401,2194,148.1,10.0
2003,3,12,03/04/25,False,138190,5872,5772,3060,205.6,12.0
2004,3,12,04/04/27,False,151145,6469,6229,3620,243.2,14.0
2005,3,12,05/04/27,False,166624,7488,8109,4742,318.3,20.0
2006,3,12,06/04/27,False,180713,7403,8116,5731,384.6,26.0
2007,3,12,07/04/26,False,199177,8237,9110,5504,372.0,30.0
2008,3,12,08/04/24,False,227012,8756,8577,4546,307.2,34.0
2009,3,12,09/05/08,False,205049,3634,2797,45,3.1,30.0
2010,3,12,10/04/27,False,166567,6857,6608,3921,264.6,30.0
2011,3,12,11/04/27,False,179417,11496,11135,6106,412.1,35.0
2012,3,12,12/04/26,False,158405,5086,5149,2493,168.3,35.0
2013,3,12,13/04/25,False,167478,6844,7527,3896,263.0,36.0
2014,3,12,14/04/24,False,193035,11202,11457,6433,434.2,38.0
2015,3,12,15/06/26,False,144992,11494,11968,7502,506.2,40.0
2016,3,12,16/04/27,False,165315,14637,13451,7194,485.5,50.0
2017,3,12,17/04/27,False,157176,12096,11336,5455,368.1,60.0
2018,3,12,18/04/26,False,181158,9644,9687,3006,202.9,62.0
2019,3,3,19/04/25,False,44356,1534,1520,1605,108.3,
2019,3,12,18/04/26,True,182000,12300,12500,6300,,72.0
2019,3,12,18/10/26,True,183000,11100,11600,5000,,72.0
2019,3,12,19/04/23,True,181000,8500,9000,4600,,72.0
2019,3,12,19/04/25,False,181264,8599,9010,4662,314.6,72.0
2019,6,3,19/07/26,False,44311,2678,2368,1020,68.8,
2019,9,3,19/10/30,False,43296,1911,1976,756,51.0,
2019,12,3,20/01/31,False,42681,-407,-207,-673,-45.4,
2020,3,3,20/05/15,False,33147,407,409,-54,-3.6,
2020,3,12,19/04/25,True,181000,7500,7400,3000,,72.0
2020,3,12,20/01/31,True,173000,6200,5900,2200,,72.0
2020,3,12,20/05/15,False,163435,4589,4546,1049,70.8,72.0
2020,6,3,20/07/30,False,33508,-356,-722,-1873,-126.4,
2020,9,3,20/10/29,False,52260,1614,1576,332,22.4,
2020,12,3,21/01/29,False,55906,3853,3711,1996,134.8,
2021,3,3,21/05/11,False,49652,-1470,-728,-1790,-120.8,
2021,3,12,20/05/15,True,,,,,,
2021,3,12,20/07/30,True,173000,3000,2200,-2000,,36.0
2021,3,12,21/04/01,True,176000,2400,2100,-2700,,36.0
2021,3,12,21/05/11,False,191326,3641,3837,-1335,-90.1,36.0
2021,6,3,21/07/30,False,49443,3019,3192,1335,90.1,
2021,9,3,21/10/29,False,45104,325,528,-215,-14.5,
2021,12,3,22/01/31,False,54510,3297,4954,1654,111.6,
2022,3,3,22/05/12,False,64338,2212,2691,1692,114.2,
2022,3,12,21/05/11,True,193000,8800,8800,4100,,76.0
2022,3,12,22/05/12,False,213395,8853,11365,4466,301.4,76.0
2022,6,3,22/07/29,False,46308,-384,461,-117,-7.9,
2022,9,3,22/10/31,False,62589,1455,1987,658,44.4,
2022,12,3,23/01/31,False,51408,-522,-928,-1210,-81.6,
2023,3,3,23/05/11,False,57699,3304,3413,2113,142.6,
2023,3,12,22/05/12,True,273000,9900,9600,5200,,88.0
2023,3,12,22/10/31,True,240000,5500,5800,1400,,76.0
2023,3,12,23/01/31,True,217000,3400,4600,1300,,72.0
2023,3,12,23/05/11,False,218004,3853,4933,1444,97.4,72.0
2023,6,3,23/07/31,False,48252,1527,1970,1125,75.9,
2023,9,3,23/10/31,False,55668,1655,1809,982,66.3,
2023,12,3,24/01/31,False,62029,4166,3974,2526,170.5,
2024,3,3,24/05/10,False,50311,3769,4269,2815,190.0,
2024,3,12,23/05/11,True,198000,6000,5900,2000,,72.0
2024,3,12,23/10/31,True,211000,8200,8700,5400,364.4,90.0
2024,3,12,24/05/10,False,216260,11117,12022,7448,502.6,90
2024,6,3,24/08/05,False,45208,1530,1946,1243,83.9,
2024,9,3,24/11/05,False,43316,1196,451,-115,-7.8,
2024,12,3,25/02/07,False,46482,1190,2258,1925,129.9,
2025,3,12,24/05/10,True,175000,6100,6200,2600,175.5,72
