year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,12,12,,False,3537,209,197,58,54.6,5.56
2000,12,12,,False,5512,403,396,149,129.9,5.56
2001,12,12,,False,6036,145,151,80,60.0,5.56
2002,12,12,,False,8097,156,155,70,52.1,5.56
2003,12,12,05/02/09,False,15445,482,506,245,167.9,5.56
2004,12,12,05/02/17,False,19532,649,623,316,37.7,1.11
2005,12,12,06/02/22,False,22661,915,881,429,25.9,2.17
2006,12,12,07/02/08,False,34850,978,1172,418,25.2,4.33
2007,12,12,08/02/12,False,46497,1345,1772,741,44.5,4.33
2008,12,12,09/02/12,False,48767,1089,1278,192,11.6,4.33
2009,12,12,10/02/12,False,29094,389,537,149,9.2,4.33
2010,12,12,11/02/14,False,32109,344,487,58,3.6,4.5
2011,12,12,12/02/13,False,37892,588,678,214,13.2,4.5
2012,12,12,13/02/12,False,53007,1223,1290,658,40.3,8.5
2013,12,12,14/02/12,False,56450,2120,2164,834,49.6,10.0
2014,12,12,15/02/12,False,68829,3748,3722,1992,118.5,23.7
2015,12,12,16/02/03,False,87984,5137,5133,3810,228.1,45.7
2016,12,12,17/02/13,False,94334,7407,7306,4192,250.9,75.3
2017,12,12,18/02/13,False,127147,7064,7007,4612,275.4,82.7
2018,12,12,19/02/12,False,142894,7370,7357,4650,276.4,83.0
2019,3,3,19/05/07,False,30614,162,159,11,0.7,
2019,6,3,19/08/05,False,36213,2367,2370,1674,99.5,
2019,9,3,19/11/05,False,35137,1561,1576,974,57.9,
2019,12,3,20/02/10,False,34355,640,700,297,17.6,
2019,12,12,19/02/12,True,155452,6049,5910,3672,,65.5
2019,12,12,20/02/10,False,136319,4730,4805,2956,175.6,52.7
2020,3,3,20/05/11,False,36480,1358,1393,1640,96.8,
2020,6,3,20/08/03,False,34364,1415,1479,857,49.9,
2020,9,3,20/11/09,False,27838,510,736,513,29.7,
2020,12,3,21/02/08,False,44889,2968,3178,2903,167.6,
2020,12,12,20/02/10,True,159682,7851,8338,5601,,99.8
2020,12,12,20/11/09,True,142558,6006,6365,5157,,88.7
2020,12,12,21/02/08,False,143571,6251,6786,5913,341.4,101.7
2021,3,3,21/05/12,False,33032,1682,1825,1324,75.9,
2021,6,3,21/08/06,False,32015,770,796,567,32.5,
2021,9,3,21/11/10,False,36486,1663,1741,1259,72.1,
2021,12,3,22/02/09,False,53171,3366,3376,1476,84.6,
2021,12,12,21/02/08,True,150194,6465,6388,4573,,78.7
2021,12,12,21/11/10,True,151354,7316,7547,4931,,84.8
2021,12,12,22/02/09,False,154704,7481,7738,4626,265.0,79.5
2022,3,3,22/05/12,False,40711,1214,1302,496,28.4,
2022,6,3,22/08/09,False,45497,3415,3438,2053,117.6,
2022,9,3,22/11/10,False,46138,1992,1996,1334,76.4,
2022,12,3,23/02/14,False,51294,2308,2197,1458,83.4,
2022,12,12,22/02/09,True,168828,6244,6053,3862,,66.4
2022,12,12,22/05/12,True,168828,6244,6053,3862,,80.0
2022,12,12,22/08/09,True,180000,8400,8200,4600,,80.0
2022,12,12,23/02/14,False,183640,8929,8933,5341,305.5,91.5
2023,3,3,23/05/11,False,43724,1934,1906,963,54.9,
2023,6,3,23/08/07,False,46737,1751,1739,1050,59.9,
2023,9,3,23/11/09,False,60515,4084,4045,2694,153.6,
2023,12,3,24/02/09,False,62766,2596,2561,1497,85.3,
2023,12,12,23/02/14,True,201354,9916,9453,6045,,103.5
2023,12,12,24/02/09,False,213742,10365,10251,6204,353.6,106.0
2024,3,3,24/05/10,False,54821,636,605,-121,-6.9,
2024,6,3,24/08/06,False,55984,1722,1776,858,48.7,
2024,9,3,24/11/08,False,60728,2032,1912,1221,68.9,
2024,12,12,24/02/09,True,252085,9003,8622,4738,269.6,80.9
