year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2002,3,12,,False,1753,55,27,13,3.5,1.0
2003,3,12,,False,3239,35,25,48,8.1,1.0
2004,3,12,,False,3577,226,207,129,25.9,7.5
2005,3,12,,False,5757,302,302,157,31.5,7.5
2006,3,12,06/06/23,False,4730,358,370,221,44.4,7.5
2007,3,12,07/05/08,False,7001,426,424,239,44.5,8.5
2008,3,12,08/04/30,False,10433,463,475,268,49.1,10.0
2009,3,12,09/04/30,False,5735,253,265,164,30.2,10.0
2010,3,12,10/05/14,False,2556,-169,-150,-74,-13.6,7.0
2011,3,12,11/05/10,False,4992,84,94,46,8.6,8.0
2012,3,12,12/05/08,False,5968,268,274,152,28.1,12.0
2013,3,12,13/05/10,False,5363,192,200,120,22.1,9.0
2014,3,12,14/05/12,False,5456,335,344,205,37.7,14.0
2015,3,12,15/05/11,False,6350,445,455,296,54.4,20.0
2016,3,12,16/05/09,False,6176,563,565,363,66.7,23.0
2017,3,12,17/05/12,False,8088,832,833,551,101.2,30.0
2018,3,12,18/05/07,False,9260,1028,1032,695,127.7,39.0
2019,3,3,19/05/10,False,2273,167,178,112,20.6,
2019,3,12,18/05/07,True,,,,,,39.0
2019,3,12,19/05/10,False,8715,738,746,492,90.4,39.0
2019,6,3,19/08/02,False,1673,66,66,42,7.7,
2019,9,3,19/11/01,False,1835,81,81,52,9.6,
2019,12,3,20/02/12,False,1548,-29,-30,-26,-4.8,
2020,3,3,20/05/08,False,1558,74,59,32,5.9,
2020,3,12,19/05/10,True,9050,771,771,507,,39.0
2020,3,12,20/02/12,True,6960,142,145,74,,39.0
2020,3,12,20/05/08,False,6614,192,176,100,18.4,39.0
2020,6,3,20/08/07,False,1298,-38,-37,-29,-5.5,
2020,9,3,20/11/06,False,1986,143,144,94,17.3,
2020,12,3,21/02/05,False,1667,67,66,43,7.9,
2021,3,3,21/05/07,False,1698,46,47,28,5.2,
2021,3,12,20/05/08,True,8468,616,614,400,,41.0
2021,3,12,21/03/05,True,6660,196,196,111,,41.0
2021,3,12,21/05/07,False,6649,218,220,136,25.0,41.0
2021,6,3,21/08/06,False,1795,83,87,59,11.0,
2021,9,3,21/11/05,False,1881,50,51,101,18.6,
2021,12,3,22/02/04,False,1835,42,44,23,4.2,
2022,3,3,22/05/13,False,1921,80,85,65,12.0,
2022,3,12,21/05/07,True,8700,530,524,341,,41.0
2022,3,12,22/04/01,True,7410,225,228,210,,41.0
2022,3,12,22/05/13,False,7432,255,267,248,45.7,41.0
2022,6,3,22/08/05,False,1842,84,103,74,13.7,
2022,9,3,22/11/04,False,1736,-66,-65,-45,-8.5,
2022,12,3,23/02/03,False,1554,-69,-69,-48,-9.0,
2023,3,3,23/05/12,False,1529,-72,-62,-114,-21.1,
2023,3,12,22/05/13,True,,,,,,41.0
2023,3,12,23/05/12,False,6661,-123,-93,-133,-24.6,41.0
2023,6,3,23/08/04,False,1320,-96,-77,-51,-9.4,
2023,9,3,23/11/02,False,1073,-202,-218,-396,-72.8,
2023,12,3,24/02/02,False,1160,-113,-118,-119,-21.8,
2024,3,3,24/05/10,False,1299,-67,-69,-33,-6.1,
2024,3,12,23/05/12,True,7100,142,139,79,,41.0
2024,3,12,23/11/02,True,7100,142,139,79,14.5,41.0
2024,3,12,24/05/10,False,4852,-478,-482,-599,-110.1,41
2024,6,3,24/08/02,False,1390,16,18,40,7.4,
2024,9,3,24/11/01,False,1494,38,37,26,4.8,
2024,12,3,25/02/07,False,1827,82,77,74,13.7,
2025,3,12,24/05/10,True,6600,25,22,8,1.5,
2025,3,12,24/09/09,True,6600,25,22,8,1.5,41
2025,3,12,24/11/01,True,6267,90,88,86,15.8,41
2025,3,12,25/02/07,True,6330,138,132,140,25.9,41
