year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/05/26,False,193298,4033,2292,1264,11.8,0.0
2000,3,12,00/05/26,False,187636,6593,4659,162,1.5,2.0
2001,3,12,01/04/26,False,191671,3688,2533,1134,10.6,5.0
2002,3,12,02/04/26,False,151673,-6257,-6136,-11838,-110.9,0.0
2003,3,12,03/04/25,False,158556,1861,241,-2898,-27.1,0.0
2004,3,12,04/04/26,False,168678,8573,5237,1439,13.5,0.0
2005,3,12,05/04/26,False,170607,8773,6436,3725,34.5,0.0
2006,3,12,06/04/27,False,179908,7133,5495,3767,34.8,0.0
2007,3,12,07/04/25,False,189279,4251,3462,863,8.0,0.0
2008,3,12,08/04/25,False,222654,10205,7085,2927,26.9,3.0
2009,3,12,09/04/28,False,187102,8245,3260,1583,14.5,5.0
2010,3,12,10/04/28,False,164158,9431,8253,4558,41.8,6.0
2011,3,12,11/04/26,False,182105,11029,8697,4848,44.5,6.0
2012,3,12,12/04/25,False,203549,13318,9802,5174,47.5,8.0
2013,3,12,13/04/24,False,209167,15120,20129,13009,119.3,12.0
2014,3,12,14/04/25,False,241441,20702,20407,13227,123.8,14.0
2015,3,12,15/04/24,False,274807,27140,27860,17809,170.2,18.0
2016,3,12,16/04/22,False,280977,27521,25889,17531,167.6,20.0
2017,3,12,17/04/26,False,260054,26490,23960,10031,95.9,22.0
2018,3,12,18/04/24,False,262340,20207,18543,12854,122.9,24.0
2019,3,3,19/04/24,False,90777,10839,9253,6286,60.1,
2019,3,12,18/04/24,True,285000,17000,17000,12000,,26.0
2019,3,12,18/07/24,True,285000,17000,18000,12500,,26.0
2019,3,12,18/10/26,True,270000,17000,19000,13000,,26.0
2019,3,12,19/01/25,True,255000,15000,15000,10000,,26.0
2019,3,12,19/04/24,False,252667,14589,14116,8892,85.0,26.0
2019,6,3,19/07/24,False,62379,2548,2894,1944,18.6,
2019,9,3,19/10/25,False,70535,3690,3053,1778,17.0,
2019,12,3,20/01/28,False,47774,-899,15,-751,-7.2,
2020,3,3,20/04/24,False,81429,9602,7721,2794,26.7,
2020,3,12,19/04/24,True,285000,17500,17500,12000,,28.0
2020,3,12,19/10/25,True,285000,18500,18000,12000,,28.0
2020,3,12,20/04/24,False,262117,14941,13683,5765,55.1,28.0
2020,6,3,20/07/21,False,58044,3958,4625,3414,32.6,
2020,9,3,20/10/23,False,68520,3767,3764,2787,26.6,
2020,12,3,21/01/27,False,52992,1839,1768,854,8.2,
2021,3,3,21/04/26,False,85896,9173,10380,5953,56.9,
2021,3,12,20/04/24,True,,,,,,
2021,3,12,20/06/24,True,265000,16000,16000,11000,,30.0
2021,3,12,20/10/16,True,280000,19000,19000,12000,,30.0
2021,3,12,21/04/26,False,265452,18737,20537,13008,124.3,30.0
2021,6,3,21/07/26,False,74660,5471,5771,3663,35.0,
2021,9,3,21/10/26,False,59758,-337,-331,-496,-4.7,
2021,12,3,22/01/26,False,63731,36,266,-127,-1.2,
2022,3,3,22/04/27,False,85979,3274,5696,682,6.5,
2022,3,12,21/04/26,True,300000,19000,19000,13000,,32.0
2022,3,12,21/10/26,True,310000,19000,19000,13000,,32.0
2022,3,12,22/01/26,True,310000,15000,15000,9500,,32.0
2022,3,12,22/04/22,True,284000,8400,11400,3700,,32.0
2022,3,12,22/04/27,False,284128,8444,11402,3722,35.6,32.0
2022,6,3,22/07/26,False,82948,1606,5767,3326,31.8,
2022,9,3,22/10/26,False,100027,879,2042,1651,15.8,
2022,12,3,23/01/25,False,73790,1198,-3265,-2763,-26.4,
2023,3,3,23/04/27,False,114254,11415,12888,6480,61.9,
2023,3,12,22/04/27,True,350000,17000,17000,12000,,34.0
2023,3,12,22/07/26,True,370000,17000,20000,12000,,34.0
2023,3,12,22/10/26,True,390000,18000,22000,13000,,34.0
2023,3,12,23/01/25,True,390000,18000,20000,13000,,34.0
2023,3,12,23/03/22,True,370000,15000,18000,9500,,34.0
2023,3,12,23/04/27,False,371019,15098,17432,8694,83.0,34.0
2023,6,3,23/07/25,False,68004,-666,5804,3631,34.7,
2023,9,3,23/10/24,False,84144,1941,1625,782,7.5,
2023,12,3,24/01/25,False,62348,-1777,-2632,-2184,-20.9,
2024,3,3,24/04/25,False,101980,6249,9578,838,8.0,
2024,3,12,23/04/27,True,395000,21000,21000,13000,,36.0
2024,3,12,23/07/25,True,380000,21000,21000,13000,,36.0
2024,3,12,23/10/19,True,340000,16000,19000,12000,,36.0
2024,3,12,24/01/25,True,310000,4000,8000,5000,47.7,36.0
2024,3,12,24/04/25,False,316476,5747,14375,3067,29.3,36
2024,6,3,24/07/29,False,79661,716,2647,981,9.4,
2024,9,3,24/10/24,False,91898,2289,-1010,-11073,-105.7,
2024,12,3,25/01/27,False,71654,1318,2684,871,8.3,
2025,3,12,24/04/25,True,340000,12000,11000,6000,57.3,38
2025,3,12,24/10/24,True,360000,10000,8000,-7000,-66.8,38
2025,3,12,25/01/06,True,360000,10000,8000,-7000,-66.8,19
