year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2000,6,12,,False,374,-3,-2,20,53.7,0.0
2001,6,12,,False,599,5,7,20,51.4,0.0
2002,6,12,,False,942,75,75,38,96.6,0.0
2003,6,12,,False,1226,153,161,100,166.7,12.5
2004,6,12,04/12/21,False,1542,214,226,139,142.9,12.5
2005,6,12,05/08/19,False,1746,309,296,185,13.8,1.25
2006,6,12,06/08/21,False,9788,388,402,249,17.9,1.25
2007,6,12,07/08/17,False,20145,311,327,120,8.0,0.0
2008,6,12,08/08/18,False,24312,565,587,311,20.4,4.0
2009,6,12,09/08/14,False,26244,593,629,308,18.9,6.0
2010,6,12,10/08/13,False,39919,1153,1337,2591,151.5,11.0
2011,6,12,11/08/12,False,5828,775,849,365,18.2,8.0
2012,6,12,12/08/14,False,7885,1026,1123,1333,66.4,10.0
2013,6,12,13/08/14,False,6866,1393,1420,759,37.8,12.5
2014,6,12,14/08/14,False,7600,1473,1488,913,46.3,23.5
2015,6,12,15/08/07,False,8888,1637,1520,938,48.4,25.0
2016,6,12,16/08/05,False,10529,2054,2007,1350,71.9,40.0
2017,6,12,17/08/07,False,10260,1099,1239,869,46.4,50.0
2018,6,12,18/08/07,False,9783,677,706,495,26.3,50.0
2019,3,3,19/04/26,False,2570,156,161,113,6.1,
2019,6,3,19/08/07,False,2410,54,64,50,2.7,
2019,6,12,18/08/07,True,,,,,,50.0
2019,6,12,19/04/26,True,10000,560,580,400,,50.0
2019,6,12,19/08/07,False,10032,503,530,374,20.0,50.0
2019,9,3,19/10/31,False,2456,228,229,159,8.5,
2019,12,3,20/02/03,False,2365,250,253,176,9.4,
2020,3,3,20/04/30,False,2292,221,224,154,8.2,
2020,6,3,20/08/07,False,2266,118,120,5,0.3,
2020,6,12,19/08/07,True,,,,,,
2020,6,12,20/05/29,True,9279,776,784,471,,
2020,6,12,20/08/07,False,9379,817,826,494,26.3,13.15
2020,9,3,20/10/30,False,2217,135,147,102,5.4,
2020,12,3,21/02/02,False,2333,201,210,145,7.7,
2021,3,3,21/04/30,False,2174,174,185,128,6.8,
2021,6,3,21/08/10,False,2118,57,124,18,1.0,
2021,6,12,20/08/07,True,,,,,,
2021,6,12,21/08/10,False,8842,567,666,393,20.9,15.47
2021,9,3,21/10/29,False,2095,130,134,108,5.8,
2021,12,3,22/02/02,False,2357,255,252,174,9.2,
2022,3,3,22/04/28,False,2280,191,199,137,7.3,
2022,6,3,22/08/12,False,2218,159,169,113,6.0,
2022,6,12,21/08/10,True,,,,,,
2022,6,12,21/08/17,True,9600,730,730,500,,13.29
2022,6,12,22/08/12,False,8950,735,754,532,28.3,14.13
2022,9,3,22/10/31,False,2272,234,226,217,11.6,
2022,12,3,23/02/03,False,2648,328,335,227,12.1,
2023,3,3,23/05/08,False,2249,222,224,89,4.7,
2023,6,3,23/08/14,False,2255,155,150,102,5.4,
2023,6,12,22/08/12,True,,,,,,
2023,6,12,22/09/06,True,9300,,860,600,,16.0
2023,6,12,23/05/08,True,9400,,920,620,,16.43
2023,6,12,23/08/14,False,9424,939,935,635,33.7,16.84
2023,9,3,23/10/30,False,2315,261,261,178,9.5,
2023,12,3,24/02/02,False,2582,302,303,207,11.0,
2024,3,3,24/05/08,False,2663,359,359,258,13.7,
2024,6,3,24/08/14,False,2572,300,300,193,10.2,
2024,6,12,23/08/14,True,10160,,1150,790,41.8,21.0
2024,6,12,24/08/14,False,10132,1222,1223,836,44.3,22.15
2024,9,3,24/10/30,False,2816,423,427,294,15.6,
2024,12,3,25/01/31,False,2783,393,392,269,14.4,
2025,6,12,24/08/14,True,12000,,1500,1000,52.9,26.46
