year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2001,2,12,00/04/21,False,4603,438,376,165,21.6,6.0
2002,2,12,01/04/20,False,5183,430,367,195,24.0,5.0
2003,2,12,02/04/19,False,6170,566,526,227,27.9,6.0
2004,2,12,03/04/18,False,7265,678,642,296,35.2,6.0
2005,2,12,04/04/16,False,8400,643,605,261,30.8,6.0
2006,2,12,05/04/14,False,9874,902,873,495,58.6,12.0
2007,2,12,06/04/14,False,12026,995,975,422,50.3,15.0
2008,2,12,07/04/13,False,12381,388,355,131,15.7,5.0
2009,2,12,08/04/14,False,12297,265,198,-96,-11.5,0.0
2010,2,12,09/04/13,False,11657,305,238,59,7.1,1.75
2011,2,12,10/04/12,False,10431,136,88,-112,-13.4,0.0
2012,2,12,11/04/13,False,9992,285,172,4,0.5,0.0
2012,5,3,12/07/13,False,1907,-539,-555,-384,-45.8,0.0
2013,2,12,12/04/13,False,9999,372,324,-96,-11.5,3.8
2013,5,12,13/07/12,False,9902,256,223,39,4.7,4.3
2014,5,12,14/07/11,False,10148,279,263,73,8.8,6.6
2015,5,12,15/07/10,False,10825,209,216,90,10.8,5.8
2016,5,12,16/07/11,False,11864,402,408,257,30.7,6.48
2017,5,12,17/07/10,False,13513,380,419,431,51.4,8.75
2018,5,12,18/07/09,False,17927,409,455,494,58.9,9.28
2019,2,3,19/04/04,False,5459,508,554,347,42.7,
2019,5,3,19/07/08,False,4872,-718,-605,-121,-15.1,
2019,5,12,18/07/09,True,19359,550,580,593,,9.36
2019,5,12,19/07/08,False,20151,328,499,491,61.1,18.31
2019,8,3,19/10/04,False,5830,344,352,178,22.9,
2019,11,3,20/01/07,False,5407,10,14,-56,-7.2,
2020,2,3,20/04/07,False,6045,391,422,117,15.1,
2020,5,3,20/07/07,False,4745,-800,-876,261,33.5,
2020,5,12,19/07/08,True,22669,400,500,1011,,38.81
2020,5,12,20/01/07,True,22705,236,333,847,,32.65
2020,5,12,20/06/29,True,22027,-173,-88,500,,19.28
2020,5,12,20/07/07,False,22027,-55,-88,500,64.3,19.28
2020,8,3,20/10/09,False,5784,158,210,73,9.5,
2020,11,3,21/01/07,False,5533,-49,-2,-41,-5.3,
2021,2,3,21/04/09,False,6254,325,389,198,25.5,
2021,5,3,21/07/09,False,5574,-357,-226,-41,-5.3,
2021,5,12,20/07/07,True,,,,,,
2021,5,12,21/01/07,True,23092,-33,175,10,,0.4
2021,5,12,21/07/09,False,23145,77,371,189,24.3,7.3
2021,8,3,21/10/08,False,6198,401,383,185,23.9,
2021,11,3,22/01/11,False,5704,9,32,-52,-6.7,
2022,2,3,22/04/08,False,6171,347,377,192,24.7,
2022,5,3,22/07/08,False,5795,-377,-427,-332,-44.1,
2022,5,12,21/07/09,True,24400,507,579,195,,7.54
2022,5,12,22/07/08,False,23868,380,365,-7,-0.9,7.54
2022,8,3,22/10/11,False,6470,307,321,171,22.0,
2022,11,3,23/01/12,False,6157,70,46,-281,-36.2,
2023,2,3,23/04/11,False,6493,292,418,224,28.9,
2023,5,3,23/07/14,False,6300,-199,-400,-430,-55.2,
2023,5,12,22/07/08,True,25320,358,498,360,,13.9
2023,5,12,23/01/12,True,25500,268,468,142,,5.47
2023,5,12,23/07/14,False,25420,470,385,-316,-40.6,5.47
2023,8,3,23/10/10,False,6545,273,286,120,15.4,
2023,11,3,24/01/12,False,6324,114,92,28,3.6,
2024,2,3,24/04/09,False,6808,488,487,325,41.8,
2024,5,3,24/07/09,False,6422,-2,-21,32,4.1,
2024,5,12,23/07/14,True,25904,565,539,200,25.7,7.72
2024,5,12,24/07/09,False,26099,873,844,505,64.9,19.46
2024,8,3,24/10/08,False,6626,241,220,129,16.6,
2024,11,3,25/01/10,False,6325,-99,-157,-108,-14.4,
2025,5,12,24/07/09,True,26140,904,875,522,67.1,20.14
2025,5,12,25/01/10,True,26210,422,276,200,25.7,7.71
