year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2015,12,12,,False,128,,31,31,3.9,0.0
2016,12,12,,False,230,,55,50,6.0,0.0
2017,12,12,,False,271,,5,41,4.9,0.0
2018,12,12,,False,482,137,137,91,10.7,0.0
2019,12,12,,False,761,97,98,72,8.2,0.0
2020,9,3,20/11/13,False,283,35,26,22,2.4,
2020,12,3,21/02/12,False,313,83,82,45,4.7,
2020,12,12,20/09/24,True,1036,192,184,120,,0.0
2020,12,12,21/01/15,True,1095,246,234,150,,0.0
2020,12,12,21/02/12,False,1095,246,234,150,15.7,0.0
2021,3,3,21/05/14,False,337,145,145,100,10.0,
2021,6,3,21/08/13,False,382,145,145,101,10.0,
2021,9,3,21/11/12,False,413,83,86,60,5.9,
2021,12,3,22/02/14,False,444,45,45,25,2.5,
2021,12,12,21/02/12,True,1430,310,310,210,,5.0
2021,12,12,21/08/13,True,1550,390,390,250,,5.0
2021,12,12,22/02/14,False,1576,418,421,286,28.3,5.0
2022,3,3,22/05/12,False,439,208,208,142,14.0,
2022,6,3,22/08/10,False,468,195,195,135,13.3,
2022,9,3,22/11/11,False,497,120,119,83,8.2,
2022,12,3,23/02/13,False,533,116,116,67,6.6,
2022,12,12,22/02/14,True,1890,530,530,360,,7.0
2022,12,12,22/11/11,True,1930,600,600,380,,7.0
2022,12,12,23/02/13,False,1937,639,638,427,42.2,7.0
2023,3,3,23/05/12,False,555,270,270,187,18.7,
2023,6,3,23/08/10,False,587,271,271,188,18.2,
2023,9,3,23/11/13,False,622,122,122,84,8.0,
2023,12,3,24/02/13,False,670,212,212,172,16.3,
2023,12,12,23/02/13,True,2330,720,720,490,,10.0
2023,12,12,23/11/13,True,2430,840,840,580,,10.0
2023,12,12,24/02/13,False,2434,875,875,631,59.6,10.0
2024,3,3,24/05/14,False,698,260,260,179,16.6,
2024,6,3,24/08/09,False,750,299,299,207,19.0,
2024,9,3,24/11/13,False,802,282,283,196,18.0,
2024,12,12,24/02/13,True,2940,1000,1000,690,63.5,14.0
2024,12,12,24/05/14,True,3000,1000,1000,690,63.2,14
2024,12,12,24/11/13,True,3100,1100,1100,760,69.6,14
