year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/06/15,False,38489,195,690,47,3.6,8.0
2000,3,12,00/06/20,False,38525,126,453,88,6.8,8.0
2001,3,12,01/06/05,False,40882,1299,1407,430,32.9,8.0
2002,3,12,02/05/31,False,39496,943,1138,420,32.1,10.0
2003,3,12,03/05/23,False,40150,483,673,126,9.1,8.0
2004,3,12,04/05/21,False,42015,557,809,242,18.0,8.0
2005,3,12,05/05/20,False,45322,296,647,61,4.2,8.0
2006,3,12,06/05/19,False,53657,648,1013,-437,-33.5,8.0
2007,3,12,07/05/15,False,61887,1766,1963,777,59.5,8.0
2008,3,12,08/05/13,False,66003,3282,3347,1675,128.3,10.0
2009,3,12,09/05/12,False,55047,935,1156,218,16.8,10.0
2010,3,12,10/05/11,False,54740,4288,4575,2261,173.4,12.0
2011,3,12,11/05/13,False,56343,5417,5648,3386,261.5,16.0
2012,3,12,12/05/14,False,54917,4355,5221,2440,188.6,16.0
2013,3,12,13/05/14,False,59961,4685,5196,3984,307.9,18.0
2014,3,12,14/05/13,False,62108,5031,5509,3462,267.7,18.0
2015,3,12,15/05/12,False,64655,5847,6748,4847,374.9,22.0
2016,3,12,16/05/13,False,65683,5811,6361,4072,315.0,26.0
2017,3,12,17/05/12,False,69906,7261,7567,5020,389.5,32.0
2018,3,12,18/05/11,False,72229,7701,8489,5262,408.9,36.0
2019,3,3,19/05/10,False,18716,1734,1871,869,67.5,
2019,3,12,18/05/11,True,73000,6700,7200,4400,,36.0
2019,3,12,18/11/09,True,73000,6700,7200,4400,,38.0
2019,3,12,19/03/19,True,73000,6700,7200,4400,,44.0
2019,3,12,19/05/10,False,73732,7148,7688,4860,377.7,44.0
2019,6,3,19/08/06,False,18479,1687,1845,1138,89.1,
2019,9,3,19/11/05,False,19334,1785,1888,1317,103.1,
2019,12,3,20/02/07,False,18939,1680,1826,1227,96.1,
2020,3,3,20/05/14,False,20916,1873,2080,1279,100.2,
2020,3,12,19/05/10,True,76000,7000,7700,5000,,44.0
2020,3,12,19/11/05,True,76000,7000,7700,5000,,46.0
2020,3,12,20/05/14,False,77668,7025,7639,4961,388.5,48.0
2020,6,3,20/08/07,False,14257,82,154,21,1.7,
2020,9,3,20/11/11,False,15839,410,576,347,27.2,
2020,12,3,21/02/05,False,21289,2352,2538,1946,152.7,
2021,3,3,21/05/14,False,22762,2265,2445,1385,109.0,
2021,3,12,20/05/14,True,,,,,,
2021,3,12,20/08/07,True,66000,3000,3800,2500,,
2021,3,12,21/02/05,True,73000,4500,5000,3500,,48.0
2021,3,12,21/05/14,False,74147,5109,5713,3699,291.0,50.0
2021,6,3,21/08/05,False,18929,1830,2030,1352,107.1,
2021,9,3,21/11/08,False,17008,785,962,620,49.2,
2021,12,3,22/02/08,False,17253,1018,1221,950,75.8,
2022,3,3,22/05/12,False,20405,1231,1510,943,75.4,
2022,3,12,21/05/14,True,75000,7000,7500,5000,,50.0
2022,3,12,22/02/08,True,73500,5500,6300,4300,,50.0
2022,3,12,22/05/12,False,73595,4864,5723,3865,309.2,55.0
2022,6,3,22/08/08,False,20906,1244,1440,1739,140.4,
2022,9,3,22/11/08,False,23097,1135,1360,824,66.6,
2022,12,3,23/02/07,False,24830,1253,1531,1041,84.6,
2023,3,3,23/05/11,False,21810,1952,2088,1766,143.9,
2023,3,12,22/05/12,True,87000,6000,6800,4300,,60.0
2023,3,12,22/08/08,True,86000,5000,5900,4600,,60.0
2023,3,12,22/11/08,True,86000,5000,5900,4600,,74.0
2023,3,12,23/05/11,False,90643,5584,6419,5370,437.7,84.0
2023,6,3,23/08/08,False,24333,1734,2024,1175,96.7,
2023,9,3,23/11/08,False,27332,2326,2577,1688,139.0,
2023,12,3,24/02/06,False,27772,2158,2426,1641,136.6,
2024,3,3,24/05/13,False,25164,2118,2289,1383,116.0,
2024,3,12,23/05/11,True,100000,6500,7200,4500,,100.0
2024,3,12,23/11/08,True,108000,7800,9200,6000,514.1,140.0
2024,3,12,24/05/13,False,104601,8336,9316,5887,493.7,160
2024,6,3,24/08/08,False,25411,1764,2197,1447,125.2,
2024,9,3,24/11/08,False,27567,2259,2466,1383,119.6,
2025,3,12,24/05/13,True,111400,8400,9400,6000,518.9,180
