year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2020,11,12,21/01/06,False,101120,17355,15247,10615,261.2,82
2021,11,12,22/01/14,False,90460,9461,8105,10012,242.5,90
2022,5,3,22/07/12,False,28616,3368,4017,3247,69.9,
2022,8,3,22/10/17,False,27147,2380,3748,3081,66.3,
2022,11,3,23/03/31,False,65099,8950,8700,6119,131.6,
2022,11,12,23/03/31,False,128470,14083,14441,10866,233.7,90
2023,2,3,23/04/13,False,26983,1613,-2022,-2227,-47.9,
2023,5,3,23/07/12,False,38299,4991,5300,3538,76.1,
2023,8,3,23/10/13,False,36510,2283,2909,2090,44.9,
2023,11,3,24/01/15,False,96868,10646,9667,6905,148.4,
2023,11,12,24/01/15,False,198660,19533,15854,10306,221.4,90
2024,2,3,24/04/15,False,21757,452,-2799,-2602,-55.9,
2024,5,3,24/07/12,False,35783,3997,2964,1989,42.7,
2024,8,3,24/10/11,False,57313,11494,9515,4494,94.3,
2024,12,13,24/01/24,True,205000,21000,13900,11400,244.7,94
2024,12,13,24/07/12,True,230000,30000,21000,12000,246.2,94
2024,12,13,24/10/11,True,230000,30000,21000,12000,233.9,0
