year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2018,8,12,18/10/17,False,1374,897,584,583,2609.7,2610.0
2019,8,6,19/10/15,False,1348,726,682,681,3052.0,3052.0
2020,2,6,19/04/17,False,1312,856,804,803,3595.0,3596.0
2020,8,6,20/10/14,False,1364,771,725,724,3241.0,3242.0
2021,2,6,20/04/15,False,1343,724,672,671,3007.0,3007.0
2021,8,6,21/10/13,False,1305,701,648,647,2899.0,2900.0
2021,8,12,21/04/14,True,1291,676,623,622,,2788.0
2022,2,6,21/04/14,False,1293,716,651,650,2911.0,2911.0
2022,2,12,22/04/13,False,1611,946,871,870,3895.0,3896
2022,8,6,22/04/13,True,1825,1086,966,965,,3867.0
2022,8,6,22/10/19,False,1874,1121,1004,1003,4022.0,4019.0
2022,8,12,22/10/19,False,1874,1121,1004,1003,4022.0,4019
2023,2,6,21/10/13,True,1383,740,665,664,,2977.0
2023,2,6,22/01/27,True,1610,943,867,866,,3877.0
2023,2,6,22/04/13,False,1611,946,871,870,3895.0,3896.0
2023,2,6,23/04/18,False,1646,908,815,814,3261.0,3262
2023,2,12,23/04/18,False,1646,908,815,814,3261.0,3262
2023,8,6,23/04/18,True,1666,862,768,767,,3074.0
2023,8,6,23/10/18,False,1665,882,791,790,3166.0,3166.0
2024,2,6,22/10/19,True,1635,888,779,778,,3120.0
2024,2,6,23/04/18,False,1646,908,815,814,3261.0,3262.0
2024,2,6,23/10/18,True,1670,885,778,777,3112.4,3115
2024,2,6,24/04/18,False,1662,922,824,823,3299.0,3300
2024,8,6,24/04/18,True,1681,902,797,796,3188.5,3190
2024,8,6,24/10/18,False,1682,935,831,830,3327.0,3328
2025,2,6,23/10/18,True,1670,885,778,777,3112.4,3115.0
2025,2,6,24/10/18,True,1835,1031,914,913,3657.1,3661
