year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2000,9,12,00/11/27,False,11245,307,179,-222,-89.5,30.0
2001,9,12,01/11/26,False,10465,95,-126,41,17.9,0.0
2002,9,12,02/11/26,False,9403,270,157,71,31.0,0.0
2003,9,12,03/11/25,False,8906,492,433,368,160.1,30.0
2004,9,12,04/11/24,False,8512,-36,-74,-116,-50.5,30.0
2005,9,12,05/11/25,False,9505,760,745,524,223.5,30.0
2006,9,12,06/11/22,False,10643,971,963,60,26.1,40.0
2007,9,12,07/11/20,False,11645,1320,1342,1039,408.6,50.0
2008,9,12,08/11/18,False,12425,834,862,750,281.2,50.0
2009,9,12,09/11/13,False,11126,1085,1105,361,144.0,50.0
2010,9,12,10/11/12,False,10792,1567,1601,796,322.6,70.0
2011,9,12,11/11/11,False,10420,961,998,502,206.6,70.0
2012,9,12,12/11/09,False,10588,1149,1169,113,48.5,60.0
2013,9,12,13/11/12,False,8330,83,137,-262,-112.4,30.0
2014,9,12,14/11/12,False,7083,-1198,-1120,-1150,-492.6,15.0
2015,9,12,15/11/12,False,9183,726,808,694,297.5,40.0
2016,9,12,16/11/10,False,8520,247,295,231,99.6,30.0
2017,9,12,17/11/10,False,8102,243,287,184,81.3,30.0
2018,9,12,18/11/09,False,8105,544,581,480,211.2,35.0
2019,3,3,19/05/10,False,1760,-132,-112,-111,-48.8,
2019,6,3,19/08/09,False,1514,-115,-98,-116,-50.9,
2019,9,3,19/11/08,False,3462,821,823,978,429.1,
2019,9,12,18/11/09,True,8200,250,290,260,,30.0
2019,9,12,19/11/01,True,8239,520,576,714,,30.0
2019,9,12,19/11/08,False,8239,520,576,714,313.3,40.0
2019,12,3,20/02/07,False,2270,252,277,200,88.0,
2020,3,3,20/05/13,False,2785,489,482,260,114.0,
2020,6,3,20/08/07,False,1499,6,28,6,2.6,
2020,9,3,20/11/13,False,2270,138,175,212,92.7,
2020,9,12,19/11/08,True,9000,800,840,610,,40.0
2020,9,12,20/11/13,False,8824,885,962,678,296.6,45.0
2020,12,3,21/02/10,False,1864,85,101,42,18.5,
2021,3,3,21/05/13,False,4417,838,864,614,268.2,
2021,6,3,21/08/06,False,1851,-113,-97,-85,-37.1,
2021,9,3,21/11/12,False,2319,-114,-95,-116,-50.7,
2021,9,12,20/11/13,True,10500,1000,1050,700,,40.0
2021,9,12,21/08/06,True,10300,700,750,520,,40.0
2021,9,12,21/11/12,False,10451,696,773,455,198.8,40.0
2021,12,3,22/02/10,False,1341,-304,-278,-213,-93.2,
2022,3,3,22/05/13,False,2612,244,271,158,70.0,
2022,6,3,22/08/05,False,1553,-212,-185,-146,-63.6,
2022,9,3,22/11/11,False,3008,186,219,141,61.6,
2022,9,12,21/11/12,True,9000,400,450,310,,35.0
2022,9,12,21/11/29,True,10000,500,550,380,,35.0
2022,9,12,22/05/13,True,8700,50,100,50,,50.0
2022,9,12,22/11/07,True,8514,-86,27,-54,,50.0
2022,9,12,22/11/11,False,8514,-86,27,-60,-26.2,50.0
2022,12,3,23/02/09,False,1650,-199,-177,-215,-92.3,
2023,3,3,23/05/12,False,2611,215,236,220,99.0,
2023,6,3,23/08/09,False,2424,275,279,220,94.2,
2023,9,3,23/11/10,False,2711,185,200,210,89.9,
2023,9,12,22/11/11,True,9000,100,150,105,,30.0
2023,9,12,23/10/30,True,9396,480,540,434,,30.0
2023,9,12,23/11/10,False,9396,476,538,435,186.3,40.0
2023,12,3,24/02/13,False,2764,397,416,296,126.9,
2024,3,3,24/05/10,False,2678,340,391,242,103.6,
2024,6,3,24/08/09,False,3024,392,415,263,112.4,
2024,9,3,24/11/13,False,2754,-102,-88,-80,-34.2,
2024,9,12,23/11/10,True,9600,500,550,385,164.3,40.0
2024,9,12,24/05/10,True,10300,600,650,450,192.1,45
2024,9,12,24/10/29,True,11200,1000,1100,700,313.3,45
2024,9,12,24/11/13,False,11220,1027,1134,721,308.4,60
2025,9,12,24/11/13,True,10000,600,650,400,170.8,40
