year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2000,8,12,01/10/23,False,19324,555,548,216,4.4,0.88
2001,8,12,01/10/25,False,23413,623,618,336,5.2,0.88
2002,8,12,02/10/21,False,29399,841,851,416,5.8,1.06
2003,8,12,03/10/21,False,36087,1021,1059,557,7.2,1.16
2004,8,12,04/10/15,False,46201,1828,1904,973,12.6,2.13
2005,8,12,05/10/20,False,58916,2197,2259,1293,16.5,2.13
2007,2,6,06/04/20,False,32896,961,1069,565,7.3,1.17
2008,2,12,07/04/20,False,87001,2964,3104,1611,18.3,2.82
2008,8,6,08/10/17,False,60043,2555,2674,1669,16.5,1.7
2009,2,12,08/04/17,False,102445,3889,4091,2153,21.4,3.1
2009,8,12,09/10/15,False,198928,5484,5904,2154,17.4,3.98
2010,8,12,10/10/15,False,238752,7672,8149,3524,26.0,3.98
2011,8,12,11/10/14,False,270816,10864,11390,4544,30.7,4.26
2012,8,12,12/10/15,False,293378,11488,12292,5899,39.9,5.63
2013,8,12,13/10/15,False,334393,12607,13811,7669,51.7,6.88
2014,8,12,14/10/15,False,360797,14207,14973,7835,47.6,8.13
2016,2,6,15/04/14,False,191991,5999,6611,3596,20.4,4.75
2017,2,12,16/04/14,False,528402,18759,20377,9527,48.9,10.5
2018,2,12,17/04/12,False,623163,24078,25723,14451,69.5,14.25
2019,2,3,19/04/10,False,200126,9364,9912,4312,20.7,
2019,2,12,18/04/11,False,695268,28826,30923,17166,82.5,18.5
2019,5,3,19/07/05,False,210442,8136,8827,5441,26.1,
2019,8,3,19/10/09,False,217014,10252,10812,6417,30.8,
2019,11,3,20/01/08,False,213825,6191,6884,4070,19.5,
2020,2,3,20/04/08,False,226999,13222,13825,6874,32.9,
2020,2,12,18/04/11,True,780000,31800,34100,19000,,21.0
2020,2,12,19/04/10,False,779148,29045,31500,17423,83.6,21.0
2020,2,12,20/04/08,False,868280,37801,40348,22802,109.2,25
2020,5,3,20/07/08,False,232502,10526,11253,6602,31.6,
2020,8,3,20/10/07,False,244154,15955,16633,10698,51.2,
2020,11,3,21/01/08,False,233752,6490,7209,4392,21.0,
2021,2,3,21/04/07,False,239244,10003,10705,6307,30.2,
2021,2,12,19/04/10,True,850000,33000,35600,20000,,23.0
2021,2,12,20/04/08,False,868280,37801,40348,22802,109.2,25.0
2021,2,12,21/04/07,False,949652,42974,45800,27999,134.2,28.5
2021,5,3,21/07/07,False,248861,7282,8851,5307,25.5,
2021,8,3,21/10/06,False,259434,15453,16294,10220,49.1,
2021,11,3,22/01/07,False,248108,7080,7798,4681,22.5,
2022,2,3,22/04/07,False,269544,13203,14647,6245,30.0,
2022,2,12,20/04/08,True,935000,38800,41700,23000,,27.0
2022,2,12,20/10/07,True,954100,43300,46200,25300,,27.0
2022,2,12,21/04/07,False,949652,42974,45800,27999,134.2,28.5
2022,2,12,22/04/07,False,1025947,43018,47590,26453,127.0,30
2022,5,3,22/07/05,False,267716,7713,10495,6321,30.3,
2022,8,3,22/10/04,False,295036,16275,17479,10767,51.6,
2022,11,3,23/01/10,False,283234,7480,8594,4048,19.4,
2023,2,3,23/04/10,False,298292,14167,15581,5894,28.2,
2023,2,12,21/04/07,True,1021000,44300,47600,27000,,30.0
2023,2,12,22/04/07,False,1025947,43018,47590,26453,127.0,30.0
2023,2,12,23/04/10,False,1144278,45635,52149,27030,129.4,32
2023,5,3,23/07/10,False,298267,7381,8524,5126,24.6,
2023,8,3,23/10/10,False,312750,17354,18273,11107,53.5,
2023,11,3,24/01/09,False,299443,6370,7498,4149,20.0,
2024,2,3,24/04/08,False,306879,12126,13461,6069,29.3,
2024,2,12,22/04/07,True,1110000,47000,51600,28400,,32.0
2024,2,12,23/04/10,False,1144278,45635,52149,27030,129.4,32.0
2024,2,12,23/04/10,True,1230000,48000,52500,28000,135.7,34
2024,2,12,24/04/08,False,1217339,43231,47756,26451,127.8,34
2024,5,3,24/07/08,False,304734,5497,6534,2824,13.7,
2024,8,3,24/10/07,False,325851,13385,14368,8892,43.0,
2024,11,3,25/01/08,False,321331,3974,5450,3062,14.8,
2025,2,12,23/04/10,True,1230000,48000,52500,28000,135.7,34.0
2025,2,12,24/04/08,True,1287000,47000,51000,27000,130.7,36
2025,2,12,24/10/07,True,1295000,34000,38000,19000,91.7,36
