year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/05/21,False,42566,87,165,81,6.0,3.33
2000,3,12,00/05/22,False,47866,147,297,132,9.8,3.33
2001,3,12,01/05/22,False,47975,225,365,30,2.2,3.33
2002,3,12,02/05/17,False,47262,262,416,63,4.7,3.33
2003,3,12,03/05/07,False,50351,338,473,106,6.5,3.33
2004,3,12,04/04/30,False,56567,464,626,224,15.2,3.33
2005,3,12,05/04/27,False,63529,541,745,201,15.2,3.33
2006,3,12,06/04/28,False,69280,605,786,331,23.5,3.7
2007,3,12,07/05/11,False,77177,346,503,179,13.6,3.33
2008,3,12,08/05/16,False,76802,92,178,26,2.0,3.33
2009,3,12,09/05/15,False,74042,33,282,17,1.3,2.96
2010,3,12,10/05/13,False,67719,-76,421,65,4.9,3.33
2011,3,12,11/05/12,False,73473,602,1095,627,46.9,3.7
2012,3,12,12/05/11,False,78084,1185,1652,1143,85.5,4.0
2013,3,12,13/05/08,False,79253,1402,1768,1287,96.4,6.0
2014,3,12,14/05/07,False,91323,2172,2348,1454,108.9,8.0
2015,3,12,15/05/07,False,83469,1411,1579,1107,83.0,14.0
2016,3,12,16/05/06,False,84525,1468,1594,1153,86.4,15.0
2017,3,12,17/05/08,False,90952,1938,2090,1380,103.4,19.0
2018,3,12,18/05/07,False,95028,1934,2065,1361,102.2,20.0
2019,3,3,19/05/08,False,26176,469,515,347,26.3,
2019,3,12,18/05/07,True,101500,2230,2380,1550,,24.0
2019,3,12,19/02/04,True,104000,1940,2090,1360,,24.0
2019,3,12,19/05/08,False,104671,1913,2130,1384,104.9,24.0
2019,6,3,19/08/05,False,24803,399,467,288,22.1,
2019,9,3,19/11/05,False,27429,652,713,445,34.2,
2019,12,3,20/02/04,False,27222,628,675,415,31.9,
2020,3,3,20/05/08,False,24765,357,409,278,21.4,
2020,3,12,19/05/08,True,110000,2150,2300,1450,,26.0
2020,3,12,20/05/08,False,104219,2036,2264,1426,109.6,26.0
2020,6,3,20/08/04,False,23018,262,323,205,15.8,
2020,9,3,20/11/04,False,24756,302,379,636,48.9,
2020,12,3,21/02/04,False,28554,844,898,581,44.7,
2021,3,3,21/05/07,False,25514,535,598,371,28.5,
2021,3,12,20/05/08,True,,,,,,
2021,3,12,20/08/31,True,98000,1200,1350,1170,,27.0
2021,3,12,21/02/04,True,100000,1600,1800,1550,,29.0
2021,3,12,21/05/07,False,101842,1943,2198,1793,137.7,30.0
2021,6,3,21/08/04,False,24821,433,544,344,26.4,
2021,9,3,21/11/04,False,26221,727,836,603,46.3,
2021,12,3,22/02/04,False,32288,1286,1410,2080,159.7,
2022,3,3,22/05/10,False,28545,618,757,424,32.6,
2022,3,12,21/05/07,True,104000,2080,2460,1550,,30.0
2022,3,12,21/11/04,True,106000,2300,2700,2950,,46.0
2022,3,12,22/02/04,True,108000,2700,3100,3200,,46.0
2022,3,12,22/05/10,False,111875,3064,3547,3451,265.5,50.0
2022,6,3,22/08/04,False,27868,743,907,566,44.1,
2022,9,3,22/11/04,False,28439,750,885,647,50.3,
2022,12,3,23/02/06,False,30561,677,822,638,49.6,
2023,3,3,23/05/09,False,28745,776,917,633,49.1,
2023,3,12,22/05/10,True,115500,2700,3150,2000,,50.0
2023,3,12,23/05/09,False,115613,2946,3531,2484,192.8,52.0
2023,6,3,23/08/04,False,28697,756,897,550,42.6,
2023,9,3,23/11/06,False,27948,484,635,431,33.4,
2023,12,3,24/02/05,False,30414,751,899,621,48.0,
2024,3,3,24/05/08,False,26307,164,300,491,38.0,
2024,3,12,23/05/09,True,120000,2750,3200,2050,,52.0
2024,3,12,23/08/04,True,120000,2750,3200,2050,158.3,54.0
2024,3,12,24/05/08,False,113366,2155,2731,2093,161.8,54
2024,6,3,24/08/05,False,29143,591,732,401,31.0,
2024,9,3,24/11/06,False,27829,101,218,110,8.5,
2025,3,12,24/05/08,True,125000,2800,3400,2100,162.1,54
2025,3,12,24/10/28,True,115000,1500,2100,1150,88.7,54
