year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/05/26,False,79619,,-16815,-9655,-65.8,10.0
2000,3,12,00/05/24,False,78088,,5059,2604,18.0,10.0
2001,3,12,01/05/25,False,75928,,6516,2320,16.1,10.0
2002,3,12,02/05/24,False,72301,,-41705,-25689,-178.0,10.0
2003,3,12,03/05/23,False,65607,,7552,2718,18.9,10.0
2004,3,12,04/05/21,False,65073,,12143,5742,40.0,10.0
2005,3,12,05/05/17,False,67319,,20673,11591,80.2,11.0
2006,3,12,06/05/11,False,69215,,22242,12761,87.7,13.0
2007,3,12,07/05/01,False,70877,,23931,13913,96.0,15.0
2008,3,12,08/04/30,False,74435,,24216,13728,94.8,16.0
2009,3,12,09/05/08,False,74621,,10090,5658,39.5,16.0
2010,3,12,10/05/07,False,74439,,17963,10714,76.6,16.0
2011,3,12,11/05/09,False,79833,,19816,11545,82.6,18.0
2012,3,12,12/05/11,False,76277,,23611,11964,85.6,20.0
2013,3,12,13/05/09,False,73822,,25618,15074,107.9,22.0
2014,3,12,14/05/09,False,71091,,26075,15303,109.5,21.0
2015,3,12,15/05/12,False,71762,,25574,14922,107.2,22.0
2016,3,12,16/05/11,False,70526,,24041,15188,112.6,22.0
2017,3,12,17/05/10,False,66570,,17666,11634,88.1,22.0
2018,3,12,18/05/09,False,65139,,17787,12116,91.9,22.0
2019,3,3,19/05/10,False,16815,,2542,1660,12.6,
2019,3,12,18/05/09,True,,,18000,12500,,22.0
2019,3,12,19/05/10,False,67465,,15670,10547,79.9,22.0
2019,6,3,19/07/31,False,16195,,3268,2219,16.8,
2019,9,3,19/11/08,False,18473,,2940,1995,15.2,
2019,12,3,20/01/31,False,18107,,2585,1816,13.9,
2020,3,3,20/05/12,False,15306,,-611,-466,-3.6,
2020,3,12,19/05/10,True,,,15700,10700,,22.0
2020,3,12,19/11/08,True,,,11100,7500,,22.0
2020,3,12,20/05/12,False,68081,,8182,5564,42.5,20.0
2020,6,3,20/07/31,False,16277,,2479,1676,12.8,
2020,9,3,20/11/06,False,15708,,3796,2550,19.5,
2020,12,3,21/02/04,False,15979,,4784,3251,24.9,
2021,3,3,21/05/12,False,14993,,928,-94,-0.7,
2021,3,12,20/05/12,True,,,7900,5100,,18.0
2021,3,12,20/11/06,True,,,9800,6500,,18.0
2021,3,12,21/05/12,False,62957,,11987,7383,56.5,19.0
2021,6,3,21/07/30,False,16526,,5129,3619,27.8,
2021,9,3,21/11/09,False,16323,,4043,2813,21.7,
2021,12,3,22/02/04,False,16895,,5857,4176,32.3,
2022,3,3,22/05/12,False,16001,,1181,577,4.5,
2022,3,12,21/05/12,True,,,11200,7500,,19.0
2022,3,12,21/11/09,True,,,15000,10400,,20.0
2022,3,12,22/02/04,True,,,15000,10400,,20.5
2022,3,12,22/05/12,False,65745,,16210,11185,86.8,20.5
2022,6,3,22/07/29,False,18451,,4877,3334,26.2,
2022,9,3,22/11/09,False,16510,,4651,3255,25.6,
2022,12,3,23/02/08,False,15616,,3305,2176,17.1,
2023,3,3,23/05/11,False,15037,,2341,1625,12.8,
2023,3,12,22/05/12,True,,,15400,10500,,22.0
2023,3,12,22/11/09,True,,,15700,10700,,22.0
2023,3,12,23/05/11,False,65614,,15174,10390,81.8,22.0
2023,6,3,23/07/28,False,19781,,4465,3074,24.5,
2023,9,3,23/11/07,False,16880,,4248,2943,23.4,
2023,12,3,24/02/06,False,18166,,4418,3017,24.1,
2024,3,3,24/05/09,False,15388,,2547,1844,14.8,
2024,3,12,23/05/11,True,,,13400,9100,,22.0
2024,3,12,23/11/07,True,,,15400,10600,85.9,23.0
2024,3,12,24/05/09,False,70215,,15678,10878,87.1,24
2024,6,3,24/07/31,False,21589,,7798,5416,43.9,
2024,9,3,24/11/08,False,17983,,4099,2858,23.2,
2024,12,3,25/02/07,False,20389,,5765,3923,31.9,
2025,3,12,24/05/09,True,,,16400,11100,89.9,26
2025,3,12,24/11/08,True,,,17900,12100,98.2,28
