year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,12,12,,False,6593,108,35,51,107.0,0.0
2000,12,12,,False,11377,1333,1267,653,1333.0,16.67
2001,12,12,,False,12772,1005,975,528,908.1,16.67
2002,12,12,,False,9978,332,297,165,283.5,16.67
2003,12,12,04/07/15,False,11210,447,417,189,298.4,16.67
2004,12,12,05/02/21,False,18644,1428,1362,746,83.7,10.0
2005,12,12,06/02/21,False,15796,673,732,458,44.1,10.0
2006,12,12,07/02/20,False,16969,781,800,436,42.8,10.0
2007,12,12,08/02/19,False,11864,154,130,91,9.0,10.0
2008,12,12,09/02/13,False,11084,-376,-368,-436,-42.8,0.0
2009,12,12,10/02/10,False,8588,-785,-702,-1247,-122.4,0.0
2010,12,12,11/02/10,False,10821,366,354,383,37.6,5.33
2011,12,12,12/02/13,False,10163,-4,-27,-328,-32.2,1.0
2012,12,12,13/02/12,False,5838,-1137,-1062,-1183,-116.0,0.0
2013,12,12,14/02/10,False,6959,-1140,-1038,-971,-95.3,0.0
2014,12,12,15/02/09,False,8626,-1537,-1484,-1943,-190.6,0.0
2015,12,12,16/02/12,False,12258,1013,949,1021,99.0,1.67
2016,12,12,17/02/13,False,11329,1346,1397,1284,111.7,5.0
2017,12,12,18/02/13,False,17169,1672,1885,1577,137.8,7.0
2018,12,12,19/02/12,False,19036,1606,1577,1479,123.8,11.0
2019,3,3,19/05/13,False,4611,389,407,291,21.8,
2019,6,3,19/08/09,False,3821,46,-10,-22,-1.7,
2019,9,3,19/11/11,False,3447,45,11,-19,-1.4,
2019,12,3,20/02/14,False,6344,471,503,476,35.5,
2019,12,12,19/02/12,True,17929,1051,1025,801,,9.0
2019,12,12,20/02/14,False,18223,951,911,726,54.1,9.0
2020,3,3,20/05/11,False,4734,831,810,599,44.7,
2020,6,3,20/08/07,False,4534,400,399,292,21.8,
2020,9,3,20/11/09,False,4996,413,411,308,23.0,
2020,12,3,21/02/12,False,5252,242,229,494,37.0,
2020,12,12,20/02/14,True,20775,1357,1334,918,,13.0
2020,12,12,20/11/09,True,20292,1844,1823,1349,,13.0
2020,12,12,21/02/12,False,19516,1886,1849,1693,126.8,16.0
2021,3,3,21/05/14,False,4564,356,413,279,21.1,
2021,6,3,21/08/06,False,5178,390,408,273,20.6,
2021,9,3,21/11/12,False,4134,92,106,68,5.1,
2021,12,3,22/02/14,False,8125,1254,1291,1129,85.3,
2021,12,12,21/02/12,True,21376,1767,1724,1220,,16.0
2021,12,12,21/07/30,True,22749,2105,2160,1553,,16.0
2021,12,12,22/02/07,True,22001,2092,2218,1749,,16.0
2021,12,12,22/02/14,False,22001,2092,2218,1749,132.2,16.0
2022,3,3,22/05/13,False,6036,645,754,534,40.4,
2022,6,3,22/08/10,False,6849,644,971,712,53.3,
2022,9,3,22/11/14,False,4073,92,276,180,13.1,
2022,12,3,23/02/13,False,7398,1425,1137,837,60.0,
2022,12,12,22/02/14,True,25338,2555,2503,1731,,20.0
2022,12,12,22/08/03,True,26133,2988,3396,2412,,20.0
2022,12,12,23/02/13,False,24356,2806,3138,2263,162.1,21.0
2023,3,3,23/05/12,False,3864,-136,-231,-219,-15.1,
2023,6,3,23/08/10,False,6570,675,937,356,24.5,
2023,9,3,23/11/13,False,8600,1866,1984,1402,96.1,
2023,12,3,24/02/13,False,9127,1249,1200,817,56.0,
2023,12,12,23/02/13,True,31423,3118,3087,2109,,21.0
2023,12,12,24/02/06,True,28161,3654,3890,2356,,21.0
2023,12,12,24/02/13,False,28161,3654,3890,2356,161.3,24.0
2024,3,3,24/05/14,False,5905,570,662,425,29.0,
2024,6,3,24/08/09,False,10334,2266,2319,1642,112.2,
2024,9,3,24/11/11,False,8500,1765,1543,1027,70.1,
2024,12,12,24/02/13,True,36000,4600,4500,3060,209.0,30.0
