year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2006,3,12,,False,180,-30,-30,-17,-1203.3,0.0
2007,3,12,,False,943,64,68,35,293.5,0.0
2008,3,12,,False,1890,210,210,111,696.6,0.0
2009,3,12,09/04/30,False,2880,426,382,207,12.3,0.0
2010,3,12,10/04/30,False,3389,503,513,278,13.6,2.5
2011,3,12,11/04/28,False,3888,486,488,271,13.2,2.5
2012,3,12,12/05/09,False,4365,295,300,86,4.3,2.5
2013,3,12,13/05/10,False,5220,158,165,228,11.2,2.5
2014,3,12,14/05/12,False,5781,278,292,154,7.6,2.5
2015,3,12,15/05/14,False,6171,356,368,193,8.9,2.5
2016,3,12,16/05/16,False,6739,575,606,399,17.5,2.5
2017,3,12,17/05/15,False,7109,752,802,505,21.9,4.17
2018,3,12,18/05/15,False,8980,1018,1100,703,30.3,6.25
2019,3,3,19/05/10,False,3132,263,273,196,8.5,
2019,3,12,18/05/15,True,11512,1273,1350,850,,6.25
2019,3,12,19/02/15,True,11512,1273,1350,850,,8.5
2019,3,12,19/05/10,False,12137,1400,1448,1001,43.4,8.5
2019,6,3,19/07/31,False,3552,562,582,388,17.2,
2019,9,3,19/10/31,False,3955,445,458,315,14.0,
2019,12,3,20/01/31,False,4239,632,649,436,19.3,
2020,3,3,20/05/11,False,3743,467,479,344,15.3,
2020,3,12,19/05/10,True,15830,1600,1633,1071,,8.5
2020,3,12,19/10/31,True,15830,1600,1633,1071,,9.5
2020,3,12,20/03/18,True,15459,2100,2158,1453,,12.0
2020,3,12,20/05/11,False,15489,2106,2168,1483,65.8,12.0
2020,6,3,20/07/31,False,4226,1010,1022,672,29.8,
2020,9,3,20/10/30,False,4093,603,622,452,20.0,
2020,12,3,21/01/29,False,4526,702,727,483,21.4,
2021,3,3,21/05/14,False,6466,-665,-626,-487,-21.5,
2021,3,12,20/05/11,True,,,,,,12.0
2021,3,12,20/06/01,True,16853,2300,2318,1546,,12.0
2021,3,12,20/07/31,True,16853,2300,2318,1546,,14.5
2021,3,12,21/05/14,False,19311,1650,1745,1120,49.5,17.0
2021,6,3,21/07/30,False,4940,999,1013,694,30.5,
2021,9,3,21/10/29,False,5462,919,935,630,27.7,
2021,12,3,22/01/31,False,5819,538,557,607,26.7,
2022,3,3,22/05/13,False,7031,-6,9,227,10.0,
2022,3,12,21/05/14,True,20025,3100,3155,2073,,12.0
2022,3,12,21/07/30,True,20025,3100,3155,2073,,14.5
2022,3,12,22/04/15,True,23252,2450,2514,2113,,19.0
2022,3,12,22/05/13,False,23252,2450,2514,2158,94.8,19.0
2022,6,3,22/07/29,False,6884,547,555,355,15.6,
2022,9,3,22/10/31,False,9043,652,660,425,18.7,
2022,12,3,23/01/31,False,8448,1626,1670,1124,49.4,
2023,3,3,23/05/15,False,7017,775,802,561,24.6,
2023,3,12,22/05/13,True,27526,2700,2722,1796,,19.0
2023,3,12,23/05/08,True,31392,3600,3687,2465,,19.0
2023,3,12,23/05/15,False,31392,3600,3687,2465,108.2,22.0
2023,6,3,23/08/14,False,7507,1863,1886,1277,55.8,
2023,9,3,23/11/14,False,8437,1334,1345,900,39.3,
2023,12,3,24/02/14,False,7806,1528,1533,1004,43.7,
2024,3,3,24/05/15,False,6158,492,504,359,15.6,
2024,3,12,23/05/15,True,32144,4320,4350,2826,,22.0
2024,3,12,23/11/14,True,32144,4320,4350,2826,,37.0
2024,3,12,24/02/13,True,29612,5200,5243,3500,,37.0
2024,3,12,24/02/14,True,29612,5200,5243,3500,151.5,46.0
2024,3,12,24/05/15,False,29908,5217,5268,3540,153.8,47
2024,6,3,24/08/09,False,7653,1663,1709,1155,50.0,
2024,9,3,24/11/14,False,9125,1709,1741,1179,51.0,
2025,3,12,24/05/15,True,34000,6500,6570,4320,187.0,57
