year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,00/03/09,False,22162,1872,1781,1050,251.3,130.0
2000,3,12,00/05/17,False,23033,2560,2422,1360,183.4,45.0
2001,3,12,01/05/17,False,25282,3253,3188,1776,138.4,55.0
2002,3,12,02/05/17,False,16399,884,819,460,35.8,15.0
2003,3,12,03/05/16,False,17357,1274,1226,685,51.6,23.0
2004,3,12,04/05/17,False,22271,2008,2022,1053,79.6,34.0
2005,3,12,05/05/13,False,26888,2467,2506,1349,101.3,44.0
2006,3,12,06/05/12,False,30185,2720,2833,1655,120.8,48.0
2007,3,12,07/05/11,False,37046,2800,2855,1695,132.1,52.0
2008,3,12,08/05/09,False,38118,2551,2611,1473,114.8,48.0
2009,3,12,09/05/12,False,30300,983,808,299,23.3,11.0
2010,3,12,10/05/12,False,19480,-163,-78,-98,-7.7,5.0
2011,3,12,11/05/11,False,25816,2226,2237,1251,97.5,39.0
2012,3,12,12/05/09,False,23844,1375,1406,775,60.4,25.0
2013,3,12,13/05/10,False,22150,1380,1366,826,64.4,32.0
2014,3,12,14/05/12,False,25570,1665,1703,1060,82.6,33.0
2015,3,12,15/05/13,False,29923,2038,2072,1350,105.4,48.0
2016,3,12,16/05/12,False,32461,1706,1750,1194,105.3,45.0
2017,3,12,17/05/11,False,34626,1985,2042,1405,123.9,58.5
2018,3,12,18/05/11,False,43709,2784,2845,2028,178.8,75.0
2019,3,3,19/05/10,False,10484,368,394,209,18.4,
2019,3,12,18/05/11,True,46000,2990,3050,2070,,77.0
2019,3,12,19/02/08,True,45300,2160,2230,1510,,77.0
2019,3,12,19/05/10,False,45228,2249,2333,1564,138.0,77.0
2019,6,3,19/08/09,False,10455,374,390,261,23.0,
2019,9,3,19/11/12,False,10005,390,412,287,25.4,
2019,12,3,20/02/12,False,10345,352,373,249,22.0,
2020,3,3,20/05/13,False,10993,542,522,351,31.0,
2020,3,12,19/05/10,True,45400,2330,2410,1630,,58.0
2020,3,12,19/10/09,True,41000,1560,1630,1090,,58.0
2020,3,12,20/05/13,False,41798,1658,1697,1148,101.3,58.0
2020,6,3,20/08/07,False,9358,288,309,215,19.0,
2020,9,3,20/11/11,False,8478,295,307,213,18.8,
2020,12,3,21/02/10,False,9962,604,635,441,38.9,
2021,3,3,21/05/14,False,11421,794,832,412,36.4,
2021,3,12,20/05/13,True,39000,1500,1560,1070,,38.0
2021,3,12,21/03/10,True,39000,1910,2000,1240,,44.0
2021,3,12,21/05/14,False,39219,1981,2083,1281,113.0,58.0
2021,6,3,21/08/10,False,12636,989,1030,717,63.3,
2021,9,3,21/11/10,False,13182,951,963,638,56.3,
2021,12,3,22/02/09,False,14656,1190,1223,832,73.4,
2022,3,3,22/05/13,False,14967,1126,1157,777,68.5,
2022,3,12,21/05/14,True,48000,2920,3000,2070,,82.0
2022,3,12,21/08/10,True,52000,3420,3500,2400,,94.0
2022,3,12,21/11/10,True,52000,3420,3500,2400,,96.0
2022,3,12,21/12/08,True,54300,4070,4170,2850,,110.0
2022,3,12,22/05/13,False,55441,4256,4373,2964,261.3,115.0
2022,6,3,22/08/10,False,16062,1212,1272,888,78.3,
2022,9,3,22/11/09,False,15713,1009,1087,755,66.6,
2022,12,3,23/02/08,False,15604,945,1010,646,57.0,
2023,3,3,23/05/12,False,14223,611,619,448,39.5,
2023,3,12,22/05/13,True,62100,3970,4080,2860,,101.0
2023,3,12,22/11/09,True,62100,3970,4080,2860,,109.0
2023,3,12,23/05/12,False,61602,3777,3988,2737,241.4,109.0
2023,6,3,23/08/09,False,14717,551,687,473,41.8,
2023,9,3,23/11/09,False,13992,669,732,512,45.1,
2023,12,3,24/02/09,False,14221,665,782,527,46.5,
2024,3,3,24/05/10,False,14323,638,646,404,35.6,
2024,3,12,23/05/12,True,63200,2970,3180,2150,,77.0
2024,3,12,23/11/09,True,63200,2970,3180,2150,,78.0
2024,3,12,24/02/09,True,56400,2320,2620,1760,155.2,80.0
2024,3,12,24/05/10,False,57253,2523,2847,1916,169.0,80
2024,6,3,24/08/09,False,15745,868,996,688,60.7,
2024,9,3,24/11/13,False,16743,702,781,535,47.2,
2025,3,12,24/05/10,True,64100,3060,3200,2140,188.7,85
