year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/05/25,False,481342,63139,20908,8237,37.4,50.0
2000,3,12,00/05/23,False,494065,69292,31216,8034,36.5,50.0
2001,3,12,01/05/22,False,497628,78383,34925,21279,96.6,60.0
2002,3,12,02/05/22,False,492101,81643,33190,19775,89.8,50.0
2003,3,12,03/05/20,False,482276,80651,33077,21096,95.4,50.0
2004,3,12,04/05/19,False,451466,58395,33953,16369,73.9,50.0
2005,3,12,05/05/11,False,470907,70569,39137,25135,113.8,50.0
2006,3,12,06/05/10,False,480813,55166,31563,19941,91.0,50.0
2007,3,12,07/05/09,False,485698,55358,33168,17259,80.5,50.0
2008,3,12,08/04/30,False,477911,27669,12568,7355,34.4,50.0
2009,3,12,09/04/30,False,524600,26180,8322,7484,35.0,50.0
2010,3,12,10/04/30,False,471422,40994,26949,16933,79.2,50.0
2011,3,12,11/04/27,False,494165,49989,35626,19087,90.0,50.0
2012,3,12,12/04/26,False,495118,11661,1036,-5288,-25.3,50.0
2013,3,12,13/04/25,False,492487,11758,1713,98,0.5,50.0
2014,3,12,14/04/25,False,509638,19855,9896,2516,12.1,50.0
2015,3,12,15/04/28,False,532760,39959,22331,8990,43.1,50.0
2016,3,12,16/04/27,False,544568,38124,28041,12891,61.7,50.0
2017,3,12,17/04/26,False,542572,10539,2012,-622,-3.0,35.0
2018,3,12,18/04/25,False,596283,14826,2671,-485,-2.3,0.0
2019,3,3,19/04/25,False,170096,2591,1884,452,2.2,
2019,3,12,18/04/25,True,630000,,,,,
2019,3,12,18/10/31,True,630000,,,,,0.0
2019,3,12,19/01/31,True,625000,12000,4000,1000,,0.0
2019,3,12,19/04/25,False,622930,12824,6656,2520,12.1,0.0
2019,6,3,19/07/31,False,148277,7138,5648,4007,19.2,
2019,9,3,19/10/31,False,162218,12351,10613,6735,32.3,
2019,12,3,20/01/31,False,147800,7497,6060,3823,18.3,
2020,3,3,20/04/30,False,169744,2475,915,-1132,-5.4,
2020,3,12,19/04/25,True,630000,,,,,
2020,3,12,19/07/31,True,620000,26000,20000,12000,,
2020,3,12,20/01/31,True,620000,26000,20000,12000,,10.0
2020,3,12,20/04/30,False,628039,29461,23236,13433,64.3,10.0
2020,6,3,20/07/29,False,147311,16595,15401,11227,53.8,
2020,9,3,20/10/29,False,160183,11556,9720,5991,28.7,
2020,12,3,21/01/28,False,140768,-7563,-8806,-6770,-32.4,
2021,3,3,21/04/28,False,191183,-2760,-3961,-3614,-17.3,
2021,3,12,20/04/30,True,,,,,,10.0
2021,3,12,21/01/28,True,620000,10000,5000,2000,,10.0
2021,3,12,21/03/24,True,630000,17000,12000,6000,,15.0
2021,3,12,21/04/28,False,639445,17828,12354,6834,32.7,15.0
2021,6,3,21/07/29,False,122321,6454,5343,3883,18.6,
2021,9,3,21/10/28,False,149315,5038,3834,1725,8.3,
2021,12,3,22/01/31,False,149166,-15421,-14028,-11686,-56.0,
2022,3,3,22/04/27,False,192954,-12486,-12790,-684,-3.3,
2022,3,12,21/04/28,True,520000,17000,10000,5000,,15.0
2022,3,12,21/10/28,True,580000,10000,5000,3000,,15.0
2022,3,12,22/01/31,True,600000,3000,0,-3000,,15.0
2022,3,12,22/03/28,True,610000,-20000,-20000,-7000,,10.0
2022,3,12,22/04/27,False,613756,-16415,-17641,-6762,-32.4,10.0
2022,6,3,22/07/29,False,163560,-12213,-12395,-9286,-44.5,
2022,9,3,22/10/27,False,211372,-24969,-25305,-28883,-138.4,
2022,12,3,23/01/30,False,205252,-30068,-37270,-37585,-180.1,
2023,3,3,23/04/27,False,237417,-6541,-18767,-12692,-60.8,
2023,3,12,22/04/27,True,,,,,,
2023,3,12,22/10/27,True,850000,-100000,-100000,-90000,,0.0
2023,3,12,23/04/27,False,817601,-73791,-93737,-88446,-423.7,0.0
2023,6,3,23/07/28,False,192987,41859,40999,30413,145.7,
2023,9,3,23/10/31,False,214934,33153,29004,20775,99.5,
2023,12,3,24/01/31,False,185783,15497,15143,9161,43.9,
2024,3,3,24/04/30,False,214534,24402,22785,-3538,-17.0,
2024,3,12,23/04/27,True,,,,,,
2024,3,12,23/06/02,True,910000,30000,25000,20000,,
2024,3,12,23/07/28,True,840000,30000,25000,20000,,
2024,3,12,23/10/31,True,840000,45000,40000,30000,,7.5
2024,3,12,24/01/31,True,805000,75000,70000,,,7.5
2024,3,12,24/03/26,True,805000,100000,95000,,,7.5
2024,3,12,24/04/30,False,808238,114911,107931,56811,272.2,7.5
2024,6,3,24/07/30,False,187636,35994,35216,26421,126.6,
2024,9,3,24/10/30,False,232676,26346,24949,17786,85.2,
2024,12,3,25/01/30,False,206445,16120,13424,9905,47.4,
2025,3,12,24/04/30,True,795000,50000,45000,35000,167.7,15
2025,3,12,24/10/30,True,855000,65000,60000,45000,215.5,17.5
