year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2012,8,12,,False,36,,22,13,6743.1,0.0
2014,2,6,,False,31,,-4,-4,-2197.6,0.0
2015,2,12,,False,2,,-17,-17,-8743.5,0.0
2016,2,12,,False,649,-151,-153,-118,-4053.5,0.0
2017,2,12,,False,960,135,131,88,2019.6,0.0
2018,2,12,17/04/12,False,1379,183,170,104,23.1,0.0
2019,2,3,19/04/11,False,425,12,9,-29,-5.7,
2019,2,12,18/04/12,False,1608,71,71,31,6.3,0.0
2019,5,3,19/07/11,False,450,49,50,32,6.3,
2019,8,3,19/10/11,False,492,91,81,54,10.6,
2019,11,3,20/01/10,False,512,73,72,52,10.1,
2020,2,3,20/04/09,False,509,-27,-29,-52,-10.1,
2020,2,12,18/04/12,True,1800,100,100,60,,0.0
2020,2,12,18/07/12,True,1800,100,100,40,,0.0
2020,2,12,19/03/14,True,1653,37,34,-66,,0.0
2020,2,12,19/04/11,False,1656,38,32,-63,-12.4,0.0
2020,2,12,20/04/09,False,1963,186,174,86,16.8,0
2020,5,3,20/07/14,False,462,-41,-46,-80,-15.7,
2020,8,3,20/10/08,False,440,-107,-111,-109,-21.2,
2020,11,3,21/01/12,False,419,-89,-89,-87,-16.8,
2021,2,3,21/04/13,False,668,-96,-111,-253,-48.8,
2021,2,12,19/04/11,True,1800,50,40,20,,0.0
2021,2,12,19/10/11,True,1800,150,140,90,,0.0
2021,2,12,20/04/09,False,1963,186,174,86,16.8,0.0
2021,2,12,21/04/13,False,1989,-333,-357,-529,-102.0,0
2021,5,3,21/07/13,False,626,-73,-51,-29,-5.6,
2021,8,3,21/10/14,False,633,11,5,2,0.4,
2021,11,3,22/01/13,False,640,25,29,79,15.3,
2022,2,3,22/04/13,False,783,117,111,75,14.4,
2022,2,12,20/04/09,True,2100,50,50,30,,0.0
2022,2,12,20/07/14,True,1700,-350,-370,-400,,0.0
2022,2,12,21/01/12,True,1970,-350,-370,-400,,0.0
2022,2,12,21/04/13,False,1989,-333,-357,-529,-102.0,0.0
2022,2,12,22/04/13,False,2682,80,94,127,24.5,0
2022,5,3,22/07/14,False,933,-5,-25,-21,-4.0,
2022,8,3,22/10/14,False,917,27,19,2,0.4,
2022,11,3,23/02/10,False,1380,72,41,18,3.6,
2023,2,3,23/04/14,False,1455,108,108,43,7.5,
2023,2,12,21/04/13,True,3000,100,80,40,,0.0
2023,2,12,22/04/13,False,2682,80,94,127,24.5,0.0
2023,2,12,23/04/14,False,4685,202,143,42,7.3,0
2023,5,3,23/07/14,False,1381,-27,-29,-18,-3.0,
2023,8,3,23/10/13,False,1579,11,-18,18,3.0,
2023,11,3,24/01/12,False,1791,118,115,9,1.6,
2024,2,3,24/04/12,False,1784,80,75,248,41.2,
2024,2,12,22/04/13,True,4000,200,180,80,,0.0
2024,2,12,22/09/01,True,4500,200,180,80,,0.0
2024,2,12,23/04/14,False,4685,202,143,42,7.3,0.0
2024,2,12,23/04/14,True,6000,300,250,150,24.9,0
2024,2,12,24/04/12,False,6535,182,143,257,42.7,0
2024,5,3,24/07/12,False,1616,-97,-86,-69,-11.5,
2024,8,3,24/10/11,False,1778,36,21,-25,-4.2,
2024,11,3,25/01/10,False,1841,111,103,30,5.0,
2025,2,12,23/04/14,True,6000,300,250,150,24.9,0.0
2025,2,12,24/04/12,True,7200,330,250,150,24.9,0
