year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,,False,12762,744,838,327,109.1,6.67
2000,3,12,,False,16622,784,895,287,95.7,6.67
2001,3,12,03/03/12,False,18984,466,636,289,96.5,6.67
2002,3,12,03/03/12,False,18136,1041,1241,637,73.6,3.33
2003,3,12,03/05/20,False,18964,1154,1397,771,40.2,5.33
2004,3,12,04/05/20,False,20567,1243,1526,951,44.7,10.0
2005,3,12,05/05/20,False,24776,1945,2069,1147,53.3,10.0
2006,3,12,06/05/19,False,22340,638,724,129,6.3,10.0
2007,3,12,07/05/28,False,16763,-720,-644,-1580,-76.1,10.0
2008,3,12,08/05/21,False,25600,-59,-157,-408,-19.2,10.0
2009,3,12,09/05/15,False,38114,240,141,126,5.3,0.0
2010,3,12,10/05/14,False,37690,725,761,389,12.9,5.0
2011,3,12,11/05/13,False,41520,453,493,251,7.8,5.0
2012,3,12,12/05/14,False,44402,1224,1394,902,27.9,5.0
2013,3,12,13/05/14,False,45879,3108,3285,1760,53.5,10.0
2014,3,12,14/05/14,False,35837,3761,4113,2654,77.4,16.67
2015,3,12,15/05/14,False,34942,4486,4538,2770,78.9,23.33
2016,3,12,16/05/12,False,37214,4873,4835,2940,84.1,24.0
2017,3,12,17/05/10,False,39712,4204,4165,2273,67.5,34.0
2018,3,12,18/05/10,False,41218,4806,4808,2785,83.8,42.0
2019,3,3,19/05/13,False,11586,1218,1202,648,19.7,
2019,3,12,18/05/10,True,44000,5300,5300,3100,,47.0
2019,3,12,18/11/05,True,44000,5500,5500,3300,,50.0
2019,3,12,19/02/08,True,44000,5500,5500,3500,,54.0
2019,3,12,19/05/13,False,45658,5763,5829,3846,117.1,58.0
2019,6,3,19/08/09,False,11742,2206,2201,1280,39.5,
2019,9,3,19/11/08,False,11241,1408,1424,946,29.3,
2019,12,3,20/02/07,False,11288,1294,1320,747,23.2,
2020,3,3,20/05/13,False,11616,1346,1337,924,28.8,
2020,3,12,19/05/13,True,48000,6000,,3800,,59.0
2020,3,12,20/05/13,False,45887,6254,6282,3897,121.4,61.0
2020,6,3,20/08/13,False,10401,1668,1662,707,22.5,
2020,9,3,20/11/10,False,10143,2322,2320,1530,48.4,
2020,12,3,21/02/10,False,10068,977,1062,781,24.5,
2021,3,3,21/05/12,False,10717,516,504,216,6.8,
2021,3,12,20/05/13,True,49000,,,3800,,61.0
2021,3,12,20/08/13,True,49000,6000,,3800,,61.0
2021,3,12,20/11/10,True,42000,6700,,3900,,63.0
2021,3,12,21/05/12,False,41329,5483,5548,3234,101.2,63.0
2021,6,3,21/08/06,False,10170,1457,1489,996,32.2,
2021,9,3,21/11/10,False,10863,1356,1362,916,29.6,
2021,12,3,22/02/10,False,11652,895,894,534,17.3,
2022,3,3,22/05/13,False,12556,2675,2730,2368,76.5,
2022,3,12,21/05/12,True,43000,6000,,3600,,63.0
2022,3,12,22/05/13,False,45241,6383,6475,4814,155.6,63.0
2022,6,3,22/08/10,False,10005,1246,1256,701,22.7,
2022,9,3,22/11/10,False,10609,2273,2288,1579,51.2,
2022,12,3,23/02/10,False,9896,1250,1289,803,26.1,
2023,3,3,23/05/12,False,10188,1068,1018,542,17.6,
2023,3,12,22/05/13,True,40000,4000,,2600,,51.0
2023,3,12,22/11/10,True,40000,5500,,3500,,51.0
2023,3,12,23/05/12,False,40698,5837,5851,3625,118.0,55.0
2023,6,3,23/08/10,False,8648,1971,1983,1359,44.8,
2023,9,3,23/11/10,False,9581,2012,2008,1364,44.8,
2023,12,3,24/02/09,False,8816,1602,1610,1105,36.3,
2024,3,3,24/05/14,False,9435,2109,2104,1456,48.0,
2024,3,12,23/05/12,True,35000,5900,,3800,126.0,55.0
2024,3,12,24/05/14,False,36480,7694,7705,5284,174.0,55
2024,6,3,24/08/09,False,8387,1999,1996,1370,45.5,
2024,9,3,24/11/11,False,9337,3606,3600,2592,86.0,
2025,3,12,24/05/14,True,33000,6700,,4300,142.6,55
