year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2001,6,12,,False,877,-5,-4,-3,-390.0,0.0
2002,6,12,,False,1111,15,15,1,12.5,0.0
2003,6,12,,False,1519,13,9,4,19.6,0.0
2004,6,12,,False,1888,36,16,5,22.0,0.0
2005,6,12,,False,2339,78,60,20,4.8,1.75
2006,6,12,06/08/11,False,2668,170,154,98,22.4,7.0
2007,6,12,07/08/14,False,3188,153,147,71,14.7,8.63
2008,6,12,08/08/13,False,3808,106,106,28,5.8,1.71
2009,6,12,09/08/11,False,3724,61,65,-15,-3.1,1.73
2010,6,12,10/08/10,False,4021,203,209,95,19.8,6.5
2011,6,12,11/08/10,False,4122,183,181,125,29.2,10.0
2012,6,12,12/08/10,False,4436,154,155,123,29.3,8.88
2013,6,12,13/08/09,False,5142,173,175,85,20.3,6.0
2014,6,12,14/08/13,False,6686,18,43,49,11.6,3.5
2015,6,12,15/08/13,False,6617,113,84,-89,-21.2,3.55
2016,6,12,16/08/12,False,5762,126,137,75,18.0,5.55
2017,6,12,17/08/14,False,5680,2,-9,-30,-7.5,0.0
2018,6,12,18/08/14,False,5620,167,166,77,19.1,7.11
2019,3,3,19/05/15,False,1543,38,39,20,5.6,
2019,6,3,19/08/14,False,1378,-1,3,-11,-3.2,
2019,6,12,18/08/14,True,6110,179,167,112,,8.3
2019,6,12,19/08/14,False,5874,19,30,-5,-1.5,3.0
2019,9,3,19/11/14,False,1324,-77,-74,-62,-15.4,
2019,12,3,20/02/14,False,1529,33,34,28,7.0,
2020,3,3,20/05/15,False,1475,1,3,-2,-0.5,
2020,6,3,20/08/14,False,1016,-115,-112,-186,-46.1,
2020,6,12,19/08/14,True,6000,140,140,110,,8.14
2020,6,12,20/08/14,False,5344,-158,-149,-222,-55.1,0.0
2020,9,3,20/11/13,False,1244,-85,-55,-58,-14.5,
2020,12,3,21/02/15,False,1390,-11,37,41,10.5,
2021,3,3,21/05/14,False,1381,9,34,17,4.3,
2021,6,3,21/08/16,False,1333,60,84,81,20.2,
2021,6,12,20/08/14,True,,,,,,
2021,6,12,20/11/13,True,,,,,,0.0
2021,6,12,21/02/15,True,5231,-120,-13,-31,,0.0
2021,6,12,21/08/16,False,5348,-27,100,81,20.2,0.0
2021,9,3,21/11/15,False,1297,-48,-39,-43,-10.7,
2021,12,3,22/02/14,False,1583,62,75,59,15.3,
2022,3,3,22/05/16,False,1532,44,45,31,7.7,
2022,6,3,22/08/15,False,1445,45,47,39,9.7,
2022,6,12,21/08/16,True,5600,50,80,50,,6.17
2022,6,12,22/08/15,False,5857,103,128,86,21.3,8.53
2022,9,3,22/11/14,False,1522,-38,-35,-39,-9.7,
2022,12,3,23/02/14,False,1695,50,64,56,14.4,
2023,3,3,23/05/15,False,1712,56,50,31,7.7,
2023,6,3,23/08/14,False,1484,56,56,40,10.0,
2023,6,12,22/08/15,True,6150,110,110,90,,11.11
2023,6,12,23/08/14,False,6413,124,135,88,21.9,9.0
2023,9,3,23/11/14,False,1707,-31,-28,-31,-7.7,
2023,12,3,24/02/14,False,1849,42,45,34,10.1,
2024,3,3,24/05/15,False,1860,79,84,44,11.0,
2024,6,3,24/08/14,False,1566,-6,-2,-19,-4.8,
2024,6,12,23/08/14,True,6600,150,150,110,27.1,13.58
2024,6,12,24/08/14,False,6982,84,99,28,7.0,4
2024,9,3,24/11/14,False,1807,-74,-71,-58,-14.5,
2025,6,12,24/08/14,True,7600,110,110,70,17.3,9
