year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/05/20,False,2483593,334471,124801,21928,54.8,50.0
2000,3,12,00/05/23,False,2502909,341956,131700,66962,167.4,50.0
2001,3,12,01/05/22,False,2546041,323751,133964,69173,172.9,50.0
2002,3,12,02/05/17,False,2543378,316339,135786,47551,118.9,50.0
2003,3,12,03/05/13,False,2565670,343095,202609,97986,244.5,80.0
2004,3,12,04/05/12,False,2542297,351419,225365,119866,299.3,60.0
2005,3,12,05/04/27,False,2537480,358534,212339,111592,278.7,65.0
2006,3,12,06/04/27,False,2592393,396099,274672,157574,393.7,80.0
2007,3,12,07/04/27,False,2657345,428097,300051,175870,440.1,90.0
2008,3,12,08/04/28,False,2703563,445159,336573,189672,474.6,100.0
2009,3,12,09/04/27,False,2696999,432554,329512,187291,468.7,110.0
2010,3,12,10/04/27,False,2573723,344848,235137,120214,303.4,110.0
2011,3,12,11/04/27,False,2537353,345086,254564,76224,192.7,110.0
2012,3,12,12/04/26,False,2532173,360024,272182,108737,274.9,110.0
2013,3,12,13/04/30,False,2671822,397562,317487,175384,443.7,120.0
2014,3,12,14/04/30,False,2702916,406793,332518,199939,506.8,120.0
2015,3,12,15/04/28,False,2756165,427521,361977,180397,459.0,120.0
2016,3,12,16/04/27,False,2867199,487821,428902,245309,625.8,130.0
2017,3,12,17/04/28,False,2880802,466309,412311,277925,714.0,130.0
2018,3,12,18/04/27,False,2950156,481295,439969,288957,749.2,140.0
2019,3,3,19/04/25,False,748871,44340,38845,22426,58.7,
2019,3,12,18/04/27,True,2994000,482000,440000,289000,,150.0
2019,3,12,19/04/25,False,3002043,484860,443267,295216,773.3,150.0
2019,6,3,19/07/30,False,742382,144633,132741,91575,240.8,
2019,9,3,19/10/28,False,776511,151935,139221,96959,255.9,
2019,12,3,20/01/30,False,747752,130632,120615,62978,166.5,
2020,3,3,20/04/28,False,679994,-46359,-53052,-53084,-140.4,
2020,3,12,19/04/25,True,3070000,488000,446000,301000,,165.0
2020,3,12,20/01/30,True,3041000,459000,418000,265000,,165.0
2020,3,12,20/04/28,False,2946639,380841,339525,198428,524.9,165.0
2020,6,3,20/07/30,False,332946,-178306,-197506,-155377,-411.9,
2020,9,3,20/10/28,False,454351,-116982,-138037,-109002,-288.9,
2020,12,3,21/01/29,False,518968,-27795,-37473,-30211,-80.1,
2021,3,3,21/04/28,False,458319,-197275,-206782,-283310,-751.0,
2021,3,12,20/04/28,True,,,,,,
2021,3,12,20/09/16,True,1930000,-500000,-549000,-418000,,100.0
2021,3,12,21/01/29,True,1773000,-535000,-596000,-450000,,100.0
2021,3,12,21/04/28,False,1764584,-520358,-579798,-577900,-1531.9,100.0
2021,6,3,21/07/30,False,433398,-55255,-65412,-76958,-204.0,
2021,9,3,21/10/28,False,444442,-60636,-70863,-68251,-180.9,
2021,12,3,22/01/31,False,604954,73356,70235,61458,162.9,
2022,3,3,22/04/27,False,496173,-111403,-113461,-11197,-29.7,
2022,3,12,21/04/28,True,2326000,74000,25000,36000,,100.0
2022,3,12,21/10/28,True,2057000,-115000,-160000,-160000,,100.0
2022,3,12,22/04/27,False,1978967,-153938,-179501,-94948,-251.7,100.0
2022,6,3,22/07/29,False,557618,40297,25987,18922,50.2,
2022,9,3,22/10/31,False,557455,26413,13607,8184,21.7,
2022,12,3,23/01/31,False,612011,45296,47883,45489,120.7,
2023,3,3,23/04/27,False,678454,28622,23433,26637,70.7,
2023,3,12,22/04/27,True,2453000,153000,98000,60000,,100.0
2023,3,12,23/04/27,False,2405538,140628,110910,99232,263.4,100.0
2023,6,3,23/07/28,False,629472,80176,67490,44813,119.0,
2023,9,3,23/10/31,False,670357,111621,98039,72264,191.9,
2023,12,3,24/01/31,False,701193,106713,94102,68155,181.0,
2024,3,3,24/04/30,False,729096,46651,37000,11217,9.9,
2024,3,12,23/04/27,True,2696000,270000,211000,137000,,110.0
2024,3,12,24/01/31,True,2712000,310000,252000,165000,437.5,125.0
2024,3,12,24/04/30,False,2730118,345161,296631,196449,173.8,46.67
2024,6,3,24/07/31,False,686670,120530,106469,73300,64.8,
2024,9,3,24/10/31,False,708447,115074,98056,66480,58.8,
2025,3,12,24/04/30,True,2852000,370000,315000,210000,185.6,52
