year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2006,10,12,,False,1819,,15,19,4001.6,0.0
2007,10,12,,False,2201,,27,10,2104.2,0.0
2008,10,12,,False,2425,-12,-18,-27,-5509.9,0.0
2009,10,12,,False,2686,122,117,79,16283.0,0.0
2010,10,12,,False,2982,175,180,82,16860.0,0.0
2011,10,12,11/12/13,False,3263,188,200,121,123.8,0.0
2012,10,12,12/12/14,False,3573,164,177,92,74.3,5.0
2013,10,12,13/12/13,False,3810,199,222,140,110.5,7.0
2014,10,12,14/12/12,False,4028,118,262,168,132.3,10.0
2015,10,12,15/12/11,False,4231,55,57,33,26.2,10.0
2016,10,12,16/12/13,False,4395,-98,-91,13,11.0,10.0
2017,10,12,17/12/11,False,4623,-59,-71,-69,-54.5,10.0
2018,10,12,18/12/14,False,4698,13,29,29,23.0,10.0
2019,4,3,19/06/07,False,1656,185,185,115,91.0,
2019,7,3,19/09/09,False,1111,10,4,-8,-6.3,
2019,10,3,19/12/13,False,1654,121,89,56,55.4,
2019,10,12,18/12/14,True,5228,118,110,65,,10.0
2019,10,12,19/12/13,False,4885,72,31,-3,-3.0,10.0
2020,1,3,20/03/09,False,542,-273,-278,-187,-147.4,
2020,4,3,20/06/12,False,1726,83,80,68,54.0,
2020,7,3,20/09/11,False,1160,-24,-21,-27,-21.4,
2020,10,3,20/12/14,False,1769,90,87,-68,-53.7,
2020,10,12,19/12/13,True,5490,90,95,75,,10.0
2020,10,12,20/12/07,True,5197,-124,-132,-214,,10.0
2020,10,12,20/12/14,False,5197,-124,-132,-214,-168.9,10.0
2021,1,3,21/03/12,False,531,-294,-294,-265,-209.0,
2021,4,3,21/06/11,False,1850,152,150,311,249.8,
2021,7,3,21/09/10,False,1191,0,0,-14,-11.3,
2021,10,3,21/12/13,False,1800,88,88,90,71.0,
2021,10,12,20/12/14,True,5600,-100,-105,90,,10.0
2021,10,12,21/12/03,True,5372,-54,-56,122,,10.0
2021,10,12,21/12/13,False,5372,-54,-56,122,96.3,10.0
2022,1,3,22/03/16,False,545,-295,-295,-231,-167.3,
2022,4,3,22/06/13,False,2103,76,78,238,185.0,
2022,7,3,22/09/12,False,1583,26,32,33,23.8,
2022,10,3,22/12/14,False,2162,135,141,162,114.2,
2022,10,12,21/12/13,True,6590,10,,,,10.0
2022,10,12,22/09/12,True,6480,-70,-50,130,,10.0
2022,10,12,22/12/14,False,6393,-58,-44,202,142.4,10.0
2023,1,3,23/03/15,False,925,-313,-305,-212,-148.4,
2023,4,3,23/06/13,False,2371,202,206,161,108.6,
2023,7,3,23/09/13,False,1483,20,26,11,7.4,
2023,10,3,23/12/13,False,2282,167,179,118,76.9,
2023,10,12,22/12/14,True,7200,50,55,60,,10.0
2023,10,12,23/11/29,True,7061,76,106,78,,10.0
2023,10,12,23/12/13,False,7061,76,106,78,50.9,10.0
2024,1,3,24/03/15,False,739,-321,-315,-222,-139.4,
2024,4,3,24/06/13,False,2421,189,198,205,131.6,
2024,7,3,24/09/13,False,1468,-19,-10,-25,-15.7,
2024,10,3,24/12/13,False,2466,173,111,81,51.9,
2024,10,12,23/12/13,True,7100,90,98,77,48.2,10.0
2024,10,12,24/11/29,True,7094,22,-16,39,25.0,10
2024,10,12,24/12/13,False,7094,22,-16,39,25.0,10
2025,10,12,24/12/13,True,7400,70,68,150,93.9,10
