year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/05/24,False,406395,2923,4121,-1406,-15.1,25.0
2000,3,12,00/05/23,False,402999,4024,4964,2885,31.1,25.0
2001,3,12,01/05/23,False,394965,5416,6213,2156,23.2,25.0
2002,3,12,02/05/14,False,401474,9967,11222,-13117,-141.2,25.0
2003,3,12,03/05/15,False,395028,13326,14219,8574,91.0,25.0
2004,3,12,04/05/13,False,384556,15219,16009,8100,85.8,25.0
2005,3,12,05/05/12,False,385674,16883,17661,9107,96.5,25.0
2006,3,12,06/05/12,False,381285,14591,16052,7922,84.6,25.0
2007,3,12,07/05/10,False,395950,14763,16100,8099,86.5,25.0
2008,3,12,08/05/13,False,471617,17114,18040,9450,100.1,25.0
2009,3,12,09/05/13,False,509525,13416,15302,6380,62.0,25.0
2010,3,12,10/05/12,False,470395,8023,9603,3016,29.2,25.0
2011,3,12,11/05/12,False,465033,10555,11210,3109,30.1,25.0
2012,3,12,12/05/10,False,505588,9957,10309,1057,11.5,25.0
2013,3,12,13/05/09,False,525154,10670,11338,6200,63.9,25.0
2014,3,12,14/05/09,False,576852,17313,18160,295,3.0,25.0
2015,3,12,15/05/14,False,844819,21358,21219,11586,98.1,25.0
2016,3,12,16/05/12,False,915690,23825,23060,14053,113.9,35.0
2017,3,12,17/05/11,False,901221,22542,21725,14298,115.8,40.0
2018,3,12,18/05/15,False,921871,22765,24272,14636,118.5,40.0
2019,3,3,19/05/14,False,226466,4145,4387,-4065,-32.9,
2019,3,12,18/05/15,True,945500,18400,19200,10400,,40.0
2019,3,12,18/10/30,True,937000,20800,21500,10000,,40.0
2019,3,12,19/05/14,False,926872,20422,21376,2162,17.5,40.0
2019,6,3,19/07/30,False,217124,2854,3511,1569,12.7,
2019,9,3,19/10/31,False,233586,3466,3063,-106,-0.9,
2019,12,3,20/01/29,False,243266,5571,5726,1070,8.7,
2020,3,3,20/05/25,False,203313,-720,-469,-15683,-126.9,
2020,3,12,19/05/14,True,947300,18400,18500,7700,,40.0
2020,3,12,19/10/31,True,939200,18000,18200,7000,,40.0
2020,3,12,20/01/29,True,928000,16000,16200,5000,,40.0
2020,3,12,20/05/25,False,897289,11171,11831,-13150,-106.4,40.0
2020,6,3,20/07/29,False,145904,-3293,-2996,-6111,-49.4,
2020,9,3,20/10/30,False,189710,-1112,-1404,-3991,-32.3,
2020,12,3,21/01/28,False,215954,3397,4299,1993,16.1,
2021,3,3,21/05/11,False,187630,-3430,-2806,-16682,-134.9,
2021,3,12,20/05/25,True,,,,,,
2021,3,12,20/10/30,True,730000,-10000,-10000,-22000,,25.0
2021,3,12,21/05/11,False,739198,-4438,-2907,-24791,-200.5,25.0
2021,6,3,21/07/28,False,114285,-2044,-949,6277,50.7,
2021,9,3,21/11/05,False,122735,-3104,-3240,1808,14.6,
2021,12,3,22/02/10,False,134283,5868,6201,4852,39.2,
2022,3,3,22/05/12,False,147144,20,334,-3065,-24.8,
2022,3,12,21/05/11,True,,,,,,
2022,3,12,21/07/28,True,500000,-1000,-2000,5000,,25.0
2022,3,12,22/02/10,True,515000,-1000,500,11000,,25.0
2022,3,12,22/05/12,False,518447,740,2346,9872,79.8,25.0
2022,6,3,22/08/04,False,149352,664,1867,651,5.3,
2022,9,3,22/11/02,False,155073,450,968,2139,17.4,
2022,12,3,23/02/06,False,170471,8367,8807,8167,67.0,
2023,3,3,23/05/11,False,153193,1907,1362,5425,45.0,
2023,3,12,22/05/12,True,660000,8000,7000,8000,,25.0
2023,3,12,22/11/02,True,640000,9000,10000,11000,,25.0
2023,3,12,23/05/11,False,628089,11388,13004,16382,135.9,25.0
2023,6,3,23/08/02,False,154813,4758,5192,3371,29.1,
2023,9,3,23/11/02,False,163730,5139,5472,2923,25.3,
2023,12,3,24/02/02,False,176921,12287,13255,11478,99.4,
2024,3,3,24/05/15,False,161936,4004,3956,4133,35.8,
2024,3,12,23/05/11,True,675000,17000,16500,8000,,25.0
2024,3,12,23/08/02,True,675000,19000,18500,9500,,25.0
2024,3,12,23/11/02,True,680000,22000,22500,13000,,28.0
2024,3,12,24/02/02,True,683000,24500,26000,18000,156.2,28.0
2024,3,12,24/05/15,False,657400,26188,27875,21905,189.8,28
2024,6,3,24/08/06,False,161895,9266,10198,26464,243.4,
2024,9,3,24/11/06,False,169359,5741,5745,604,5.3,
2024,12,3,25/02/05,False,183633,13912,14047,10381,88.9,
2025,3,12,24/05/15,True,700000,26500,26500,26000,225.6,40
2025,3,12,24/08/06,True,702000,29500,30000,30000,245.4,40
2025,3,12,24/11/06,True,682000,31000,32000,30000,245.2,40
