year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/06/24,False,94493,3117,2458,415,29.8,25.0
2000,3,12,00/06/16,False,104753,3754,2911,932,66.8,25.0
2001,3,12,01/05/25,False,107406,3833,2955,995,71.4,25.0
2002,3,12,02/05/23,False,107400,4099,3189,1092,78.3,25.0
2003,3,12,03/05/22,False,108792,4026,3505,1270,85.4,25.0
2004,3,12,04/05/20,False,108984,4095,3658,1307,86.9,25.0
2005,3,12,05/05/19,False,110470,4292,3827,1722,97.4,25.0
2006,3,12,06/05/18,False,114375,4398,3935,2147,149.4,25.0
2007,3,12,07/05/15,False,115754,4393,4054,2306,165.5,25.0
2008,3,12,08/05/15,False,119262,3797,3524,1857,133.3,27.5
2009,3,12,09/05/15,False,122907,4304,3826,2053,147.5,30.0
2010,3,12,10/05/14,False,124474,4956,3925,2185,157.0,32.5
2011,3,12,11/05/13,False,126722,5352,4647,1249,89.8,35.0
2012,3,12,12/05/15,False,127381,4178,4128,1296,93.3,35.0
2013,3,12,13/05/14,False,125415,3604,3308,1726,124.3,35.0
2014,3,12,14/05/14,False,123976,4421,3919,2054,147.9,35.0
2015,3,12,15/05/14,False,121866,4030,4126,1992,144.8,35.0
2016,3,12,16/05/13,False,133147,3820,4244,1670,124.7,35.0
2017,3,12,17/05/12,False,137907,5364,5122,2745,211.5,35.0
2018,3,12,18/05/11,False,142396,6389,6189,3886,306.0,40.0
2019,3,3,19/05/14,False,32594,373,299,555,43.7,
2019,3,12,18/05/11,True,144500,6600,6500,3900,,40.0
2019,3,12,19/05/14,False,145160,7154,7071,4317,340.0,40.0
2019,6,3,19/07/31,False,28767,2320,2313,1631,128.5,
2019,9,3,19/10/31,False,29478,1808,1679,2173,171.1,
2019,12,3,20/01/31,False,29214,2765,2796,1899,149.5,
2020,3,3,20/05/14,False,25119,346,333,-218,-17.2,
2020,3,12,19/05/14,True,148000,7200,7100,4900,,44.0
2020,3,12,19/10/31,True,145000,7200,7100,5200,,44.0
2020,3,12,20/05/14,False,112578,7239,7121,5485,431.9,44.0
2020,6,3,20/07/31,False,29180,3562,3585,2538,199.9,
2020,9,3,20/10/30,False,28839,2464,2350,1738,136.9,
2020,12,3,21/01/29,False,31391,3764,3751,2683,211.3,
2021,3,3,21/05/13,False,24845,-342,-303,-307,-24.2,
2021,3,12,20/05/14,True,112000,7200,7100,4900,,44.0
2021,3,12,20/10/30,True,112000,8300,8100,6000,,44.0
2021,3,12,21/01/29,True,114500,9800,9700,6700,,44.0
2021,3,12,21/05/13,False,114255,9448,9383,6652,523.8,46.0
2021,6,3,21/07/30,False,29979,2941,3002,2122,167.1,
2021,9,3,21/10/29,False,29884,2093,2030,1444,113.7,
2021,12,3,22/01/31,False,31495,2880,2960,2095,165.0,
2022,3,3,22/05/13,False,26688,703,717,564,44.6,
2022,3,12,21/05/13,True,116000,8200,8100,5700,,50.0
2022,3,12,22/05/13,False,118046,8617,8709,6225,492.2,50.0
2022,6,3,22/07/29,False,30616,2261,2469,1792,145.0,
2022,9,3,22/10/31,False,30817,1006,958,796,64.4,
2022,12,3,23/01/31,False,32420,2370,2335,1661,134.6,
2023,3,3,23/05/12,False,26798,-238,-297,-169,-13.8,
2023,3,12,22/05/13,True,120500,7000,7000,5000,,54.0
2023,3,12,22/10/31,True,122500,5000,5100,3700,,54.0
2023,3,12,23/05/12,False,120651,5399,5465,4080,332.3,54.0
2023,6,3,23/07/31,False,31955,1802,2043,1495,123.8,
2023,9,3,23/10/31,False,31202,1475,1472,915,75.7,
2023,12,3,24/01/31,False,34760,3894,3878,2880,238.4,
2024,3,3,24/05/10,False,28526,607,686,1427,118.1,
2024,3,12,23/05/12,True,126500,5500,5600,4200,,62.0
2024,3,12,23/10/31,True,124500,5700,5800,4400,,62.0
2024,3,12,24/01/31,True,125500,6700,6900,5400,446.9,62.0
2024,3,12,24/05/10,False,126443,7778,8079,6717,555.9,66
2024,6,3,24/07/31,False,31039,3142,3459,2464,204.0,
2024,9,3,24/11/01,False,30452,1859,1540,1195,98.9,
2024,12,3,25/01/31,False,35030,4288,4690,3317,274.5,
2025,3,12,24/05/10,True,121500,8000,8100,6200,513.1,74
2025,3,12,24/11/01,True,123000,8600,8700,6800,562.7,74
2025,3,12,25/01/31,True,123500,9000,9100,6800,562.7,74
