year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/05/14,False,45772,4335,4556,2270,18.2,4.72
2000,3,12,00/05/16,False,52858,5036,5533,2879,23.1,5.56
2001,3,12,01/05/15,False,61723,6673,6843,3723,29.7,5.56
2002,3,12,02/05/08,False,69324,8041,8127,4107,31.4,7.33
2003,3,12,03/04/28,False,74134,9615,9708,5005,37.8,8.0
2004,3,12,04/04/27,False,76675,7009,7122,3978,30.0,8.67
2005,3,12,05/04/27,False,70586,4978,5098,3100,23.6,8.67
2006,3,12,06/04/27,False,120290,6531,6716,2722,17.8,8.67
2007,3,12,07/04/26,False,137344,8560,8892,4377,27.0,9.33
2008,3,12,08/04/24,False,137199,10309,10548,5415,34.2,10.33
2009,3,12,09/04/27,False,134263,9028,9523,3961,26.0,10.67
2010,3,12,10/04/28,False,127317,6423,7188,3242,21.6,10.67
2011,3,12,11/04/28,False,132840,7076,7343,3803,25.4,10.67
2012,3,12,12/05/01,False,200326,12879,16659,25669,111.4,10.67
2013,3,12,13/04/26,False,278634,20803,22228,16730,53.8,12.0
2014,3,12,14/04/30,False,288236,23974,25690,18387,59.1,13.33
2015,3,12,15/04/28,False,297633,28003,30667,15638,50.2,16.67
2016,3,12,16/04/28,False,323945,31785,33610,26956,86.6,25.0
2017,3,12,17/04/28,False,329303,33714,36121,28458,91.4,30.0
2018,3,12,18/04/27,False,336654,34602,36291,32488,104.3,31.67
2019,3,3,19/04/26,False,102737,11882,11586,10127,32.5,
2019,3,12,18/04/27,True,345000,37000,37500,25000,,33.33
2019,3,12,19/01/31,True,353000,39000,39000,26500,,33.33
2019,3,12,19/04/26,False,358654,38378,38650,27892,89.6,33.33
2019,6,3,19/07/29,False,91331,8412,8712,6101,19.5,
2019,9,3,19/10/30,False,95932,11990,12136,8398,26.9,
2019,12,3,20/01/31,False,93651,11134,11174,7690,24.6,
2020,3,3,20/04/28,False,104381,8512,8556,6576,21.1,
2020,3,12,19/04/26,True,380000,41000,41000,28000,,43.33
2020,3,12,20/04/28,False,385295,40048,40578,28765,92.1,43.33
2020,6,3,20/07/31,False,94356,10279,10474,7260,23.3,
2020,9,3,20/10/29,False,95399,10938,11062,7609,24.4,
2020,12,3,21/01/29,False,101111,12780,12904,8913,28.6,
2021,3,3,21/04/28,False,105987,11881,12117,9653,30.9,
2021,3,12,20/04/28,True,380000,41000,41700,29000,,43.33
2021,3,12,21/01/29,True,400000,45000,45500,31500,,45.0
2021,3,12,21/04/28,False,396853,45878,46557,33435,107.1,45.0
2021,6,3,21/07/30,False,99210,10887,11130,7703,24.7,
2021,9,3,21/10/29,False,100815,11703,11727,8081,25.9,
2021,12,3,22/01/31,False,102729,12184,12299,8473,27.1,
2022,3,3,22/04/28,False,111396,12781,13159,9213,29.5,
2022,3,12,21/04/28,True,420000,48000,48545,34000,,46.66
2022,3,12,21/07/30,True,420000,48000,48545,34000,,46.67
2022,3,12,22/04/28,False,414150,47555,48315,33470,107.2,46.67
2022,6,3,22/07/29,False,104417,9937,10100,7006,22.4,
2022,9,3,22/10/31,False,108682,12578,13339,9220,29.5,
2022,12,3,23/01/31,False,109925,12665,13419,9268,29.7,
2023,3,3,23/04/28,False,122888,16181,16478,11807,37.8,
2023,3,12,22/04/28,True,450000,54000,54700,38000,,52.0
2023,3,12,23/01/31,True,445000,52000,54000,37500,,52.0
2023,3,12,23/04/28,False,445912,51361,53336,37301,119.4,52.0
2023,6,3,23/07/28,False,113371,12950,12945,9007,28.8,
2023,9,3,23/10/27,False,117825,13976,13755,9461,30.3,
2023,12,3,24/01/31,False,120167,14062,14236,9867,31.6,
2024,3,3,24/04/26,False,128944,16016,16523,12126,38.8,
2024,3,12,23/04/28,True,470000,54000,54700,38000,,56.0
2024,3,12,23/10/27,True,475000,56500,57000,39500,,56.0
2024,3,12,24/01/31,True,475000,56500,57000,39500,126.4,58.0
2024,3,12,24/04/26,False,480307,57004,57459,40461,129.5,60
2024,6,3,24/07/29,False,122543,12914,13266,9222,29.5,
2024,9,3,24/10/29,False,128980,14044,14331,10015,32.1,
2024,12,3,25/01/31,False,133317,15936,15965,10561,33.8,
2025,3,12,24/04/26,True,510000,62000,63000,44500,142.4,68
2025,3,12,25/01/31,True,596000,66500,67200,46500,148.8,71
