year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2000,3,12,,False,2143,296,271,1,0.8,0.0
2001,3,12,,False,2454,108,33,-88,-67.0,7.5
2002,3,12,,False,1577,107,96,21,16.1,7.5
2003,3,12,,False,2008,212,180,85,59.1,12.5
2004,3,12,04/10/20,False,2339,415,402,215,156.9,20.0
2005,3,12,05/05/13,False,2508,344,313,141,99.2,20.0
2006,3,12,06/05/11,False,2618,330,338,220,136.4,35.0
2007,3,12,07/05/10,False,2917,376,371,194,121.7,45.0
2008,3,12,08/05/12,False,3020,456,440,238,148.7,45.0
2009,3,12,09/05/11,False,2364,162,152,75,46.8,15.0
2010,3,12,10/05/13,False,2197,272,304,176,110.1,30.0
2010,12,9,11/02/14,False,2326,578,564,310,193.8,50.0
2011,12,12,12/02/13,False,2623,518,527,312,198.9,50.0
2012,12,12,13/02/14,False,2120,369,380,182,118.7,37.5
2013,12,12,14/02/13,False,2095,342,353,225,148.8,40.0
2014,12,12,15/02/12,False,2370,374,405,234,157.7,45.0
2015,12,12,16/02/12,False,2444,435,446,244,166.0,45.0
2016,12,12,17/02/13,False,2251,270,284,186,127.8,40.0
2017,12,12,18/02/14,False,2614,455,460,302,206.9,50.0
2018,12,12,19/02/14,False,2752,409,423,310,205.2,55.0
2019,3,3,19/05/15,False,607,81,86,56,37.0,
2019,6,3,19/08/09,False,582,47,53,34,22.2,
2019,9,3,19/11/14,False,563,58,60,39,25.6,
2019,12,3,20/02/14,False,542,28,30,18,11.8,
2019,12,12,19/02/14,True,2716,420,444,301,,50.0
2019,12,12,19/08/09,True,2360,194,218,132,,40.0
2019,12,12,20/02/14,False,2294,214,229,147,96.4,40.0
2020,3,3,20/05/15,False,560,86,92,61,39.6,
2020,6,3,20/08/12,False,524,79,87,59,38.0,
2020,9,3,20/11/11,False,524,76,79,50,32.2,
2020,12,3,21/02/12,False,575,99,99,74,47.7,
2020,12,12,20/02/14,True,2294,214,238,155,,40.0
2020,12,12,20/08/12,True,2142,239,262,171,,40.0
2020,12,12,21/02/12,False,2183,340,357,244,157.4,40.0
2021,3,3,21/05/14,False,610,106,115,78,50.6,
2021,6,3,21/08/11,False,657,153,160,105,67.8,
2021,9,3,21/11/12,False,613,153,156,109,70.1,
2021,12,3,22/02/14,False,589,134,145,110,70.8,
2021,12,12,21/02/12,True,2200,268,288,189,,30.0
2021,12,12,21/08/11,True,2397,437,462,311,,50.0
2021,12,12,22/02/14,False,2469,546,576,402,258.8,50.0
2022,3,3,22/05/13,False,658,172,174,126,81.0,
2022,6,3,22/08/15,False,596,151,173,122,78.4,
2022,9,3,22/11/11,False,600,160,168,124,79.7,
2022,12,3,23/02/14,False,526,131,132,86,55.4,
2022,12,12,22/02/14,True,2422,461,484,335,,50.0
2022,12,12,22/11/11,True,2447,601,636,459,,60.0
2022,12,12,23/02/14,False,2380,614,647,458,294.8,60.0
2023,3,3,23/05/15,False,503,89,89,59,38.1,
2023,6,3,23/08/10,False,464,80,99,64,41.4,
2023,9,3,23/11/14,False,470,73,86,57,36.8,
2023,12,3,24/02/14,False,487,77,91,57,36.7,
2023,12,12,23/02/14,True,2387,525,560,391,,50.0
2023,12,12,23/08/10,True,1852,236,270,183,,50.0
2023,12,12,24/02/14,False,1924,319,365,237,152.6,50.0
2024,3,3,24/05/15,False,427,70,74,48,31.0,
2024,6,3,24/08/09,False,482,83,97,70,45.2,
2024,9,3,24/11/14,False,469,81,88,64,41.3,
2024,12,12,24/02/14,True,1814,277,305,220,141.3,50.0
