year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2021,2,12,,False,103,,19,13,1.4,0
2022,2,12,,False,103,,19,13,1.4,0.0
2023,2,12,,False,344,3,14,11,1.1,0.0
2023,5,3,,False,293,109,108,71,7.3,
2023,8,3,,False,418,179,179,119,12.1,
2023,11,3,,False,341,96,96,63,6.4,
2024,2,3,24/04/15,False,359,124,112,77,7.8,
2024,2,12,24/02/22,True,1410,497,493,330,32.6,0
2024,2,12,24/04/15,False,1411,508,495,330,33.3,0
2024,2,12,,False,617,64,63,49,5.0,0.0
2024,5,3,24/07/11,False,366,63,63,43,4.3,
2024,8,3,24/10/15,False,442,126,126,83,8.2,
2024,11,3,25/01/14,False,392,-4,-4,-3,-0.3,
2025,2,12,24/02/22,True,1410,497,493,330,32.6,0.0
2025,2,12,24/04/15,True,2115,771,771,534,52.8,0
