year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2019,5,12,,False,62,,-39,-40,-15.0,0.0
2020,5,12,,False,136,,-32,-33,-12.3,0.0
2021,5,12,,False,297,,34,33,12.4,0.0
2022,5,12,,False,557,69,70,48,17.9,0.0
2023,5,12,,False,797,140,140,97,35.6,0.0
2023,8,3,,False,236,52,52,36,13.1,
2023,11,3,,False,251,53,52,35,12.8,
2024,2,3,24/04/11,False,263,57,46,30,10.9,
2024,5,3,24/07/12,False,277,53,53,48,17.2,
2024,5,12,24/02/28,True,1038,225,220,153,52.4,0.0
2024,5,12,24/07/12,False,1027,215,203,149,53.4,0
2024,8,3,24/10/11,False,302,54,54,37,13.0,
2024,11,3,25/01/10,False,315,69,69,48,16.5,
2025,5,12,24/07/12,True,1264,249,249,182,62.4,0
