year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/05/18,False,302428,1630,1759,856,29.2,9.0
2000,3,12,00/05/23,False,258916,1546,1669,831,28.5,9.0
2001,3,12,01/05/22,False,243131,1610,1750,592,20.7,9.0
2002,3,12,02/05/21,False,238497,1155,1262,622,21.7,9.0
2003,3,12,03/05/20,False,207733,919,1049,613,20.7,9.0
2004,3,12,04/05/27,False,190654,730,796,355,11.9,9.0
2005,3,12,05/05/24,False,189339,875,1014,511,17.6,9.0
2006,3,12,06/05/22,False,181192,1071,1235,638,22.4,9.0
2007,3,12,07/05/21,False,186938,1313,1467,663,24.7,10.0
2008,3,12,08/05/19,False,206357,1358,1546,760,28.3,10.0
2009,3,12,09/05/18,False,182132,1296,1496,720,26.8,10.0
2010,3,12,10/05/14,False,152146,505,642,289,10.8,10.0
2011,3,12,11/05/13,False,156025,736,888,369,13.8,10.0
2012,3,12,12/05/14,False,296192,1713,1906,792,29.5,10.0
2013,3,12,13/05/13,False,82544,1088,1367,754,28.1,10.0
2014,3,12,14/05/12,False,97112,1189,1429,867,32.3,10.0
2015,3,12,15/05/15,False,80981,1663,1928,1113,41.5,13.0
2016,3,12,16/05/13,False,111028,2067,2276,1519,56.6,15.0
2017,3,12,17/05/12,False,84972,1354,1591,1142,42.6,15.0
2018,3,12,18/05/11,False,104586,2197,2335,1627,60.6,18.0
2019,3,3,19/05/13,False,34951,385,398,250,9.3,
2019,3,12,18/05/11,True,130000,2400,2500,1700,,18.0
2019,3,12,19/04/22,True,130000,2400,2500,1700,,20.0
2019,3,12,19/05/13,False,125263,2280,2563,1739,64.7,20.0
2019,6,3,19/07/31,False,27580,697,841,584,21.7,
2019,9,3,19/10/28,False,25663,601,631,426,15.8,
2019,12,3,20/01/31,False,23289,558,634,433,16.1,
2020,3,3,20/05/15,False,22072,840,866,735,27.3,
2020,3,12,19/05/13,True,120000,2900,3000,2000,,20.0
2020,3,12,19/10/24,True,120000,2900,3000,2000,,24.0
2020,3,12,20/05/11,True,95200,2540,2800,2080,,24.0
2020,3,12,20/05/15,False,98604,2696,2972,2178,81.0,24.0
2020,6,3,20/09/28,False,22055,382,554,315,11.7,
2020,9,3,20/11/13,False,27577,506,531,353,13.1,
2020,12,3,21/02/15,False,36864,633,691,1322,49.0,
2021,3,3,21/05/14,False,26534,374,387,-157,-5.8,
2021,3,12,20/05/15,True,,,,,,
2021,3,12,20/09/28,True,110000,2300,2500,1700,,24.0
2021,3,12,20/12/25,True,110000,1900,2100,2200,,26.0
2021,3,12,21/03/29,True,110000,1900,2100,1800,,26.0
2021,3,12,21/05/14,False,113030,1895,2163,1833,67.8,26.0
2021,6,3,21/08/16,False,13230,427,700,310,11.4,
2021,9,3,21/11/12,False,15627,919,895,442,16.3,
2021,12,3,22/02/14,False,13406,449,497,144,5.4,
2022,3,3,22/05/13,False,16609,639,533,323,12.1,
2022,3,12,21/05/14,True,70000,2700,2900,2100,,26.0
2022,3,12,22/05/13,False,58872,2434,2625,1219,45.7,26.0
2022,6,3,22/08/15,False,13562,699,1036,658,25.4,
2022,9,3,22/11/11,False,20346,1007,1023,640,24.7,
2022,12,3,23/02/13,False,14604,489,328,224,8.6,
2023,3,3,23/05/12,False,15376,911,964,-1053,-40.6,
2023,3,12,22/05/13,True,80000,3700,3800,2700,,30.0
2023,3,12,23/03/17,True,65000,3000,3300,500,,30.0
2023,3,12,23/05/12,False,63888,3106,3351,469,18.1,30.0
2023,6,3,23/08/07,False,13884,520,919,645,24.9,
2023,9,3,24/01/15,False,16810,-104,-111,-3795,-146.2,
2023,12,3,24/02/14,False,15128,-1176,-1226,-925,-35.6,
2024,3,3,24/06/18,False,16826,-873,-764,3108,119.6,
2024,3,12,23/05/12,True,70000,3300,3500,2400,,36.0
2024,3,12,24/01/15,True,,,,,,36.0
2024,3,12,24/04/15,True,60000,-2800,-2400,-2000,-77.0,36
2024,3,12,24/06/18,False,65029,-4396,-3945,-1441,-55.5,36
2024,6,3,24/08/14,False,22470,299,652,469,18.0,
2024,9,3,24/11/14,False,18769,714,432,140,5.4,
2025,3,12,24/06/18,True,56000,1600,2000,3100,119.0,36
2025,3,12,24/08/14,True,66000,1600,2000,3100,118.0,36
2025,3,12,24/11/11,True,73000,1600,2000,3100,118.0,36
