year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2020,9,12,20/11/13,False,5700,148,156,151,23.8,5
2021,9,12,21/11/12,False,4900,258,259,175,27.5,5
2022,9,3,22/11/21,False,2352,138,137,89,14.0,
2022,9,12,22/11/21,False,6688,266,263,212,33.4,7
2022,12,3,23/02/14,False,1674,-5,9,-61,-9.6,
2023,3,3,23/05/12,False,2768,252,259,175,27.6,
2023,6,3,23/08/10,False,1773,1,-5,-21,-3.3,
2023,9,3,23/11/14,False,1859,33,49,-17,-2.7,
2023,9,12,23/11/14,False,8074,281,312,76,11.9,5
2023,12,3,24/02/14,False,1809,137,141,53,8.5,
2024,3,3,24/05/14,False,2303,341,342,218,34.3,
2024,6,3,24/08/09,False,1675,-37,-43,-33,-5.2,
2024,9,3,24/11/14,False,4035,56,61,54,8.5,
2024,9,12,24/08/09,True,7860,450,446,260,40.8,8
2024,9,12,24/11/14,False,8147,534,544,325,51.1,8
2025,9,12,24/11/14,True,10879,464,443,295,46.4,10
