year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/05/19,False,11536,-372,-531,-779,-54.6,0.0
2000,3,12,00/05/19,False,10209,-132,-296,305,21.4,0.0
2001,3,12,01/05/28,False,10693,-47,-231,-425,-29.8,0.0
2002,3,12,02/05/27,False,10334,295,189,-601,-42.1,0.0
2003,3,12,03/05/20,False,9677,140,47,-140,-9.9,0.0
2004,3,12,04/05/20,False,9265,-8,-129,-316,-22.2,0.0
2005,3,12,05/05/19,False,9315,427,314,311,21.9,2.0
2006,3,12,06/05/19,False,10045,633,531,551,38.7,3.0
2007,3,12,07/05/15,False,10180,868,789,414,29.1,4.0
2008,3,12,08/05/15,False,10759,763,697,657,46.2,5.0
2009,3,12,09/05/14,False,11417,867,814,425,30.0,6.0
2010,3,12,10/05/14,False,9828,571,553,321,22.6,4.0
2011,3,12,11/05/13,False,10511,937,924,263,18.5,5.0
2012,3,12,12/05/14,False,11150,1239,1213,380,26.8,6.0
2013,3,12,13/05/14,False,9812,416,402,242,17.0,5.0
2014,3,12,14/05/13,False,8708,405,423,240,16.9,5.0
2015,3,12,15/05/14,False,9156,554,556,346,24.4,5.0
2016,3,12,16/05/13,False,8627,716,706,472,33.3,5.0
2017,3,12,17/05/12,False,9015,1062,1065,686,48.4,6.0
2018,3,12,18/05/11,False,7390,291,297,217,15.3,4.0
2019,3,3,19/05/10,False,2234,260,258,198,14.0,
2019,3,12,18/05/11,True,8000,320,320,220,,4.0
2019,3,12,18/11/06,True,7200,185,190,130,,4.0
2019,3,12,19/03/20,True,7200,320,320,220,,4.0
2019,3,12,19/05/09,True,7393,461,473,317,,4.0
2019,3,12,19/05/10,False,7393,461,473,317,22.4,4.0
2019,6,3,19/07/31,False,1677,76,82,50,3.6,
2019,9,3,19/10/31,False,1866,9,7,14,1.0,
2019,12,3,20/01/31,False,1880,241,250,165,11.7,
2020,3,3,20/05/11,False,2156,242,239,166,11.7,
2020,3,12,19/05/10,True,7600,520,520,360,,4.0
2020,3,12,19/09/25,True,7600,520,520,360,,5.0
2020,3,12,20/05/11,False,7579,568,578,395,27.9,5.0
2020,6,3,20/07/31,False,1879,192,194,125,8.9,
2020,9,3,20/10/30,False,1866,66,71,47,3.3,
2020,12,3,21/01/29,False,1906,124,127,82,5.8,
2021,3,3,21/05/12,False,2064,30,31,58,4.1,
2021,3,12,20/05/11,True,8000,270,270,190,,4.0
2021,3,12,20/10/27,True,8000,410,410,310,,4.0
2021,3,12,21/05/12,False,7715,412,423,312,22.0,4.0
2021,6,3,21/07/30,False,1566,-104,-98,118,8.3,
2021,9,3,21/10/29,False,1790,-70,-71,-53,-3.7,
2021,12,3,22/01/28,False,1861,-84,-82,-62,-5.2,
2022,3,3,22/05/13,False,2351,376,374,292,20.6,
2022,3,12,21/05/12,True,8000,420,420,520,,4.0
2022,3,12,21/10/27,True,7600,100,100,300,,4.0
2022,3,12,22/05/13,False,7568,118,123,295,20.8,4.0
2022,6,3,22/07/29,False,1650,210,220,191,13.4,
2022,9,3,22/10/28,False,1534,4,11,3,0.2,
2022,12,3,23/01/30,False,2139,445,455,307,21.6,
2023,3,3,23/05/12,False,2197,305,313,184,12.9,
2023,3,12,22/05/13,True,8000,330,360,270,,4.0
2023,3,12,23/01/25,True,8000,740,770,600,,4.0
2023,3,12,23/04/28,True,7520,964,999,685,,4.0
2023,3,12,23/05/12,False,7520,964,999,685,48.1,6.0
2023,6,3,23/07/31,False,2155,445,459,298,21.0,
2023,9,3,23/10/30,False,2009,358,363,247,17.4,
2023,12,3,24/01/30,False,2836,828,842,577,40.6,
2024,3,3,24/05/13,False,2622,497,487,417,29.3,
2024,3,12,23/05/12,True,8400,650,680,480,,4.0
2024,3,12,23/10/27,True,8400,1460,1500,1000,,4.0
2024,3,12,23/10/30,True,8400,1460,1500,1000,70.2,6.0
2024,3,12,24/05/13,False,9622,2128,2151,1539,108.1,8
2024,6,3,24/07/31,False,2110,523,543,369,26.0,
2024,9,3,24/10/31,False,2131,367,376,256,18.0,
2024,12,3,25/01/31,False,2537,644,655,441,31.0,
2025,3,12,24/05/13,True,9300,1640,1670,1150,80.8,8
