year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2003,3,12,03/05/23,False,22591,1271,1204,779,23.1,2.5
2004,3,12,04/05/24,False,18961,578,588,221,6.3,2.5
2005,3,12,05/05/20,False,14017,75,79,-61,-1.9,2.5
2006,3,12,06/05/26,False,20120,-661,-552,-920,-31.8,2.5
2007,3,12,07/05/25,False,19543,-1241,-1068,-1184,-40.9,0.0
2008,3,12,08/05/23,False,22210,-1972,-1907,-1882,-58.4,0.0
2009,3,12,09/05/14,False,22227,191,156,113,3.4,0.0
2010,3,12,10/05/14,False,28245,643,514,200,6.1,2.0
2011,3,12,11/05/12,False,22134,314,167,21,0.7,2.0
2012,3,12,12/05/11,False,16650,266,119,156,4.8,1.0
2013,3,12,13/05/10,False,19182,547,351,269,8.2,2.0
2014,3,12,14/05/14,False,19971,711,602,451,13.7,2.0
2015,3,12,15/05/14,False,20629,812,766,468,14.3,2.0
2016,3,12,16/05/13,False,20816,508,455,472,14.4,2.0
2017,3,12,17/05/11,False,24366,1372,1328,899,24.8,3.5
2018,3,12,18/05/11,False,23669,1674,1632,1025,26.4,5.5
2019,3,3,19/05/15,False,9326,752,770,399,10.2,
2019,3,12,18/05/11,True,28000,1700,1650,1100,,7.0
2019,3,12,19/03/15,True,27500,1350,1370,670,,7.0
2019,3,12,19/05/15,False,27333,1386,1415,741,18.9,7.0
2019,6,3,19/08/06,False,6335,97,94,35,0.9,
2019,9,3,19/11/11,False,7445,310,305,177,4.5,
2019,12,3,20/02/05,False,12110,932,912,573,14.6,
2020,3,3,20/05/15,False,8885,819,786,563,14.4,
2020,3,12,19/05/15,True,34000,1750,1700,1050,,8.0
2020,3,12,20/05/15,False,34775,2158,2097,1348,34.5,9.0
2020,6,3,20/08/06,False,8815,497,492,305,7.9,
2020,9,3,20/11/11,False,9045,498,493,299,7.7,
2020,12,3,21/02/05,False,10463,903,900,589,15.2,
2021,3,3,21/05/14,False,10474,1147,1069,755,19.3,
2021,3,12,20/05/15,True,36000,2250,2150,1400,,10.0
2021,3,12,21/02/05,True,39800,2850,2750,1800,,11.0
2021,3,12,21/05/14,False,38797,3045,2954,1948,49.7,11.0
2021,6,3,21/08/06,False,8756,738,749,504,11.2,
2021,9,3,21/11/10,False,8795,342,344,213,4.7,
2021,12,3,22/02/07,False,9164,505,524,317,7.0,
2022,3,3,22/05/13,False,9184,704,679,493,10.9,
2022,3,12,21/05/14,True,39000,2350,2300,1500,,12.0
2022,3,12,22/05/13,False,35899,2289,2296,1527,33.9,12.0
2022,6,3,22/08/05,False,8056,315,325,197,4.4,
2022,9,3,22/11/11,False,8460,38,39,15,0.3,
2022,12,3,23/02/07,False,9628,450,452,278,6.1,
2023,3,3,23/05/12,False,9878,833,808,535,11.8,
2023,3,12,22/05/13,True,37000,2450,2400,1600,,12.0
2023,3,12,22/11/11,True,35000,1550,1500,1000,,12.0
2023,3,12,23/05/12,False,36022,1636,1624,1025,22.6,12.0
2023,6,3,23/08/04,False,8291,85,76,23,0.5,
2023,9,3,23/11/10,False,10340,485,475,315,6.9,
2023,12,3,24/02/07,False,11683,990,978,632,13.9,
2024,3,3,24/05/10,False,9945,502,507,383,8.4,
2024,3,12,23/05/12,True,42000,2050,2000,1300,,12.0
2024,3,12,23/11/10,True,42000,2050,2000,1300,29.0,14.0
2024,3,12,24/05/10,False,40259,2062,2036,1353,29.8,14
2024,6,3,24/08/07,False,9145,227,218,106,2.4,
2024,9,3,24/11/08,False,10839,398,399,259,5.8,
2025,3,12,24/05/10,True,42000,2400,2350,1550,34.7,15
