year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2020,3,12,,False,2559,,622,1020,26.5,0
2021,3,12,,False,4301,,749,808,21.0,0
2022,3,12,,False,5450,501,465,337,8.8,0
2023,3,12,,False,6299,101,112,70,1.8,0
2023,6,3,,False,1416,83,65,14,0.4,
2023,9,3,,False,1801,158,136,72,1.9,
2023,12,3,,False,2237,403,431,370,9.6,
2024,3,3,24/05/10,False,2474,83,6,29,0.8,
2024,3,12,24/03/26,True,8031,654,592,435,10.1,0
2024,3,12,24/05/10,False,7928,727,638,485,12.6,0
2024,6,3,24/08/14,False,1891,94,24,2,0.1,
2024,9,3,24/11/07,False,1779,8,75,42,0.9,
2025,3,12,24/05/10,True,9912,925,913,686,15.3,0
