year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/06/11,False,12840,133,50,37,68.5,50.0
2000,3,12,00/05/25,False,12482,173,138,80,148.9,50.0
2001,3,12,01/05/25,False,13244,177,126,111,204.6,50.0
2002,3,12,02/05/24,False,12752,7,-54,-47,-86.8,60.0
2003,3,12,03/05/23,False,10906,92,42,5,10.9,50.0
2004,3,12,04/05/21,False,10549,-40,-52,130,244.2,50.0
2005,3,12,05/05/20,False,11480,-6,-19,-49,-93.8,50.0
2006,3,12,06/05/19,False,11131,-9,-21,-421,-804.9,0.0
2007,3,12,07/05/18,False,10063,5,61,55,107.6,50.0
2008,3,12,08/05/15,False,10533,42,18,-327,-678.0,0.0
2009,3,12,09/05/15,False,24078,204,147,-155,-233.8,0.0
2010,3,12,10/05/13,False,21737,119,79,81,122.5,50.0
2011,3,12,11/05/13,False,19159,93,107,49,74.1,50.0
2012,3,12,12/05/11,False,17641,116,119,30,45.3,50.0
2013,3,12,13/05/10,False,17483,202,208,174,263.0,50.0
2014,3,12,14/05/09,False,17708,129,154,84,127.5,50.0
2015,3,12,15/05/11,False,16788,-69,-15,57,87.0,50.0
2016,3,12,16/05/10,False,16098,17,46,44,66.4,50.0
2017,3,12,17/05/09,False,15915,76,98,86,129.6,50.0
2018,3,12,18/05/08,False,15399,84,107,120,181.2,50.0
2019,3,3,19/05/08,False,4177,75,77,49,74.1,
2019,3,12,18/05/08,True,16000,100,120,150,,50.0
2019,3,12,19/05/08,False,15465,109,135,160,241.8,50.0
2019,6,3,19/07/30,False,4263,51,69,45,68.3,
2019,9,3,19/10/28,False,3919,38,39,19,29.0,
2019,12,3,20/02/04,False,3753,14,18,6,9.1,
2020,3,3,20/05/08,False,3813,51,51,33,49.6,
2020,3,12,19/05/08,True,16000,120,150,100,,50.0
2020,3,12,20/05/08,False,15748,154,177,103,154.9,50.0
2020,6,3,20/07/30,False,3066,-65,-12,-15,-23.6,
2020,9,3,20/10/29,False,3100,41,6,-8,-12.4,
2020,12,3,21/02/04,False,3505,-37,-38,-43,-64.2,
2021,3,3,21/05/07,False,3553,65,60,105,158.3,
2021,3,12,20/05/08,True,,,,,,
2021,3,12,20/07/30,True,,,,,,50.0
2021,3,12,20/10/29,True,13600,30,40,30,,50.0
2021,3,12,21/05/07,False,13224,4,16,39,58.8,50.0
2021,6,3,21/07/29,False,3277,-12,0,-8,-13.0,
2021,9,3,21/11/12,False,3065,-3,-7,-14,-21.5,
2021,12,3,22/02/03,False,3348,-39,-38,-45,-68.2,
2022,3,3,22/05/10,False,4395,58,58,238,357.0,
2022,3,12,21/05/07,True,13500,50,70,50,,50.0
2022,3,12,22/05/09,True,14085,4,13,171,,50.0
2022,3,12,22/05/10,False,14085,4,13,171,256.5,50.0
2022,6,3,22/08/02,False,4026,1,22,12,18.1,
2022,9,3,22/11/01,False,3955,13,14,3,4.6,
2022,12,3,23/02/07,False,4210,1,7,1,1.5,
2023,3,3,23/05/09,False,4832,138,141,85,127.2,
2023,3,12,22/05/10,True,16000,80,100,60,,50.0
2023,3,12,23/05/08,True,17023,153,184,101,,50.0
2023,3,12,23/05/09,False,17023,153,184,101,151.2,50.0
2023,6,3,23/08/01,False,4308,43,60,39,58.8,
2023,9,3,23/10/30,False,3977,29,30,15,22.5,
2023,12,3,24/02/06,False,4222,5,12,0,-0.7,
2024,3,3,24/05/10,False,4218,17,18,4,6.0,
2024,3,12,23/05/09,True,17100,154,185,105,155.3,50.0
2024,3,12,24/05/02,True,16725,94,120,58,87.3,50
2024,3,12,24/05/10,False,16725,94,120,58,87.3,50
2024,6,3,24/08/06,False,4133,-41,-22,-14,-21.1,
2024,9,3,24/11/05,False,3993,9,19,20,33.9,
2025,3,12,24/05/10,True,17000,100,125,70,103.6,50
2025,3,12,24/11/05,True,16500,20,50,40,59.2,50
