year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2020,3,12,,False,6099,,1452,962,80.1,24
2021,3,12,,False,6783,1265,1265,849,70.7,22
2022,3,12,,False,9479,1952,1969,1303,108.5,33
2022,6,3,,False,2375,402,412,264,22.1,
2022,9,3,,False,2453,414,419,275,22.9,
2022,12,3,,False,2414,365,364,236,19.6,
2023,3,3,23/05/10,False,2418,429,430,312,26.0,
2023,3,12,23/05/10,False,9660,1610,1625,1087,90.5,27.5
2023,6,3,23/08/09,False,2551,483,482,332,27.0,
2023,9,3,23/11/08,False,2588,515,521,377,30.5,
2023,12,3,24/02/07,False,2511,369,372,256,20.4,
2024,3,3,24/05/08,False,5170,782,794,604,47.8,
2024,3,12,23/05/10,True,,,,,,
2024,3,12,24/05/08,False,10309,1780,1797,1313,103.9,36
2024,6,3,24/08/02,False,2848,569,575,419,32.5,
2024,9,3,24/11/06,False,2846,499,490,348,0.4,
2024,12,3,25/02/05,False,2869,500,507,364,3.5,
2025,3,12,24/05/08,True,,,,,,
2025,3,12,24/08/21,True,,,,,,54.4
2025,3,12,25/02/05,True,11500,2000,2000,1400,13.5,6.8
