year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2020,11,12,,False,1003,,-89,-98,-30.3,0
2021,11,12,,False,1110,,9,5,1.7,0
2022,11,12,,False,1698,-17,246,216,65.4,0
2023,11,12,,False,1747,-127,-353,116,34.9,0
2024,2,3,,False,1215,48,46,46,13.8,
2024,5,3,,False,2319,80,102,101,30.1,
2024,8,3,24/12/04,False,351,-67,-119,-119,-35.5,
2024,11,3,25/01/14,False,2132,262,277,244,72.6,
2024,11,12,24/12/04,True,6235,361,359,286,80.4,0
2024,11,12,25/01/14,False,6017,323,306,272,81.0,0
2025,11,12,25/01/14,True,8118,331,321,216,59.5,0
