year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2009,12,12,,False,591,,99,58,758.9,625.0
2010,12,12,,False,578,,109,65,842.7,625.0
2011,12,12,,False,645,,152,86,1080.9,750.0
2012,12,12,,False,743,198,205,123,2124.1,1050.0
2013,12,12,,False,852,217,242,153,2640.3,1200.0
2014,12,12,15/02/13,False,1053,333,344,220,18.9,7.0
2015,12,12,16/02/12,False,1232,416,423,283,22.5,8.75
2016,12,12,17/02/14,False,1432,518,510,358,28.0,10.5
2017,12,12,18/02/13,False,1680,607,636,445,34.0,12.5
2018,12,12,19/02/13,False,2043,734,740,508,38.7,15.0
2019,3,3,19/05/07,False,618,226,228,159,12.2,
2019,6,3,19/08/02,False,581,212,213,152,11.6,
2019,9,3,19/11/05,False,594,216,214,143,10.9,
2019,12,3,20/02/13,False,587,220,229,157,12.0,
2019,12,12,19/02/13,True,2434,875,890,620,,18.0
2019,12,12,20/02/13,False,2380,874,884,611,46.5,18.0
2020,3,3,20/05/07,False,715,254,255,113,8.6,
2020,6,3,20/08/03,False,593,194,194,164,12.5,
2020,9,3,20/11/04,False,656,250,247,149,11.3,
2020,12,3,21/02/12,False,699,262,261,204,15.5,
2020,12,12,20/02/13,True,2900,1000,1000,705,,21.0
2020,12,12,21/02/12,False,2663,960,957,630,47.8,21.0
2021,3,3,21/05/06,False,979,327,332,218,16.5,
2021,6,3,21/08/04,False,717,248,250,175,13.3,
2021,9,3,21/11/05,False,842,328,314,224,17.0,
2021,12,3,22/02/10,False,960,378,374,268,20.3,
2021,12,12,21/02/12,True,3100,1100,1050,730,,21.0
2021,12,12,21/11/05,True,3500,1250,1230,850,,23.0
2021,12,12,22/02/10,False,3498,1281,1270,885,67.1,23.0
2022,3,3,22/05/06,False,1194,443,443,309,23.4,
2022,6,3,22/08/04,False,872,334,342,238,18.1,
2022,9,3,22/11/04,False,980,408,400,281,21.3,
2022,12,3,23/02/09,False,1079,438,437,311,23.6,
2022,12,12,22/02/10,True,4270,1538,1525,1062,,28.0
2022,12,12,22/11/04,True,4270,1600,1600,1120,,29.0
2022,12,12,23/02/09,False,4125,1623,1622,1139,86.3,29.0
2023,3,3,23/05/08,False,1275,527,525,374,28.3,
2023,6,3,23/08/03,False,1123,445,447,297,22.5,
2023,9,3,23/11/06,False,1187,482,482,335,25.4,
2023,12,3,24/02/09,False,1260,537,534,377,28.5,
2023,12,12,23/02/09,True,5000,1900,1900,1300,,34.0
2023,12,12,24/02/09,False,4845,1991,1988,1383,104.7,36.0
2024,3,3,24/05/08,False,1589,644,646,456,34.6,
2024,6,3,24/08/05,False,1196,469,473,332,25.1,
2024,9,3,24/11/13,False,1206,472,462,340,25.7,
2024,12,12,24/02/09,True,5700,2300,2300,1600,121.1,42.0
